ITE_true,ITE_malts
0.0745,0.0626
0.0228,0.3142
0.0101,0.3332
0.0558,0.0547
0.4194,0.41
0.2691,0.2659
0.0652,0.0615
0.4309,0.4321
0.4756,0.4805
0.3916,0.3803
0.3971,0.3864
0.5005,0.4882
0.4077,0.3985
0.4095,0.418
0.3835,0.3829
0.2679,0.3889
0.428,0.4334
0.1389,0.1235
0.2614,0.3323
0.4638,0.2882
0.2622,0.2736
0.3149,0.3284
0.0,0.0
0.4669,0.2667
0.2628,0.2721
0.1965,0.1957
0.1078,0.1019
0.4625,0.4548
0.1773,0.1787
0.4324,0.4291
0.4602,0.465
0.4209,0.3675
0.4285,0.4289
0.3479,0.3413
0.4404,0.3522
0.0202,0.2993
0.4467,0.4405
0.4498,0.4561
0.4079,0.4048
0.2334,0.2244
0.0012,0.0001
0.1874,0.2346
0.0,0.0
0.0035,0.002
0.3272,0.3324
0.3878,0.3801
0.2554,0.2433
0.3502,0.346
0.4277,0.4298
0.4751,0.4841
0.0768,0.0657
0.2034,0.2786
0.4737,0.3077
0.4514,0.4496
0.1016,0.1191
0.0195,0.0113
0.4328,0.439
0.2802,0.279
0.4603,0.4588
0.4381,0.436
0.091,0.0817
0.399,0.3825
0.4092,0.3903
0.0038,0.0026
0.4376,0.2202
0.0372,0.0397
0.2364,0.232
0.0,0.0
0.4368,0.4347
0.0141,0.0145
0.0,0.0
0.0001,0.0003
0.0,0.0
0.007,0.0039
0.0232,0.0139
0.4677,0.4558
0.3478,0.3418
0.4491,0.4327
0.3699,0.3676
0.46,0.4577
0.3239,0.3043
0.2399,0.244
0.0906,0.0808
0.3961,0.3856
0.1309,0.1304
0.2308,0.2239
0.0,0.0
0.4395,0.4305
0.0536,0.0536
0.469,0.1527
0.188,0.1869
0.3776,0.3814
0.0,0.0
0.4576,0.1649
0.064,0.0786
0.2315,0.237
0.363,0.3589
0.0103,0.0097
0.0156,0.0093
0.3707,0.3687
0.1764,0.1658
0.3542,0.3591
0.3264,0.3147
0.0788,0.0758
0.4161,0.4262
0.4054,0.4052
0.1394,0.3179
0.4348,0.4448
0.3454,0.3443
0.3324,0.3376
0.1205,0.1187
0.4713,0.2557
0.4556,0.4532
0.0,0.0
0.0307,0.0227
0.3265,0.3183
0.4744,0.4745
0.0247,0.0246
0.3634,0.3618
0.3662,0.3607
0.087,0.0757
0.2759,0.2822
0.3609,0.2679
0.3514,0.2352
0.4224,0.4261
0.0,0.2884
0.4304,0.2756
0.4437,0.4447
0.094,0.0931
0.0999,0.0902
0.0208,0.025
0.4224,0.4284
0.3902,0.3886
0.0368,0.0379
0.3005,0.2258
0.4389,0.4401
0.464,0.468
0.0629,0.065
0.1544,0.1518
0.0019,0.0014
0.1524,0.1531
0.414,0.4165
0.4168,0.4165
0.0005,0.0
0.1664,0.1459
0.0,0.0
0.4597,0.449
0.0241,0.2145
0.0263,0.0172
0.0,0.0
0.3686,0.3692
0.0089,0.0081
0.3613,0.359
0.0985,0.0973
0.372,0.3579
0.0878,0.1552
0.0409,0.0391
0.0298,0.0282
0.0,0.0
0.308,0.3091
0.0399,0.0383
0.4746,0.473
0.3114,0.3146
0.3359,0.3107
0.4423,0.2032
0.0066,0.0043
0.0396,0.0375
0.0997,0.0963
0.4849,0.4809
0.4637,0.2619
0.2531,0.2295
0.0837,0.2564
0.4404,0.4403
0.4712,0.4621
0.2871,0.2904
0.0325,0.0288
0.4164,0.4192
0.0,0.0
0.1353,0.1474
0.4288,0.4442
0.1569,0.1486
0.0338,0.0311
0.2834,0.3022
0.1417,0.1412
0.083,0.0867
0.0333,0.0363
0.318,0.1776
0.4407,0.4492
0.1365,0.1205
0.0533,0.0547
0.3831,0.3724
0.0959,0.1155
0.0237,0.0208
0.0067,0.0046
0.0221,0.0191
0.0007,0.0003
0.1933,0.2061
0.2708,0.2722
0.0019,0.0018
0.2555,0.2641
0.181,0.1145
0.153,0.1145
0.4335,0.1066
0.0,0.0
0.3525,0.3501
0.433,0.1348
0.1386,0.1353
0.0131,0.0141
0.0605,0.1548
0.0,0.0
0.0212,0.0227
0.3934,0.3963
0.0024,0.0033
0.2331,0.2488
0.4554,0.4691
0.5243,0.519
0.3996,0.4072
0.4627,0.4675
0.0,0.0
0.3654,0.3339
0.0,0.0
0.4246,0.4296
0.3283,0.3287
0.3235,0.3238
0.3407,0.3343
0.1819,0.2332
0.0307,0.0282
0.4452,0.4346
0.4707,0.4662
0.306,0.3181
0.3042,0.2928
0.444,0.4535
0.2613,0.2638
0.3663,0.4087
0.016,0.0125
0.4512,0.454
0.1705,0.1667
0.2068,0.2422
0.1296,0.295
0.2129,0.2316
0.4496,0.4464
0.4367,0.4176
0.018,0.238
0.167,0.169
0.2281,0.2308
0.087,0.2028
0.1702,0.1921
0.0162,0.0187
0.2756,0.2392
0.0942,0.0914
0.0,0.0
0.4158,0.2131
0.1862,0.1826
0.4278,0.4242
0.2295,0.2388
0.3402,0.3374
0.0721,0.0686
0.4697,0.4675
0.2683,0.2748
0.025,0.0198
0.0901,0.0896
0.4412,0.4335
0.0,0.0
0.0034,0.0039
0.0182,0.0135
0.0026,0.0017
0.0,0.0
0.217,0.0847
0.3265,0.3281
0.0409,0.0407
0.0129,0.0092
0.4684,0.47
0.2847,0.3031
0.5,0.2612
0.455,0.4614
0.3486,0.3331
0.4017,0.3878
0.1119,0.1112
0.0057,0.0049
0.4307,0.4277
0.0,0.0
0.1226,0.1169
0.016,0.0167
0.4485,0.4453
0.0,0.0
0.4392,0.11
0.2179,0.1311
0.0546,0.0627
0.2102,0.2229
0.3015,0.3113
0.0055,0.0043
0.2316,0.2394
0.0,0.0
0.0,0.2539
0.1532,0.1548
0.3434,0.3473
0.3513,0.3469
0.3641,0.3483
0.3869,0.3975
0.0479,0.0475
0.3524,0.2026
0.0017,0.0017
0.4338,0.204
0.094,0.2227
0.3901,0.3909
0.0749,0.0679
0.0,0.0
0.1864,0.1855
0.3285,0.3378
0.2193,0.2137
0.3346,0.3529
0.5089,0.5182
0.0,0.0
0.0411,0.1067
0.0028,0.0017
0.0589,0.0588
0.0429,0.0548
0.0,0.1632
0.0067,0.0055
0.0359,0.0403
0.0,0.0
0.4537,0.4548
0.3938,0.4039
0.2194,0.2311
0.0008,0.0002
0.0522,0.0547
0.1499,0.141
0.2979,0.2963
0.0414,0.0346
0.0,0.0
0.2355,0.0914
0.0473,0.0426
0.0884,0.0858
0.4326,0.1645
0.4283,0.4252
0.1959,0.1475
0.0036,0.0026
0.0161,0.0133
0.4821,0.489
0.222,0.223
0.013,0.0095
0.1633,0.1486
0.2593,0.2456
0.4789,0.482
0.2522,0.2384
0.1022,0.2818
0.3948,0.3866
0.0,0.0
0.1119,0.1676
0.4704,0.4586
0.4319,0.2336
0.0,0.0
0.1954,0.1474
0.0069,0.0059
0.3663,0.1366
0.0106,0.145
0.3259,0.3213
0.0207,0.0157
0.4622,0.466
0.0016,0.0
0.3583,0.3593
0.0035,0.001
0.3313,0.1668
0.1912,0.178
0.4541,0.4615
0.0,0.0
0.4409,0.225
0.0,0.0
0.2488,0.2562
0.4389,0.4445
0.1973,0.2202
0.4228,0.4288
0.0,0.0
0.0223,0.021
0.003,0.0023
0.002,0.0023
0.0072,0.0076
0.4631,0.4678
0.4028,0.3979
0.0,0.0
0.0083,0.2067
0.0029,0.2155
0.367,0.3639
0.0168,0.2288
0.3117,0.2546
0.0588,0.0644
0.3877,0.3822
0.2913,0.2966
0.0,0.0
0.173,0.2065
0.3765,0.375
0.3068,0.1638
0.2427,0.2424
0.0556,0.0605
0.0725,0.0724
0.4716,0.4679
0.0,0.0
0.0027,0.002
0.4857,0.4783
0.2759,0.2783
0.4436,0.45
0.0863,0.093
0.4724,0.4762
0.0,0.0
0.2141,0.2129
0.0,0.0
0.4609,0.479
0.2776,0.2786
0.5027,0.4916
0.2322,0.2221
0.4535,0.4524
0.4594,0.4582
0.1771,0.2715
0.0662,0.0699
0.0496,0.0541
0.0,0.0
0.2044,0.2114
0.3848,0.3926
0.0634,0.0638
0.0,0.0
0.2905,0.2948
0.0862,0.0821
0.0,0.0
0.1853,0.1799
0.469,0.4735
0.0334,0.2021
0.013,0.016
0.1933,0.194
0.4259,0.4055
0.0153,0.014
0.0,0.0
0.4844,0.4891
0.0,0.0
0.4141,0.4328
0.4606,0.4584
0.0083,0.0077
0.1686,0.3166
0.3158,0.3129
0.2682,0.2778
0.261,0.2872
0.2638,0.2643
0.4484,0.4532
0.4152,0.415
0.0128,0.0126
0.2926,0.2952
0.1485,0.1491
0.4402,0.4571
0.1072,0.1167
0.33,0.3293
0.4055,0.4115
0.4658,0.4582
0.4824,0.4759
0.0637,0.0641
0.014,0.0125
0.3974,0.4076
0.4722,0.4648
0.4546,0.4586
0.3568,0.3573
0.082,0.0796
0.4503,0.4492
0.4189,0.4308
0.2121,0.249
0.3106,0.3193
0.3573,0.2465
0.0102,0.008
0.2944,0.2929
0.0,0.0
0.2106,0.2047
0.3516,0.2663
0.4821,0.4781
0.4546,0.4472
0.3847,0.4054
0.3734,0.379
0.0852,0.0919
0.2373,0.262
0.1893,0.1868
0.0067,0.2223
0.0803,0.0773
0.4327,0.446
0.0,0.1785
0.0,0.0
0.0,0.0
0.1897,0.1804
0.044,0.045
0.0,0.0
0.4606,0.4492
0.3673,0.1884
0.4327,0.4287
0.0137,0.0094
0.0243,0.0194
0.3138,0.3048
0.1356,0.1841
0.155,0.16
0.1002,0.0989
0.4305,0.4221
0.0,0.0
0.5082,0.1358
0.0149,0.0175
0.0897,0.076
0.0,0.0
0.0,0.129
0.4052,0.4047
0.0,0.0
0.4128,0.4237
0.0653,0.0585
0.2268,0.234
0.2247,0.2195
0.133,0.129
0.3391,0.3336
0.0109,0.2752
0.4807,0.4739
0.436,0.4456
0.3538,0.3508
0.1174,0.1013
