ITE_true,ITE_malts
0.0616,0.0596
0.4284,0.4275
0.0087,0.1962
0.1562,0.152
0.0375,0.0336
0.128,0.1439
0.3639,0.3548
0.3311,0.3337
0.2608,0.2641
0.1779,0.1796
0.0,0.0
0.3831,0.3768
0.3385,0.3349
0.3497,0.3532
0.4701,0.4814
0.4537,0.4529
0.0,0.0
0.313,0.3206
0.0449,0.0491
0.4841,0.469
0.4593,0.367
0.4485,0.4537
0.3737,0.3726
0.4594,0.4557
0.4088,0.4071
0.4897,0.4948
0.2072,0.217
0.4466,0.437
0.3671,0.3667
0.4495,0.4513
0.0092,0.0085
0.2918,0.2622
0.3897,0.4037
0.3391,0.3361
0.1099,0.1081
0.2533,0.2801
0.0,0.0
0.4826,0.4851
0.0081,0.007
0.3684,0.3694
0.383,0.3928
0.2175,0.2406
0.4152,0.2823
0.0014,0.0013
0.3183,0.3201
0.464,0.4573
0.4601,0.4589
0.0325,0.0271
0.105,0.1078
0.4566,0.465
0.4793,0.4849
0.4529,0.4596
0.1061,0.113
0.4542,0.258
0.2486,0.2856
0.1017,0.0952
0.0524,0.0572
0.4911,0.496
0.0,0.0
0.1616,0.1624
0.4236,0.4189
0.2854,0.2472
0.4106,0.3896
0.4851,0.4772
0.0716,0.0785
0.0,0.0
0.3457,0.3445
0.1625,0.1614
0.0102,0.0063
0.3911,0.3873
0.0145,0.0075
0.4143,0.4209
0.3218,0.3169
0.2331,0.2384
0.4493,0.4383
0.432,0.4212
0.008,0.3408
0.4605,0.4517
0.0271,0.3799
0.4616,0.4686
0.4417,0.3363
0.0,0.0
0.4277,0.4336
0.4272,0.424
0.4642,0.4623
0.4845,0.47
0.0373,0.0303
0.042,0.0471
0.4555,0.4677
0.4684,0.4654
0.1878,0.1839
0.138,0.1483
0.303,0.3102
0.1351,0.1597
0.0166,0.0196
0.2779,0.2877
0.0,0.0
0.465,0.4786
0.1804,0.1786
0.0216,0.0215
0.1234,0.1234
0.011,0.0133
0.3832,0.3745
0.0646,0.0611
0.0894,0.1053
0.2197,0.2253
0.4195,0.415
0.0932,0.0975
0.0257,0.0293
0.2074,0.234
0.0,0.1598
0.0446,0.148
0.1196,0.1341
0.2487,0.2516
0.0,0.1696
0.0052,0.0006
0.4009,0.1833
0.0161,0.0145
0.3036,0.2961
0.1054,0.1074
0.0028,0.2137
0.2692,0.2242
0.3986,0.3968
0.1055,0.1061
0.412,0.2559
0.3906,0.4072
0.4716,0.4668
0.3357,0.3376
0.3777,0.2058
0.0007,0.001
0.3543,0.361
0.0,0.0
0.004,0.0039
0.0179,0.0209
0.0824,0.0977
0.4468,0.4456
0.4431,0.4397
0.2725,0.2785
0.428,0.1813
0.0034,0.0037
0.2077,0.2093
0.2205,0.2167
0.1777,0.1726
0.0852,0.09
0.4058,0.3967
0.3624,0.3636
0.4973,0.4893
0.0001,0.3187
0.0017,0.0019
0.305,0.3148
0.4752,0.471
0.4,0.4203
0.0191,0.0201
0.0131,0.0148
0.4438,0.4256
0.4611,0.4511
0.1463,0.1509
0.4679,0.4813
0.4212,0.4359
0.0134,0.0148
0.4339,0.425
0.146,0.1535
0.0385,0.0428
0.3429,0.3241
0.3749,0.381
0.3159,0.3189
0.1172,0.1131
0.2819,0.2747
0.0009,0.3201
0.4228,0.3155
0.0344,0.0321
0.4686,0.4774
0.4256,0.4327
0.4504,0.4464
0.4082,0.3092
0.1437,0.1778
0.0133,0.3122
0.0901,0.09
0.0028,0.3027
0.3955,0.4056
0.318,0.3095
0.2418,0.2427
0.3269,0.3312
0.1095,0.1106
0.312,0.3056
0.3677,0.3809
0.3779,0.3865
0.0373,0.0378
0.4464,0.4501
0.4003,0.4098
0.051,0.052
0.0275,0.188
0.3015,0.326
0.0,0.0
0.0297,0.0297
0.0827,0.1098
0.0731,0.0776
0.4052,0.3812
0.1947,0.1917
0.432,0.4365
0.2688,0.2704
0.4763,0.4673
0.4386,0.2705
0.2012,0.1928
0.3508,0.3548
0.0021,0.0025
0.3058,0.3085
0.0027,0.0014
0.4712,0.2426
0.382,0.3777
0.4378,0.4435
0.358,0.3603
0.1516,0.1516
0.1084,0.3124
0.1516,0.1531
0.141,0.1636
0.4783,0.4917
0.3011,0.29
0.4891,0.4873
0.0631,0.3043
0.0939,0.0955
0.2689,0.279
0.0234,0.0221
0.4291,0.4341
0.4793,0.4735
0.0,0.0
0.4138,0.4124
0.1091,0.0973
0.2023,0.1957
0.4133,0.42
0.253,0.1884
0.0145,0.016
0.1963,0.2022
0.0302,0.0252
0.4636,0.4628
0.0025,0.0011
0.0542,0.0574
0.2245,0.2445
0.0262,0.0219
0.3953,0.3892
0.345,0.3332
0.4186,0.4011
0.4776,0.4688
0.088,0.0811
0.3221,0.2658
0.3824,0.3841
0.0945,0.0937
0.0022,0.0016
0.3886,0.2779
0.2222,0.2533
0.0012,0.2807
0.0407,0.0434
0.3059,0.309
0.456,0.4576
0.2505,0.2524
0.4685,0.4718
0.4798,0.4881
0.3407,0.3333
0.2516,0.2404
0.0142,0.306
0.1795,0.3081
0.0174,0.0121
0.3349,0.3384
0.1913,0.1865
0.4036,0.4033
0.1945,0.1968
0.0622,0.0607
0.4293,0.4345
0.4187,0.4214
0.4631,0.4648
0.299,0.3044
0.3476,0.3428
0.3029,0.3097
0.0087,0.0086
0.3918,0.2888
0.0449,0.0296
0.3859,0.3774
0.3838,0.3932
0.0723,0.0648
0.464,0.4595
0.4124,0.3446
0.4769,0.4691
0.0556,0.0509
0.4947,0.4919
0.1104,0.3289
0.4815,0.4796
0.3398,0.3569
0.1437,0.1424
0.3978,0.4044
0.3318,0.3848
0.0036,0.0032
0.4229,0.4149
0.3982,0.4026
0.3784,0.332
0.4372,0.4411
0.4805,0.4742
0.3803,0.3703
0.2592,0.2501
0.123,0.126
0.1412,0.3202
0.2007,0.2738
0.0,0.0
0.4447,0.2815
0.0,0.3056
0.2697,0.2463
0.4481,0.4484
0.0721,0.073
0.0405,0.0397
0.44,0.4411
0.0307,0.0292
0.0756,0.098
0.3494,0.3701
0.4024,0.4017
0.172,0.212
0.0576,0.0575
0.2513,0.2257
0.0041,0.1748
0.4532,0.4534
0.0,0.0
0.0206,0.0186
0.3057,0.1993
0.0,0.2123
0.2034,0.2083
0.001,0.2102
0.0685,0.0882
0.4372,0.4356
0.2438,0.2348
0.1111,0.2387
0.0623,0.2595
0.276,0.2699
0.0,0.0
0.3408,0.3511
0.0983,0.1074
0.3716,0.3839
0.4,0.3927
0.3065,0.3067
0.46,0.4688
0.1126,0.1237
0.484,0.4884
0.2942,0.3164
0.3395,0.3421
0.1813,0.1809
0.309,0.318
0.4761,0.4775
0.28,0.344
0.0,0.0
0.1772,0.3273
0.4217,0.4276
0.4453,0.4472
0.4603,0.4527
0.0,0.0
0.0,0.0
0.1845,0.2191
0.4179,0.4137
0.1104,0.1139
0.3994,0.1991
0.0353,0.0419
0.0936,0.0969
0.2009,0.1901
0.4563,0.4657
0.2171,0.2359
0.3174,0.3076
0.0,0.2379
0.4473,0.2222
0.2132,0.2079
0.1019,0.0974
0.2644,0.2762
0.0008,0.0003
0.2841,0.2986
0.1725,0.1833
0.4278,0.4385
0.0236,0.0213
0.0404,0.0399
0.1731,0.2041
0.129,0.1213
0.069,0.0685
0.4552,0.4596
0.191,0.2004
0.4898,0.4814
0.01,0.0097
0.0685,0.0766
0.4355,0.4459
0.2544,0.2559
0.3338,0.3308
0.2858,0.2695
0.4195,0.4371
0.0744,0.2988
0.3136,0.2786
0.3888,0.3875
0.0,0.0
0.4841,0.4879
0.2892,0.2943
0.391,0.3543
0.3255,0.3783
0.2274,0.3548
0.3344,0.3775
0.4545,0.4436
0.465,0.4549
0.1403,0.1716
0.4422,0.4353
0.2865,0.3222
0.4144,0.4038
0.2725,0.2628
0.286,0.2847
0.0326,0.3407
0.4867,0.3306
0.4386,0.3397
0.4548,0.454
0.2708,0.2681
0.2762,0.268
0.4441,0.4371
0.0315,0.0308
0.4229,0.4193
0.3887,0.3854
0.4288,0.4212
0.0497,0.0486
0.1214,0.1276
0.1529,0.2191
0.0089,0.0072
0.0098,0.0103
0.4106,0.4124
0.0893,0.0841
0.0142,0.0105
0.0677,0.0593
0.1946,0.1915
0.1419,0.1321
0.4753,0.4708
0.3789,0.3689
0.3816,0.1707
0.2118,0.2084
0.008,0.0055
0.1036,0.0982
0.2369,0.2301
0.2124,0.2154
0.0,0.0
0.0006,0.0003
0.0,0.0
0.0619,0.0725
0.0472,0.0452
0.1531,0.1529
0.2675,0.2631
0.2855,0.2855
0.0205,0.0183
0.0704,0.0733
0.0043,0.0054
0.0,0.0
0.0901,0.0938
0.0181,0.0169
0.0788,0.0967
0.0882,0.077
0.3499,0.3473
0.4397,0.4335
0.3119,0.3065
0.0163,0.0119
0.4524,0.456
0.0,0.3252
0.2756,0.2658
0.2681,0.3047
0.482,0.4849
0.0872,0.0756
0.3911,0.386
0.2514,0.2374
0.3968,0.3968
0.3643,0.3621
0.3903,0.4003
0.3768,0.357
0.1155,0.3704
0.4622,0.4556
0.3864,0.373
0.4397,0.4375
0.1823,0.2006
0.1767,0.2427
0.2033,0.1999
0.1266,0.1215
0.0317,0.0275
0.4233,0.4208
0.1222,0.1228
0.0884,0.0893
0.0,0.0
0.0035,0.0035
0.4756,0.4662
0.495,0.495
0.4581,0.1496
0.0373,0.0342
0.3597,0.3644
0.0,0.0
0.4105,0.4068
0.0,0.0
0.0271,0.0243
0.4662,0.4659
0.2195,0.2178
0.0412,0.0422
0.0011,0.0
0.1265,0.1253
0.4781,0.4666
0.1201,0.1179
0.1333,0.2615
0.4978,0.4929
0.3145,0.3048
0.0206,0.0158
0.39,0.3907
0.4952,0.4962
0.458,0.4588
0.0051,0.0031
0.0,0.0
0.0,0.0
0.2553,0.2082
0.0914,0.0726
0.3848,0.3785
0.0302,0.0318
0.4666,0.1727
0.1488,0.1776
0.0,0.0
0.3606,0.2321
0.246,0.2326
0.4192,0.4151
0.1269,0.1181
0.3359,0.3284
0.0326,0.03
0.4498,0.4573
0.2156,0.2155
0.0655,0.0743
0.3741,0.3792
0.0967,0.0965
0.0406,0.0325
0.2789,0.2712
0.0035,0.004
0.2353,0.2357
0.02,0.0183
0.1443,0.1522
0.4406,0.4504
0.458,0.4666
0.4538,0.239
0.1382,0.1375
0.0058,0.2532
0.1757,0.1641
0.0022,0.0012
0.346,0.3586
0.285,0.2871
0.3065,0.3079
0.1439,0.154
0.4359,0.4379
0.1116,0.1181
0.003,0.0038
0.3823,0.3891
0.4241,0.4238
0.3168,0.324
0.1494,0.1606
0.4362,0.4266
0.0556,0.0493
0.2848,0.2884
0.3578,0.3614
0.0524,0.2276
0.1974,0.1959
0.0066,0.0055
0.0206,0.0199
0.1797,0.1844
0.4392,0.4365
0.3657,0.3626
0.5153,0.5097
0.0335,0.2684
0.2808,0.3266
0.4423,0.4293
0.4547,0.4609
0.0623,0.0631
0.0269,0.028
0.4624,0.4532
0.1886,0.1834
0.018,0.0179
0.153,0.1591
0.0477,0.0495
0.3043,0.3025
0.1223,0.1221
0.0527,0.2066
0.4757,0.4635
0.0185,0.2323
0.4886,0.2521
0.127,0.1202
0.0515,0.0534
0.0595,0.2379
0.4662,0.4715
0.2985,0.3039
0.0339,0.0389
0.4457,0.4439
0.0019,0.0005
0.0589,0.0786
0.2256,0.2208
0.0,0.0
0.2864,0.2907
0.1676,0.1628
0.0214,0.0199
0.0341,0.0335
0.4621,0.4516
0.4526,0.4529
0.1199,0.1231
0.2033,0.2148
0.0072,0.0066
0.0148,0.2899
0.2041,0.2304
0.3325,0.3395
0.1577,0.1499
0.322,0.3333
0.144,0.2942
0.4273,0.4232
0.3988,0.3923
0.4255,0.4152
0.1718,0.1666
0.3408,0.3549
0.2426,0.2537
0.42,0.4201
0.3224,0.3309
0.4574,0.2347
0.4323,0.4325
0.0499,0.0529
0.0628,0.0576
0.0087,0.2482
0.0335,0.0576
0.0375,0.0328
0.0212,0.2041
0.1412,0.2213
0.3219,0.3329
0.2929,0.2969
0.2089,0.2066
0.0846,0.1035
0.4452,0.4364
0.0251,0.2813
0.1678,0.1786
0.4764,0.4732
0.2565,0.2695
0.4346,0.4374
0.0232,0.0265
0.0279,0.0346
0.0599,0.065
0.0247,0.0274
0.0186,0.0183
0.1138,0.1132
0.0,0.1358
0.0,0.0
0.4013,0.3959
0.1279,0.1328
0.0002,0.0002
0.4507,0.4581
0.1198,0.1401
0.3952,0.4082
0.3552,0.3153
0.3869,0.3773
0.2031,0.209
0.4196,0.3237
0.4774,0.4806
0.4361,0.4518
0.0162,0.0179
0.077,0.0768
0.4213,0.4223
0.452,0.4452
0.3737,0.3784
0.4512,0.4383
0.0169,0.2363
0.0,0.0
0.0344,0.0371
0.3485,0.3324
0.0754,0.0697
0.2165,0.0981
0.0,0.0
0.0429,0.046
0.0099,0.0082
0.411,0.4104
0.2858,0.2777
0.1116,0.1131
0.4176,0.4198
0.0351,0.0328
0.3478,0.3439
0.4498,0.463
0.2446,0.2403
