ITE_true,ITE_malts
0.406,0.4204
0.1643,0.1586
0.4761,0.2762
0.0089,0.0105
0.4362,0.432
0.0874,0.0898
0.4164,0.4161
0.2988,0.3072
0.2783,0.2841
0.0411,0.296
0.0052,0.0081
0.2899,0.2827
0.4279,0.4248
0.0274,0.0235
0.1908,0.2486
0.4572,0.4523
0.3838,0.3899
0.0443,0.0412
0.3046,0.3067
0.0058,0.0046
0.416,0.4111
0.4287,0.3006
0.1725,0.1723
0.1328,0.1395
0.4238,0.4321
0.4328,0.4368
0.0,0.2694
0.0891,0.084
0.4806,0.4865
0.0142,0.2533
0.0053,0.0053
0.2835,0.302
0.0006,0.0001
0.2893,0.2867
0.3528,0.3521
0.0569,0.0573
0.0,0.0
0.0015,0.0031
0.2594,0.252
0.0889,0.1154
0.4696,0.1701
0.4401,0.439
0.2099,0.2181
0.2605,0.265
0.3654,0.3811
0.0199,0.0169
0.1446,0.1436
0.4348,0.4305
0.4581,0.4631
0.4844,0.493
0.2866,0.2924
0.4686,0.4731
0.0852,0.0894
0.0,0.0
0.0,0.2697
0.1767,0.2105
0.0671,0.0773
0.1549,0.2429
0.4147,0.4189
0.006,0.0063
0.2554,0.257
0.3057,0.3001
0.0188,0.1936
0.4746,0.4709
0.0119,0.0136
0.0013,0.002
0.3749,0.3791
0.0,0.0
0.0921,0.095
0.1074,0.1997
0.2877,0.2717
0.3087,0.3203
0.4318,0.4278
0.0835,0.2289
0.2934,0.2961
0.2305,0.2387
0.3928,0.3921
0.4053,0.4001
0.0,0.0
0.226,0.2353
0.103,0.2487
0.4159,0.4245
0.4005,0.4107
0.2859,0.2798
0.0931,0.1004
0.4545,0.2661
0.0531,0.0478
0.0755,0.0767
0.4471,0.4586
0.1916,0.1905
0.3895,0.3805
0.1153,0.1207
0.3575,0.2081
0.46,0.4781
0.2273,0.2207
0.0187,0.0254
0.0249,0.0204
0.1164,0.1162
0.0,0.2902
0.4844,0.4756
0.3617,0.2093
0.1805,0.1843
0.3135,0.3007
0.2675,0.2658
0.4834,0.4935
0.0377,0.285
0.0014,0.0
0.1512,0.1499
0.4021,0.2649
0.3761,0.3695
0.3375,0.3312
0.3497,0.3342
0.0159,0.0142
0.3306,0.3355
0.1238,0.1296
0.2714,0.2579
0.0134,0.0114
0.3823,0.2136
0.4752,0.4779
0.3956,0.403
0.456,0.2783
0.0,0.0
0.1311,0.2788
0.4644,0.2748
0.2831,0.2686
0.3353,0.3481
0.3135,0.2583
0.3357,0.3401
0.4853,0.4783
0.2541,0.2525
0.0223,0.0203
0.0018,0.002
0.4881,0.4781
0.0172,0.0151
0.4392,0.4463
0.1523,0.1499
0.036,0.0291
0.4326,0.434
0.0085,0.2689
0.2512,0.263
0.0,0.0
0.4821,0.4802
0.3481,0.344
0.4171,0.4137
0.1874,0.2091
0.0141,0.2881
0.3379,0.3256
0.1327,0.1278
0.1567,0.1585
0.0,0.2616
0.0,0.2836
0.0397,0.0378
0.0701,0.0744
0.39,0.3992
0.1795,0.1717
0.4252,0.4108
0.3666,0.3637
0.4634,0.4733
0.3241,0.3383
0.3754,0.3891
0.0571,0.3713
0.2088,0.2026
0.2924,0.2958
0.4526,0.4342
0.4101,0.4003
0.3706,0.3752
0.0006,0.3627
0.4689,0.4598
0.4266,0.4325
0.0,0.0
0.483,0.4831
0.4323,0.446
0.3287,0.3007
0.0,0.0
0.3073,0.3131
0.0039,0.2874
0.3558,0.2441
0.3117,0.3092
0.0099,0.2464
0.2677,0.2677
0.3288,0.2021
0.063,0.066
0.0197,0.1675
0.4843,0.1985
0.057,0.049
0.4692,0.199
0.3544,0.355
0.0645,0.0761
0.3822,0.1785
0.1443,0.1456
0.1107,0.1041
0.1862,0.1791
0.2643,0.259
0.0103,0.0084
0.4154,0.1706
0.4593,0.4675
0.1635,0.16
0.1017,0.1056
0.0,0.0
0.0608,0.0655
0.3468,0.3501
0.4673,0.4584
0.314,0.1317
0.0032,0.0014
0.1126,0.1197
0.31,0.3098
0.1562,0.1515
0.0075,0.0075
0.1666,0.1716
0.1271,0.1251
0.0022,0.0018
0.3688,0.1994
0.0956,0.0984
0.2475,0.2081
0.1424,0.157
0.2924,0.2908
0.4034,0.4106
0.3034,0.3012
0.4604,0.4593
0.1228,0.2984
0.0171,0.0161
0.383,0.3859
0.2958,0.2903
0.4284,0.4318
0.2088,0.2314
0.4427,0.4493
0.0,0.0
0.0,0.0
0.352,0.2085
0.0114,0.0117
0.4294,0.1737
0.0123,0.1829
0.0,0.1856
0.2456,0.2436
0.3755,0.3793
0.0755,0.0723
0.1918,0.2827
0.0053,0.0048
0.476,0.4661
0.1784,0.198
0.2917,0.2924
0.0026,0.3046
0.4827,0.4746
0.2596,0.2747
0.4584,0.4648
0.1662,0.1707
0.265,0.2729
0.4252,0.4242
0.0661,0.0741
0.4024,0.3925
0.0,0.0
0.4011,0.3886
0.419,0.4259
0.4553,0.4586
0.0185,0.0149
0.48,0.4815
0.042,0.042
0.148,0.1461
0.4099,0.4095
0.4568,0.4605
0.002,0.0
0.0195,0.0178
0.3314,0.2393
0.4277,0.4363
0.3198,0.3133
0.4313,0.4274
0.0001,0.2526
0.0567,0.057
0.0195,0.0173
0.0145,0.0144
0.3515,0.3633
0.1551,0.1523
0.062,0.2129
0.4881,0.4786
0.0652,0.0579
0.1208,0.1071
0.3548,0.1268
0.0825,0.0832
0.3258,0.3259
0.0089,0.0055
0.0175,0.0141
0.2108,0.1138
0.0254,0.1977
0.0433,0.2382
0.1199,0.1394
0.4289,0.4259
0.0,0.0
0.0373,0.0337
0.4592,0.4644
0.3951,0.4114
0.4358,0.4481
0.0015,0.0
0.0,0.0
0.4786,0.2062
0.2742,0.2116
0.1631,0.1529
0.1969,0.1375
0.016,0.0199
0.0187,0.0183
0.4446,0.4518
0.087,0.0866
0.0,0.0
0.1067,0.1442
0.1936,0.213
0.4353,0.1426
0.2772,0.2751
0.3414,0.3515
0.1225,0.1651
0.1447,0.1597
0.0004,0.0
0.0367,0.0412
0.1422,0.149
0.3477,0.3542
0.0,0.0
0.0261,0.0271
0.1915,0.1906
0.433,0.426
0.0294,0.0294
0.422,0.2449
0.406,0.4139
0.3463,0.3372
0.0598,0.3183
0.4229,0.4286
0.2006,0.2239
0.4791,0.4856
0.2128,0.2016
0.289,0.2807
0.3818,0.2884
0.148,0.151
0.3261,0.3227
0.4543,0.178
0.0304,0.0299
0.1658,0.154
0.0039,0.005
0.0766,0.0853
0.0563,0.0446
0.3672,0.1671
0.4401,0.1721
0.3776,0.3732
0.1204,0.1347
0.3551,0.3672
0.035,0.0363
0.4405,0.4396
0.2541,0.254
0.0,0.0
0.0408,0.037
0.4301,0.4205
0.2799,0.3024
0.3722,0.2133
0.2252,0.206
0.0426,0.0362
0.2583,0.2635
0.424,0.416
0.1566,0.1702
0.2185,0.2069
0.3994,0.3935
0.3033,0.2927
0.1843,0.1863
0.0724,0.064
0.4049,0.4082
0.3096,0.3147
0.4229,0.4257
0.1866,0.3292
0.2253,0.2186
0.2751,0.3271
0.3971,0.3962
