ITE_true,ITE_malts
0.2894,0.3226
0.1283,0.1193
0.3806,0.24
0.0065,0.007
0.3836,0.383
0.0185,0.2404
0.0,0.0
0.2044,0.2054
0.3871,0.2627
0.4532,0.4481
0.2591,0.2468
0.0427,0.0352
0.4858,0.4882
0.4015,0.2722
0.2275,0.2265
0.0,0.0
0.4689,0.4738
0.2784,0.2798
0.2978,0.3102
0.0038,0.0031
0.3167,0.3157
0.405,0.4095
0.4883,0.4942
0.3576,0.3583
0.4456,0.4538
0.1813,0.1861
0.4422,0.4342
0.0,0.3424
0.3782,0.3736
0.0287,0.3262
0.3344,0.3296
0.022,0.0267
0.2302,0.2379
0.1853,0.1878
0.1658,0.253
0.0,0.0
0.2147,0.2322
0.2499,0.2515
0.3679,0.3796
0.4322,0.4349
0.2436,0.2974
0.3048,0.2954
0.3797,0.3777
0.4205,0.2918
0.0717,0.0666
0.0078,0.0046
0.466,0.4623
0.4828,0.4772
0.3678,0.2623
0.088,0.0879
0.1279,0.133
0.236,0.2371
0.0007,0.3071
0.4524,0.4588
0.1332,0.1321
0.4697,0.4819
0.0398,0.0374
0.1512,0.1391
0.3099,0.2814
0.4364,0.4337
0.0657,0.0723
0.3479,0.3375
0.4262,0.4019
0.1324,0.1301
0.4566,0.4502
0.0487,0.0424
0.3793,0.3681
0.3118,0.2141
0.1952,0.1908
0.0,0.0
0.3014,0.2922
0.0092,0.0095
0.1588,0.155
0.257,0.2557
0.4082,0.4026
0.0221,0.0188
0.0917,0.1562
0.0878,0.0849
0.1823,0.0876
0.0013,0.0005
0.1463,0.161
0.1954,0.1963
0.0,0.0
0.0226,0.0153
0.31,0.3058
0.037,0.0409
0.0138,0.0099
0.4243,0.4179
0.0406,0.1849
0.0914,0.0842
0.1415,0.1468
0.4665,0.4703
0.2898,0.3027
0.0028,0.0036
0.2608,0.2363
0.2779,0.3001
0.2287,0.2205
0.4286,0.44
0.1708,0.1666
0.2257,0.2283
0.4727,0.4771
0.4396,0.4478
0.2166,0.2074
0.2585,0.2639
0.0,0.0
0.1808,0.1728
0.2407,0.233
0.3541,0.3669
0.4882,0.5023
0.4057,0.4065
0.4036,0.397
