X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,A
0.5741729130499029,0.17333263141970878,0.8089692954812014,0.7489604104498377,0.6593142235885121,0.0049662921466487875,0.828166773707354,0.7108260164703878,0.5145157511994737,0.9394838255660016,0.1379134337600485,1.0
0.8906811651218454,0.8138109787395101,0.41749580058084235,0.5943276087806033,0.34178498341431374,0.09756668822342196,0.3092159291468476,0.607064692760965,0.08119681926622391,0.29656207511033206,0.8680367940561623,1.0
0.26289658577219044,0.9210554466998936,0.4950815640561619,0.7775805766923111,0.05786914771584106,0.20011880165027518,0.23188197031577773,0.5830978886098893,0.002665782187335708,0.5634529592746198,0.5913045841148347,1.0
0.5825944488197088,0.8748631900014785,0.07330358113693514,0.2448681539163885,0.45797413008734666,0.2354606145271929,0.154422893927748,0.783293941759942,0.8421663262396912,0.1306334498859848,0.3371101862990522,1.0
0.09426380883446783,0.8072767976026864,0.44528512145666677,0.4664631785146005,0.1010966519203278,0.3429369892905625,0.04494381177549012,0.7379037890117626,0.44555659018676064,0.5377734621410777,0.9466720364698438,1.0
0.42973764193610253,0.1821003747514608,0.6549086334800357,0.04800602934593701,0.25445480214586047,0.008784356652155378,0.7923438939213092,0.0977311437162961,0.6320941600660801,0.9532294650713855,0.9762328316459595,0.0
0.15160199000438113,0.6950243008358641,0.7750797422033097,0.4487272555411599,0.7988062513312777,0.23255182284979714,0.9501239074615689,0.5396213691842904,0.7412168108766906,0.7471154068071416,0.4428420441652311,1.0
0.6278294965428032,0.5252434775260235,0.8968757535114987,0.37290626117215064,0.34730811724617316,0.8433477240840865,0.7273531657033556,0.1204954340285439,0.37141369081530606,0.3118649218525136,0.06052300368428698,1.0
0.7601369210385649,0.7160645374122098,0.9351491555838334,0.07114455279841259,0.29850635535730097,0.07841037794495831,0.4751409952691301,0.017503643968525884,0.2121603918831131,0.6910310101854407,0.4922149902562173,1.0
0.4362677525441585,0.730923551440362,0.7566810657022209,0.09944818288984791,0.2046316640882312,0.9601344293114438,0.8937811678605233,0.24238407398069028,0.6680973107644493,0.15624349955779204,0.7563235655534922,0.0
0.7748098158666542,0.5373509514725209,0.409105228642473,0.193460627873263,0.3886997746008478,0.1511670876254868,0.6536500461171069,0.4332764309851146,0.9914511046323083,0.47129877247484186,0.9225269837905592,1.0
0.742550496286412,0.21985528185645742,0.5879904095842754,0.966253539032655,0.9370819306086305,0.10239438693881475,0.011091808571842776,0.36954969508378466,0.41857085801677396,0.47243043764958415,0.15715834698964004,1.0
0.641942033099158,0.5912055114041579,0.042208676416399915,0.5187518631806148,0.05251606257310992,0.410562304622201,0.698220408936852,0.0627898968351106,0.8230907862578065,0.2510569031166302,0.07644825925954823,1.0
0.40204091717968526,0.355987524508223,0.7675902491083256,0.746571011696269,0.14411677691051317,0.9909385770264296,0.923974134796698,0.4429224819730737,0.17762227904794003,0.7857934412033142,0.0021323436397380213,1.0
0.9950055165557847,0.6933263682121842,0.08336147531937332,0.22294335859123504,0.6425910792918026,0.8463601782531216,0.2776041726166675,0.5765787508932059,0.4743552509824829,0.9154060995491523,0.9046623982149671,1.0
0.2752553636284416,0.7275136842916912,0.7216581952109159,0.8661987346631858,0.2008814006063384,0.9453820409124287,0.7085601039213959,0.6888352082799335,0.8632477730792659,0.6006405894449021,0.06431995583804906,0.0
0.8814409008325909,0.42088722409033963,0.6770434753489191,0.8623286239094313,0.6988858153856593,0.5741221958682645,0.08983939776157779,0.030650373756837768,0.19405969402935097,0.12758050849046598,0.39390375865548355,1.0
0.4827594747339785,0.9711173363682964,0.19566434026701185,0.615039466361433,0.84153369097213,0.8854613625698912,0.04111914336723388,0.2027875123149242,0.15198445822232265,0.5132994509468486,0.31179948512742783,1.0
0.764745985055677,0.6508506921806166,0.19837334501636839,0.6473752886844899,0.8624317702118723,0.010287958510358686,0.07875668695803317,0.7142275703816778,0.3594720215001356,0.06410507426940704,0.9072148665840513,1.0
0.12368898901185588,0.08075986582689643,0.39871313193501123,0.1216103661612441,0.603085041955076,0.8489500188872824,0.6576059676852936,0.7000571797569463,0.46561161533282025,0.026624208554719142,0.14218554054978616,0.0
0.31272955074660647,0.1421270664909966,0.9490049944100385,0.5477629481320535,0.34024414769785394,0.37436914655047415,0.8775681331314396,0.3113865250086767,0.37632645315676894,0.82160331246088,0.532710262958806,0.0
0.8970949297061191,0.3442520275363631,0.5301877556614842,0.6387505712086046,0.6174632330829946,0.6192780871755615,0.02984827992700345,0.8847481579420843,0.7506830918658872,0.559991326602955,0.7005553106387681,1.0
0.04674818800390834,0.5288213334483539,0.40275177659756456,0.11467945934602009,0.2360827631271184,0.1992577175067326,0.6662754647397506,0.57483916537319,0.329296606223629,0.9095739838953862,0.6294944130909305,1.0
0.2889539937630896,0.7338569947213667,0.7615907326455984,0.7268645495372575,0.4356370275057797,0.9023542689844044,0.22065765037958807,0.23622057559632093,0.4871000861452339,0.9445118804469935,0.2929426768108836,1.0
0.7952921616587124,0.492041695325359,0.19786298838253125,0.8833225906698704,0.18704380008916266,0.6148597822293,0.7132966515446685,0.9281123447647036,0.6149589927400279,0.6750123756326223,0.4726021011522019,1.0
0.3261428030664252,0.07410202286772405,0.2188369990965371,0.24650554101723776,0.5814500743404939,0.1681027175788974,0.14990994322504048,0.5922877687519384,0.8932684328133016,0.7992677837140131,0.9396693696389032,1.0
0.059752784119005864,0.03837063331916135,0.012364281304781621,0.932991040749983,0.4769006062435338,0.000920682557581376,0.9631544557741212,0.9896654852091817,0.3787008267391684,0.1256717760904863,0.5277132041163713,1.0
0.47824958436619613,0.4061456700755014,0.39084605662376815,0.4998813512984094,0.44325302560803237,0.27227162292792917,0.3429059845675465,0.25973490091341866,0.9412934875831798,0.9304288252269286,0.7559960441574929,1.0
0.6841718438604052,0.4315660000367426,0.8732621514942449,0.11491745513353091,0.5784085888291522,0.607223119935654,0.20253247730865187,0.07294558645189697,0.6714902868544984,0.017929315492963727,0.8830958411019747,1.0
0.9392831112011881,0.2851749399255129,0.2266076787551008,0.8952800238271634,0.5322023045911559,0.5424695652843725,0.07699280336179859,0.3234196857002717,0.5190808671461246,0.6200553518744988,0.6344029097558709,1.0
0.10945806132026592,0.15269811038715253,0.05954589031307733,0.841880130274866,0.8598801827954068,0.19395257346143624,0.0317444543968699,0.030086391172892912,0.6944443606357517,0.449993839931198,0.7672617477143071,0.0
0.5176871950072501,0.3609007909350893,0.7916040065778184,0.8111980429739731,0.7848735321631674,0.4184693660260226,0.9311246239512987,0.10708208374437189,0.21058766126343031,0.05570802466589142,0.26989835948672436,0.0
0.010316158792001318,0.8318621495711044,0.17522228239063897,0.5392144733878526,0.1666691045975197,0.3991746500327634,0.43963334672805465,0.427811790316301,0.38037090561876785,0.093105227414921,0.9055536932937905,0.0
0.3553322924522814,0.4685349882579719,0.8547215112118633,0.31259898640661254,0.7525697705247912,0.0482464104199698,0.29223100272314406,0.40984174810543306,0.6616720306435337,0.9036346543818474,0.5876301195587992,1.0
0.7751939190402579,0.7966884363216056,0.6671413042309021,0.295625876302235,0.24975600704682632,0.9189046396067696,0.7247800104826756,0.5168331353309691,0.4326791883427191,0.22809677711300091,0.10078326452656061,1.0
0.3226650952709157,0.5476617935956191,0.08906910339653007,0.6724005338390803,0.972563581605911,0.843986148776923,0.5816365141107328,0.06981004551628645,0.8573699280097625,0.24333797820142478,0.02819583066450515,1.0
0.05445955394933377,0.6535591294995082,0.1781698301602943,0.9312626500458944,0.9820930202278657,0.46226840013884885,0.22235597841430166,0.6371555718140698,0.009695609069268252,0.46267092009330524,0.1364904045517027,1.0
0.9552411084184592,0.25837575513972477,0.2567129077511918,0.045165318715169045,0.8493149518957108,0.5634531685232205,0.17296957774522959,0.7656020551755167,0.6629348729172385,0.8882547393717715,0.8484404028226171,1.0
0.43867959107313603,0.7789994743189957,0.8723431398941077,0.020235566871987687,0.7228226987615595,0.5506903823183552,0.25815787471045615,0.05246830852654283,0.9410141018178273,0.4536007532268127,0.2816468068403284,1.0
0.11073313112059491,0.9962497851387365,0.3902660479763347,0.69117388488368,0.31102298524062644,0.8949412892352353,0.6676533805478504,0.10024243684879397,0.8264447284286776,0.9196299537486265,0.5787038432247321,1.0
0.14516443943118873,0.12372132826615168,0.975733967356099,0.21359896386095245,0.23192155422213012,0.23974483440936267,0.3635379991646388,0.1518673578224301,0.6245473383322151,0.3183420103096075,0.7539609286975997,1.0
0.4047923889265471,0.37820698928314644,0.211373154313662,0.05495477431750628,0.26032568882130025,0.6027729583593997,0.8526285034762658,0.19712227993689657,0.7994030346319866,0.998568745534833,0.8083935449058258,0.0
0.3837031238856088,0.17893695611965055,0.9777559539729894,0.2693293951652066,0.8624809771640435,0.1721683833665978,0.850332172078358,0.9953805220387381,0.8031235650595001,0.20998780207873746,0.3175971841723574,1.0
0.422084061640962,0.35144381359386556,0.006041867952733981,0.3271232268035631,0.6326085767661721,0.9630913261256875,0.050883757025418364,0.2758194700983402,0.7563499713787216,0.2766173430816994,0.9540678074095043,0.0
0.762735397544039,0.9467960250530886,0.7245205202266244,0.5961127242895982,0.3182328327654891,0.6368751513061778,0.44057150244239307,0.8326194335954965,0.09952887777812724,0.9995550216410355,0.6200126995857164,1.0
0.7991889421314905,0.6708902875215822,0.9917142264986093,0.57473578077982,0.3626963078039218,0.41692083874766983,0.2633293598333638,0.1596560183789031,0.5985647337509215,0.1671756174773098,0.7099488777625172,0.0
0.7115837144810662,0.3574089874748272,0.08556727967927946,0.30796243509689425,0.6172114447945032,0.5092193874562516,0.9571655925669877,0.950599271783524,0.886415429186348,0.3091396144752555,0.7933467248269599,1.0
0.8611412950868421,0.05238643893925932,0.39562382041335775,0.7549512171193381,0.9974777525330096,0.1926047694293701,0.21023512995087368,0.6446889922592918,0.49549796036541505,0.7700158198217135,0.07848060687692737,0.0
0.8476302257085533,0.0670979110459834,0.9664674132424833,0.2100301684429554,0.7771082648190484,0.9259878784809757,0.2737929918505566,0.8864900407954922,0.3731601664727524,0.2866107909685025,0.9139736273486395,1.0
0.7564965650566199,0.9407664711238224,0.48218583894861766,0.1373939540082858,0.8507295149189116,0.07418442680636628,0.8091232835383436,0.7972118741731009,0.48381814041773374,0.7585326043138947,0.6628930134013711,1.0
0.8859538929009884,0.23309846884060148,0.9032338034353891,0.0543173278506891,0.5366777153903611,0.12028578268406698,0.8311941143464178,0.2886748967915954,0.4088303612293325,0.23058578929147122,0.7567488073702261,1.0
0.43687081237925196,0.29597970323600387,0.7062128603537868,0.2557405398202278,0.366186211402845,0.28764147203462187,0.24606076188196835,0.7859500496666431,0.189912573423197,0.63426531060953,0.6853712017348506,1.0
