ITE_true,ITE_malts
0.0069,0.0033
0.2107,0.2338
0.4184,0.4284
0.0226,0.023
0.0,0.0
0.4788,0.4706
0.0797,0.0868
0.458,0.4536
0.4524,0.4609
0.2156,0.1909
0.3422,0.3252
0.0132,0.0087
0.0523,0.046
0.3285,0.336
0.228,0.2165
0.1301,0.1201
0.2509,0.2436
0.0148,0.0142
0.0968,0.1091
0.0879,0.0911
0.0347,0.0312
0.0,0.0
0.0326,0.0303
0.2383,0.239
0.2755,0.2701
0.3525,0.354
0.2522,0.2521
0.4534,0.4471
0.177,0.1835
0.0,0.0
0.4518,0.456
0.2023,0.1887
0.3807,0.3893
0.3834,0.234
0.1676,0.1635
0.0917,0.0948
0.3706,0.3594
0.394,0.415
0.0,0.0
0.1668,0.1647
0.0,0.0
0.396,0.3872
0.351,0.348
0.4749,0.4744
0.0511,0.0423
0.2257,0.2209
0.1746,0.1686
0.01,0.0087
0.4212,0.1149
0.0654,0.0676
0.3413,0.0808
0.0043,0.0032
0.4732,0.0601
0.0149,0.0142
0.0216,0.0874
0.0,0.0
0.0034,0.0
0.0057,0.0067
0.0361,0.2085
0.3358,0.3262
0.4666,0.2056
0.4959,0.4886
0.2338,0.2253
0.4599,0.4537
0.3386,0.3335
0.086,0.1076
0.2551,0.2594
0.1111,0.1078
0.2188,0.2189
0.3591,0.2913
0.3254,0.3201
0.4892,0.4908
0.3927,0.3868
0.4502,0.4429
0.035,0.2562
0.0037,0.0028
0.0,0.0
0.4464,0.2254
0.4796,0.4767
0.0231,0.028
0.2641,0.2556
0.0019,0.0011
0.2396,0.2388
0.0,0.0
0.2789,0.2774
0.3656,0.3574
0.0001,0.0
0.008,0.0072
0.0016,0.0
0.0126,0.008
0.4685,0.2056
0.3781,0.3803
0.4428,0.4488
0.4128,0.4254
0.0261,0.0211
0.4733,0.4831
0.4018,0.4002
0.4064,0.373
0.3221,0.3531
0.111,0.3559
0.4648,0.4726
0.0791,0.0799
0.494,0.4873
0.187,0.3352
0.2548,0.2661
0.289,0.3316
0.0565,0.3023
0.1972,0.2012
0.2397,0.2479
0.2129,0.2085
0.4857,0.2276
0.4577,0.4511
0.0525,0.0552
0.4755,0.2364
0.4697,0.4723
0.0,0.0
0.0,0.0
0.3694,0.3703
0.2982,0.2925
0.0191,0.2207
0.0,0.0
0.0962,0.0946
0.1261,0.1999
0.2596,0.2637
0.4515,0.4498
0.472,0.1755
0.2802,0.2943
0.0,0.0
0.3839,0.3849
0.0115,0.011
0.015,0.0163
0.3116,0.2752
0.449,0.4454
0.3238,0.3289
0.327,0.3306
0.4316,0.4312
0.4725,0.4733
0.3993,0.4017
0.2392,0.2368
0.0508,0.051
0.2601,0.2585
0.2146,0.2094
0.0142,0.0113
0.0826,0.0882
0.1806,0.1857
0.1775,0.1719
0.4284,0.4207
0.4415,0.4447
0.3373,0.3409
0.0,0.0
0.3631,0.3028
0.0336,0.0304
0.4829,0.4767
0.1293,0.1332
0.2299,0.2107
0.2535,0.2546
0.4637,0.454
0.2968,0.3073
0.0883,0.0873
0.0,0.0
0.0484,0.0477
0.2358,0.2172
0.0043,0.1947
0.2177,0.2015
0.1776,0.1688
0.473,0.1821
0.4529,0.1958
0.3926,0.3898
0.4495,0.4433
0.035,0.0301
0.031,0.0301
0.233,0.2419
0.2149,0.2094
0.3547,0.358
0.0134,0.0135
0.399,0.2302
0.4674,0.4648
0.1748,0.1781
0.2734,0.2711
0.1777,0.1684
0.4464,0.4445
0.0,0.0
0.0025,0.2229
0.3605,0.3553
0.0082,0.0066
0.2158,0.2218
0.3657,0.2145
0.0,0.0
0.4093,0.4083
0.4632,0.4625
0.469,0.1783
0.0085,0.1899
0.0894,0.0966
0.0419,0.0446
0.0,0.0
