X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,A
0.9291658026015178,0.18170792153630078,0.5272351756937594,0.4437423262807799,0.5738822088068126,0.8215002084827548,0.7876599978675626,0.4524570195653217,0.6877645930129067,0.1654150093744864,0.533032813451019,1.0
0.5812416272281733,0.05660152425699361,0.6619637235569432,0.7683289116358955,0.0074045102381303796,0.2610389093795419,0.23760022877980824,0.3664777985381895,0.7468530012926893,0.8215775598624254,0.48394338316151275,1.0
0.43230633133912666,0.9929898966789356,0.8483081226169009,0.18294095619006634,0.05822167126571909,0.06880291577766162,0.7371255620986904,0.14943395949431315,0.1294613201334669,0.7618027269713599,0.487635390206936,1.0
0.37683046228274064,0.5670590559087845,0.3525480998985433,0.7042311341954947,0.0950228702582876,0.81861140813566,0.8115116799944762,0.6232882956279219,0.07775604121217916,0.06124076461864181,0.13188781008889328,1.0
0.07499925871065283,0.5989701318562872,0.8858102759285817,0.6949207433801419,0.9682950344218216,0.16042818924405566,0.8453873426598942,0.08206732573876174,0.9675717426433557,0.8438586667763046,0.7685518868921193,0.0
0.2784988310211167,0.14271135461239481,0.255684751701859,0.15470024586448916,0.10417199275156475,0.8557850865303045,0.9352279991209224,0.4324930028820453,0.15382027785129404,0.8729270392895416,0.9146657657511803,1.0
0.2740887516831062,0.06369027984823239,0.5456847223488457,0.41499410332604825,0.7603182393748689,0.4848020383231101,0.8722680487639473,0.6426469699023997,0.12364966485220596,0.8169677206041853,0.767815271702724,1.0
0.7502791509068367,0.04113776730548735,0.93054965674715,0.2348365535682334,0.19770768819371665,0.311657899029562,0.35085681013299663,0.21308071582473276,0.4375481464113036,0.5762129690628521,0.046214006744152436,1.0
0.051096786159138374,0.4972587823856306,0.8031746641332588,0.5859446434205856,0.1990187565831828,0.5678762116681759,0.6484798389065296,0.6059744472494103,0.7470399704795735,0.02840388568671226,0.03476076787513027,1.0
0.8790246202748062,0.6545158087564739,0.008678691435448749,0.6781289277273013,0.2617835384632673,0.04312561409482496,0.3472612186309181,0.5492525459992932,0.05299657323009477,0.8901616094803899,0.5106605057062129,1.0
0.539008722127019,0.7785051068851715,0.6168109224016424,0.3952848044382602,0.8076352624184325,0.5719557083732401,0.986695859610731,0.23542253159936732,0.7442783476544962,0.4216398238967811,0.46269095941561844,1.0
0.23265845604410174,0.8021696533060217,0.49390057410049926,0.40264958550012653,0.37053905806322907,0.11499353270057777,0.806256702289206,0.6295193385495476,0.19947085194009406,0.987261581897452,0.18627897406759386,1.0
0.5582454019960665,0.7838874626869343,0.3076596776716174,0.9890619582485372,0.8655231966948604,0.7626263169305564,0.23836934434873003,0.4669031436172236,0.9030356033949762,0.9224600881417002,0.5109665199474696,1.0
0.4502064433406825,0.3944043160909326,0.1883804969431322,0.5569902050994187,0.9761790533517922,0.4675588081763832,0.7257006953975572,0.9376468801086968,0.7920325788584955,0.12897600221926675,0.06663098663412703,1.0
0.4253220899904887,0.9747406068525264,0.16006287866568603,0.731817069401012,0.49714818619005996,0.010862730609347615,0.5375169748147196,0.4505588870008014,0.019546314121515307,0.2449478807366302,0.9603296176633173,1.0
0.9704985848350317,0.1896565952484457,0.8026992738763479,0.7496001078782415,0.62543422663007,0.20859200678713652,0.372888255141022,0.441196962435635,0.5814814834685552,0.9405237762812404,0.6061287802030108,1.0
0.7973005412540787,0.6883802578291202,0.9973434427749455,0.8510069475579773,0.42581159838958016,0.33430561418766436,0.5471123375852378,0.9595361642498024,0.1407158153999627,0.08832868485837131,0.5518200567530887,1.0
0.15449507679215158,0.467860989215498,0.5050923574611841,0.2680408306448958,0.7457812262616592,0.048988495188864056,0.37926725571281905,0.8296471690287297,0.7896688188974994,0.8704357600959926,0.9363785498475786,1.0
0.6147777181760599,0.6388483368351093,0.2563188820591944,0.06753631421662876,0.20878595692572643,0.17487360196880464,0.33655777285125654,0.28152196539339125,0.6122441792920714,0.514682377109169,0.7732025536604018,1.0
