ITE_true,ITE_malts
0.4708,0.4773
0.401,0.2959
0.0066,0.0049
0.0697,0.293
0.3928,0.3855
0.4901,0.4804
0.097,0.0943
0.2234,0.2253
0.0012,0.0
0.4576,0.4557
0.1559,0.1477
0.4006,0.3923
0.3627,0.3585
0.2505,0.2631
0.0014,0.2924
0.0,0.0
0.2795,0.2813
0.0846,0.234
0.3729,0.3708
0.3546,0.3387
0.1987,0.1993
0.2206,0.2196
0.0034,0.0023
0.3208,0.3224
0.3175,0.326
0.4416,0.4458
0.268,0.2761
0.0,0.0
0.2661,0.2676
0.0723,0.067
0.4292,0.4386
0.4275,0.4438
0.4555,0.4604
0.3897,0.3821
0.1395,0.1709
0.4375,0.4485
0.0,0.0
0.4805,0.4846
0.396,0.3961
0.0019,0.0006
0.4693,0.2683
0.4881,0.4795
0.0476,0.0409
0.0,0.0
0.4669,0.4719
0.3583,0.3543
0.3198,0.332
0.2313,0.2074
0.1548,0.2457
0.3536,0.3605
0.2866,0.2876
0.0957,0.0947
0.0575,0.0594
0.0,0.0
0.4562,0.4497
0.0158,0.012
0.3327,0.3357
0.2519,0.2811
0.0929,0.1055
0.3417,0.3412
0.0262,0.0217
0.2098,0.1982
0.0124,0.1957
0.3367,0.3333
0.3863,0.3883
0.0001,0.0001
0.0003,0.2087
0.1939,0.1908
0.0,0.0
0.1187,0.2603
0.4891,0.4826
0.0257,0.0251
0.1786,0.1671
0.3737,0.3794
0.3184,0.2316
0.4625,0.45
0.0323,0.0271
0.453,0.4479
0.0092,0.0065
0.0251,0.0293
0.0,0.0
0.242,0.2408
0.4487,0.4547
0.0,0.0
0.4309,0.4241
0.0545,0.0527
0.2117,0.2033
0.4215,0.42
0.0131,0.1175
0.0114,0.0072
0.0064,0.0079
0.0417,0.0482
0.0,0.0
0.0567,0.0557
0.2021,0.2063
0.2491,0.2734
0.3882,0.3896
0.0,0.0
0.0,0.0
0.0,0.0
0.4929,0.4974
0.0355,0.04
0.3413,0.3342
0.0105,0.0113
0.0,0.0
0.4355,0.4445
0.0,0.0
0.1395,0.1425
0.0,0.0
0.2289,0.2234
0.1153,0.1208
0.1761,0.166
0.4957,0.4916
0.0366,0.0366
0.1123,0.1348
0.3938,0.3817
0.4288,0.4319
0.0091,0.0093
0.1567,0.1671
0.004,0.0018
0.4909,0.4892
0.2048,0.2593
0.0015,0.0012
0.0339,0.2531
0.4726,0.4685
0.4409,0.4521
0.3292,0.3327
