ITE_true,ITE_malts
0.0,0.0
0.1522,0.1267
0.0101,0.0069
0.3611,0.1373
0.0,0.0
0.2595,0.2543
0.0916,0.0828
0.4592,0.4549
0.3455,0.3499
0.4712,0.2021
0.0153,0.2047
0.1932,0.1876
0.0135,0.0122
0.1311,0.1326
0.3263,0.3239
0.2169,0.2164
0.0018,0.0012
0.4239,0.4297
0.09,0.0983
0.0907,0.087
0.2311,0.2261
0.3973,0.3998
0.4244,0.4284
0.0894,0.2817
0.5104,0.5082
0.2147,0.2236
0.0263,0.0235
0.4438,0.4353
0.2278,0.2214
0.3861,0.3851
0.2366,0.3077
0.3607,0.3597
0.2028,0.2939
0.4621,0.456
0.0031,0.0006
0.4717,0.4755
0.0456,0.0464
0.2898,0.2927
0.1256,0.1234
0.4356,0.438
0.4021,0.4194
0.0094,0.0085
0.4606,0.2545
0.3601,0.3653
0.3534,0.2617
0.053,0.0485
0.3993,0.399
0.2357,0.2204
0.2729,0.262
0.1853,0.1685
0.461,0.468
0.4611,0.4649
0.0683,0.0647
0.0,0.0
0.0,0.0
0.3625,0.3683
0.1469,0.1299
0.4103,0.4126
0.294,0.2877
0.2027,0.1915
0.0007,0.0
0.1982,0.1988
0.2121,0.1936
0.2245,0.2155
0.0,0.0
0.5017,0.2075
0.1637,0.1772
0.1952,0.1945
0.4007,0.4013
0.0715,0.063
0.4691,0.4596
0.4696,0.213
0.3191,0.2461
0.2484,0.2482
0.0478,0.033
0.005,0.0041
0.4637,0.4699
0.0147,0.2901
0.4487,0.443
0.0,0.0
0.4633,0.4508
0.2918,0.2974
0.4884,0.4938
0.3643,0.3562
0.0092,0.0054
0.4391,0.4327
0.0166,0.016
0.0014,0.0015
0.2396,0.2458
0.0408,0.0456
0.0041,0.0049
0.0947,0.0937
0.3695,0.3702
0.3657,0.379
0.2681,0.2716
0.0204,0.1889
0.1219,0.1443
0.4395,0.204
0.0661,0.0609
0.0367,0.0296
0.4425,0.451
0.0,0.0
0.2347,0.2229
0.0152,0.1214
0.0,0.0
0.1905,0.1878
0.0584,0.0729
0.3664,0.1564
0.0007,0.2341
0.1087,0.1087
0.0,0.0
0.3463,0.3299
0.4847,0.4805
0.3204,0.327
0.4793,0.4767
0.0119,0.2753
0.4552,0.3047
0.4637,0.4653
0.3156,0.2934
0.0505,0.3669
0.0118,0.0103
0.43,0.4389
0.0113,0.0074
0.0132,0.3043
0.4219,0.2949
0.3633,0.3791
0.4184,0.2713
0.3695,0.3659
0.4759,0.467
0.0872,0.0969
0.4606,0.4715
0.0403,0.0437
0.3484,0.3472
0.0038,0.0055
0.2999,0.3024
0.4718,0.4716
0.1881,0.1843
0.4642,0.4616
0.0826,0.0918
0.0931,0.2757
0.5196,0.5287
0.1727,0.1699
0.3346,0.3308
0.0039,0.0035
0.1748,0.1682
0.1179,0.1145
0.35,0.2277
0.4313,0.2337
0.2711,0.2771
0.0037,0.0051
0.4899,0.4843
0.1148,0.1613
0.2299,0.3292
0.4478,0.324
0.2502,0.2416
0.4694,0.4547
0.3423,0.3284
0.4643,0.4738
0.4491,0.4624
0.0848,0.0859
0.4215,0.4178
0.315,0.3053
0.1089,0.1153
0.1213,0.1126
0.0224,0.2755
0.1665,0.1603
0.4378,0.4363
0.2106,0.2037
0.379,0.3838
0.4512,0.4349
0.1066,0.109
0.0023,0.0018
0.4574,0.2609
0.1959,0.1991
0.3567,0.36
0.3887,0.4179
0.0703,0.0702
0.4993,0.5045
0.4764,0.2287
0.0,0.0
0.0382,0.0376
0.2441,0.2459
0.2774,0.2736
0.1747,0.1796
0.4669,0.4659
0.2256,0.2326
0.4415,0.4455
0.0589,0.0579
0.0,0.0
0.3027,0.3004
0.4829,0.1997
0.2871,0.2736
0.0186,0.017
0.0,0.0
0.408,0.4128
0.2627,0.2637
0.1378,0.2829
0.2284,0.2043
0.3554,0.3531
0.0046,0.304
0.489,0.4985
0.3453,0.3431
0.4483,0.4481
0.294,0.2845
0.0061,0.0031
0.0899,0.0755
0.3705,0.2459
0.0,0.0
0.3996,0.4119
0.4824,0.4877
0.3529,0.3574
0.0257,0.0325
0.0196,0.0178
0.4111,0.4127
0.4626,0.4761
0.0431,0.0373
0.4276,0.4374
0.2013,0.2002
0.2459,0.2507
0.0781,0.0864
0.0009,0.0004
0.0,0.2365
0.4001,0.3941
0.0576,0.0563
0.3445,0.3512
0.4261,0.4267
0.0021,0.0019
0.4158,0.4018
0.4822,0.4799
0.4508,0.2514
0.235,0.2461
0.1137,0.3371
0.2265,0.2244
0.4633,0.318
0.0674,0.0626
0.3876,0.3836
0.4943,0.4964
0.0489,0.0515
0.4486,0.4446
0.1813,0.1718
0.0,0.0
0.1944,0.1804
0.4763,0.467
0.1109,0.1031
0.0862,0.0835
0.0201,0.0241
0.0,0.0
0.0836,0.0807
0.4569,0.4596
0.0112,0.0083
0.0278,0.2024
0.0247,0.0214
0.4816,0.4849
0.4566,0.4593
0.2171,0.2156
0.0053,0.0072
0.0733,0.0682
0.4175,0.4127
0.0159,0.0158
0.4633,0.4645
0.1399,0.1569
0.0195,0.0147
0.2973,0.2956
0.0435,0.1694
0.3489,0.3456
0.0348,0.0362
0.0,0.0
0.0209,0.0231
0.2251,0.224
0.3081,0.2068
0.0655,0.0642
0.4644,0.4655
0.0144,0.0067
0.2378,0.2324
0.47,0.4794
0.2435,0.2238
0.0477,0.2831
0.3768,0.3924
0.4151,0.4174
0.2015,0.2134
0.0,0.0
0.4622,0.4575
0.0411,0.0499
0.2615,0.2577
0.1276,0.123
0.0254,0.0203
0.0594,0.0546
0.4583,0.4614
0.2106,0.2294
0.0412,0.0575
0.3638,0.368
0.4354,0.4308
0.0862,0.1013
0.0534,0.0574
0.215,0.2121
0.0316,0.0318
0.4907,0.4923
0.0885,0.0935
0.2555,0.2755
0.2495,0.247
0.0694,0.0751
0.1632,0.1631
0.2901,0.294
0.2822,0.2545
0.2561,0.2098
0.4465,0.4432
0.0975,0.0936
0.0554,0.0478
0.3288,0.2142
0.3126,0.3185
0.2755,0.2877
0.1904,0.2025
0.0106,0.0086
0.124,0.1181
0.1888,0.1877
0.0192,0.0142
0.2465,0.2478
0.1957,0.1952
0.3125,0.3085
0.4321,0.208
0.2123,0.2106
0.3979,0.4015
0.3918,0.4026
0.0577,0.0633
0.3444,0.2433
0.3291,0.321
0.0,0.0
0.0073,0.0078
0.4812,0.4749
0.2578,0.2321
0.0713,0.066
0.4326,0.4354
0.4842,0.4827
0.2832,0.3005
0.2391,0.2318
0.0369,0.0316
0.0,0.0
0.0,0.1911
0.4634,0.1544
0.0252,0.024
0.2651,0.2696
0.012,0.0107
0.0595,0.0607
0.2331,0.2443
0.2947,0.2806
0.2722,0.2618
0.262,0.2617
0.3439,0.3832
0.4772,0.4755
0.1666,0.1576
0.4369,0.297
0.0251,0.3201
0.4336,0.4253
0.3339,0.3192
0.0079,0.0085
0.2941,0.2914
0.2717,0.2769
0.4209,0.4194
0.2329,0.2719
0.4908,0.2528
0.0,0.0
0.2681,0.2642
0.378,0.3778
0.0,0.0
0.227,0.2347
0.4622,0.4652
0.0021,0.001
0.0675,0.0626
0.2783,0.2743
0.3995,0.4088
0.1969,0.2064
0.1095,0.1088
0.4647,0.466
0.322,0.3108
0.1059,0.2488
0.1228,0.1224
0.3547,0.3475
0.0,0.0
0.4359,0.4276
0.4323,0.4234
0.3313,0.1996
0.0003,0.0
0.4301,0.4145
0.0693,0.0592
0.1004,0.088
0.3989,0.2006
0.0,0.0
0.0716,0.0597
0.4305,0.4347
0.0174,0.0117
0.452,0.4469
0.059,0.0673
0.2871,0.169
0.2036,0.1793
0.2005,0.199
0.2998,0.2803
0.1025,0.0982
0.0,0.0
0.1347,0.1269
0.4751,0.4673
0.363,0.3653
0.2567,0.2261
0.4868,0.4813
0.0093,0.0057
0.4352,0.4298
0.437,0.4227
0.2042,0.1976
0.0331,0.0291
0.0062,0.007
0.2512,0.23
0.4409,0.221
0.2866,0.2557
0.441,0.1562
0.0851,0.0865
0.0,0.0
0.4086,0.3949
0.4169,0.4272
0.0588,0.0576
0.2261,0.215
0.3316,0.1667
0.1497,0.1452
0.0107,0.0067
0.4644,0.4605
0.425,0.411
0.1237,0.129
0.0007,0.0007
0.2672,0.2742
0.3071,0.303
0.0089,0.0045
0.0347,0.2409
0.1577,0.1498
0.447,0.4396
0.4679,0.4602
0.1842,0.1865
0.2963,0.3072
0.4599,0.4599
0.3331,0.3331
0.0323,0.0352
0.395,0.3967
0.0671,0.3574
0.1977,0.1843
0.4674,0.4741
0.4684,0.4634
0.471,0.4676
0.349,0.3288
0.3235,0.3119
0.1427,0.1591
0.0924,0.0828
0.0026,0.3442
0.4707,0.341
0.0,0.0
0.492,0.482
0.2441,0.2321
0.47,0.1357
0.4794,0.4869
0.0006,0.0008
0.0102,0.0103
0.1741,0.2063
0.3281,0.191
0.0009,0.0006
0.0034,0.0026
0.0092,0.008
0.3151,0.3107
0.4569,0.4552
0.3727,0.3835
0.1689,0.169
0.2982,0.29
0.4441,0.4405
0.4559,0.4503
0.4961,0.4969
0.0784,0.0812
0.0192,0.0225
0.0099,0.0192
0.3535,0.3657
0.0965,0.2443
0.3556,0.3536
0.0,0.0
0.372,0.3738
0.1812,0.2047
0.4568,0.4546
0.3952,0.3944
0.016,0.0137
0.3636,0.3532
0.4753,0.4901
0.005,0.0052
0.1894,0.1844
0.001,0.0018
0.0558,0.0578
0.3786,0.385
0.4049,0.2336
0.2757,0.2932
0.0997,0.0999
0.4652,0.4649
0.036,0.052
0.2067,0.195
0.4379,0.4526
0.3205,0.3193
0.3928,0.3876
0.1499,0.1398
0.4569,0.331
0.3564,0.3696
0.0021,0.0008
0.3872,0.3827
0.4593,0.4713
0.1516,0.1554
0.4757,0.4806
0.445,0.456
0.0,0.2381
0.249,0.2779
0.1502,0.3009
0.1184,0.116
0.189,0.1872
0.0179,0.0142
0.0077,0.0066
0.3344,0.3486
0.4916,0.4904
0.1224,0.1259
0.4527,0.1924
0.2357,0.2268
0.3783,0.3863
0.0,0.0
0.19,0.1855
0.3773,0.381
0.4517,0.4521
0.0256,0.0288
0.2737,0.2656
0.3862,0.3872
0.2855,0.2679
0.2668,0.2978
0.0154,0.0167
0.5064,0.294
0.3849,0.3915
0.4401,0.4505
0.4548,0.454
0.0,0.0
0.3395,0.3408
0.3801,0.3794
0.2324,0.2221
0.4606,0.4635
0.4333,0.4329
0.3006,0.301
0.3335,0.3284
0.0011,0.0007
0.392,0.3991
0.4546,0.4566
0.3826,0.3829
0.0,0.0
0.0215,0.0191
0.4342,0.4346
0.0118,0.1978
0.0715,0.0745
0.3642,0.3624
0.0045,0.004
0.1923,0.1924
0.0079,0.0059
0.3003,0.3176
0.3435,0.2335
0.3812,0.3798
0.1909,0.182
0.3285,0.3225
0.0955,0.0906
0.4755,0.474
