ITE_true,ITE_malts
0.1055,0.2942
0.0055,0.0041
0.1094,0.2927
0.2866,0.31
0.1202,0.1161
0.4393,0.43
0.4216,0.4206
0.2326,0.23
0.4527,0.459
0.0858,0.0821
0.4639,0.4598
0.2312,0.2277
0.1432,0.137
0.0902,0.0966
0.4635,0.2384
0.4015,0.391
0.1655,0.1633
0.0,0.0
0.3471,0.3479
0.0017,0.1417
0.0575,0.0531
0.4062,0.4085
0.0,0.0
0.3757,0.1761
0.0801,0.0771
0.0,0.0
0.2865,0.2785
0.4118,0.4134
0.2982,0.2944
0.063,0.2072
0.4496,0.2481
0.4325,0.4299
0.1732,0.1703
0.0445,0.0448
0.3581,0.3518
0.3595,0.3753
0.0078,0.0091
0.2311,0.1787
0.0123,0.0108
0.3271,0.3218
0.4543,0.4694
0.0357,0.0421
0.0077,0.0051
0.0029,0.0015
0.4864,0.4909
0.4539,0.2395
0.0839,0.0949
0.3204,0.3263
0.1563,0.1639
0.3901,0.3884
0.1477,0.1534
0.1366,0.1441
0.4057,0.4164
0.0073,0.0077
0.0325,0.032
0.2734,0.2404
0.3613,0.3667
0.4577,0.4638
0.4748,0.4736
0.0672,0.0639
0.1049,0.1069
0.3023,0.2928
0.0205,0.0189
0.0,0.0
0.3044,0.3054
0.2201,0.237
0.0854,0.0748
0.0237,0.0198
0.0283,0.0239
0.213,0.2079
0.1468,0.1348
0.1048,0.1007
0.4928,0.4946
0.1095,0.117
0.0756,0.0647
0.3052,0.2951
0.4629,0.2476
0.214,0.228
0.3421,0.3379
0.4483,0.2501
0.0494,0.0414
0.4225,0.4392
0.4574,0.2333
0.0846,0.0807
0.0,0.0
0.4387,0.4305
0.3907,0.3886
0.4766,0.1989
0.02,0.0237
0.1343,0.1262
0.2143,0.2397
0.2391,0.2429
0.0493,0.0443
0.17,0.1766
0.3644,0.3718
0.1937,0.197
0.4604,0.4555
0.3179,0.2563
0.3579,0.361
0.2942,0.3008
0.364,0.3686
0.0024,0.0012
0.0042,0.0031
0.3742,0.377
0.2958,0.3083
0.1095,0.1081
0.0643,0.0598
0.4042,0.4249
0.0876,0.0935
0.3015,0.2329
0.4309,0.4117
0.4228,0.414
0.4071,0.4021
0.0002,0.216
0.3953,0.2017
0.0,0.0
0.0187,0.0208
0.1545,0.1527
0.287,0.1372
0.0011,0.1193
0.0,0.0
0.0443,0.0477
0.0051,0.0042
0.4884,0.4842
0.0,0.0
0.3485,0.3652
0.2672,0.272
0.3846,0.3863
0.3181,0.3148
0.03,0.0275
0.0717,0.1987
0.0406,0.2536
0.0974,0.0997
0.4312,0.439
0.1035,0.0995
0.1863,0.1785
0.1189,0.1336
0.1896,0.1493
0.1666,0.1644
0.127,0.1246
0.3086,0.3188
0.0,0.0
0.3597,0.175
0.0,0.0
0.288,0.3021
0.0,0.0
0.4359,0.4296
0.4354,0.4388
0.0,0.0
0.2102,0.3011
0.4661,0.4583
0.0442,0.0374
0.4281,0.4245
0.4601,0.2542
0.306,0.2972
0.4534,0.4366
0.0701,0.0659
0.2015,0.1987
0.3524,0.3583
0.1567,0.1585
0.0,0.0
0.1277,0.1133
0.2704,0.2264
0.0231,0.0169
0.3737,0.229
0.2986,0.3289
0.0487,0.0459
0.4443,0.4334
0.2584,0.2655
0.4354,0.4142
0.0059,0.3315
0.4487,0.4625
0.2958,0.3358
0.322,0.3094
0.0007,0.0002
0.4712,0.4823
0.2771,0.3158
0.4211,0.4267
0.4006,0.3848
0.4281,0.443
0.1763,0.1629
0.0015,0.0
0.0,0.0
0.2944,0.2905
0.4399,0.4319
0.0617,0.0738
0.2994,0.3323
0.3873,0.3889
0.0002,0.0
0.0,0.0
0.3387,0.3336
0.0,0.0
0.4939,0.4866
0.4267,0.4309
0.442,0.4469
0.2884,0.2803
0.4522,0.4414
0.0384,0.0354
0.2818,0.2723
0.2373,0.2489
0.3769,0.2252
0.4653,0.4569
0.0279,0.027
0.3139,0.3134
0.0267,0.0275
0.0223,0.0215
0.0356,0.0318
0.4206,0.049
0.0055,0.0058
0.0046,0.0035
0.0319,0.0335
0.1198,0.1237
0.2059,0.2058
0.1359,0.1343
0.0815,0.1869
0.484,0.4812
0.0,0.0
0.4425,0.4454
0.4381,0.4395
0.4604,0.2768
0.1722,0.1549
0.2605,0.2658
0.2943,0.2982
0.4535,0.3114
0.4405,0.2796
0.3195,0.3206
0.4596,0.2654
0.4051,0.3868
0.4163,0.4109
0.2789,0.2721
0.0133,0.0097
0.1818,0.1923
0.0295,0.2812
0.3262,0.3172
0.2193,0.2227
0.389,0.2512
0.3723,0.3643
0.1378,0.1706
0.0573,0.0429
0.4737,0.4698
0.331,0.3239
0.372,0.3765
0.4819,0.4707
0.452,0.4558
0.4172,0.4279
0.3966,0.3975
0.3629,0.3629
0.0057,0.3361
0.1148,0.151
0.1665,0.2004
0.0389,0.0395
0.4404,0.4341
0.4099,0.415
0.0,0.0
0.343,0.3441
0.2283,0.2371
0.1239,0.2726
0.0,0.0
0.2341,0.2322
0.3293,0.3432
0.4317,0.4345
0.4792,0.4689
0.0341,0.0333
0.472,0.4841
0.0571,0.0526
0.2674,0.2649
0.48,0.4767
0.1619,0.1825
0.179,0.1811
0.0038,0.2472
0.439,0.4377
0.0911,0.0875
0.4485,0.4557
0.07,0.0741
0.0055,0.0045
0.1779,0.1618
0.4711,0.4605
0.4417,0.4505
0.0483,0.2734
0.4575,0.4543
0.0344,0.3411
0.4198,0.4137
0.0389,0.046
0.0081,0.0111
0.409,0.4074
0.3366,0.333
0.4403,0.4673
0.0,0.0
0.3563,0.3751
0.0257,0.0275
0.2376,0.2411
0.0,0.0
0.3684,0.3636
0.1246,0.2198
0.1777,0.2698
0.1992,0.1933
0.0063,0.2551
0.453,0.4598
0.0216,0.0215
0.471,0.4784
0.4571,0.4615
0.3234,0.3255
0.0371,0.285
0.0,0.0
0.0,0.2953
0.3591,0.3615
0.0,0.0
0.3953,0.2875
0.4693,0.4765
0.279,0.283
0.0603,0.2218
0.4743,0.487
0.1088,0.1039
0.0945,0.0992
0.0817,0.08
0.4198,0.4145
0.1238,0.131
0.012,0.0154
0.0532,0.0504
0.0434,0.0428
0.4607,0.1542
0.2441,0.259
0.0557,0.2105
0.3845,0.3937
0.1694,0.1802
0.3428,0.3365
0.0,0.0
0.1637,0.1548
0.456,0.4528
0.1979,0.2017
0.192,0.205
0.2444,0.2447
0.4089,0.4071
0.0836,0.3005
0.376,0.3786
0.3611,0.2402
0.0,0.0
0.412,0.2012
0.4031,0.4166
0.4328,0.4342
0.0767,0.0734
0.0,0.0
0.0036,0.0009
0.0229,0.0223
0.2817,0.277
0.3378,0.3351
0.4609,0.176
0.4159,0.4177
0.2631,0.2639
0.0,0.0
0.3656,0.356
0.4079,0.4035
0.4853,0.4821
0.0133,0.0126
0.4179,0.4182
0.429,0.2521
0.0136,0.0117
0.3538,0.3568
0.0952,0.2376
0.2603,0.2676
0.1151,0.1196
0.1573,0.1444
0.3856,0.3884
0.4008,0.4044
0.153,0.1425
0.1804,0.2654
0.3638,0.3686
0.0667,0.2898
0.4845,0.2645
0.2628,0.2694
0.3807,0.2888
0.3551,0.3482
0.105,0.1002
0.3215,0.326
0.4671,0.453
0.264,0.2551
0.2991,0.2795
0.2109,0.2784
0.0612,0.0445
0.4298,0.4404
0.4434,0.271
0.0657,0.2261
0.3497,0.2299
0.1381,0.129
0.3899,0.3869
0.1052,0.1009
0.284,0.2742
0.0541,0.0544
0.0092,0.0103
0.4982,0.5003
0.1483,0.1506
0.4625,0.4537
0.0945,0.0916
0.3456,0.2465
0.3285,0.3298
0.2048,0.1995
0.1105,0.2432
0.4542,0.4438
0.141,0.1578
0.0012,0.0003
0.4055,0.414
0.0721,0.0765
0.4701,0.2461
0.1801,0.1811
0.3799,0.3835
0.3336,0.3273
0.0756,0.077
0.4316,0.4331
0.3432,0.3407
0.093,0.1075
0.3263,0.321
0.1574,0.1609
0.0003,0.2473
0.4661,0.4661
0.0489,0.044
0.2641,0.269
0.1913,0.1935
0.0,0.0
0.2004,0.2264
0.0,0.1385
0.0265,0.1795
0.1055,0.1129
0.0031,0.0019
0.1138,0.1092
0.4437,0.2467
0.4393,0.4416
0.0066,0.0077
0.4769,0.4774
0.4656,0.4434
0.03,0.3051
0.0327,0.2792
0.1689,0.3417
0.4654,0.4637
0.3019,0.3124
0.4462,0.4488
0.0928,0.318
0.0077,0.0064
0.3911,0.3882
0.0733,0.0746
0.3849,0.179
0.4317,0.4487
0.1662,0.1802
0.0138,0.0118
0.0653,0.0872
0.1054,0.1092
0.0799,0.0795
0.0003,0.0
0.0,0.0
0.0358,0.041
0.1543,0.0847
0.15,0.0672
0.37,0.3677
0.3582,0.35
0.0,0.0
0.0,0.0
0.0788,0.0747
0.1046,0.1322
0.0245,0.02
0.4657,0.104
0.0168,0.0171
0.3753,0.3788
0.0078,0.008
0.4279,0.4272
0.1716,0.175
0.0937,0.0852
0.3256,0.3114
0.3915,0.3766
0.0064,0.0066
0.0652,0.0597
0.1251,0.1172
0.3911,0.3828
0.2987,0.3134
0.3997,0.4125
0.0025,0.0037
0.3267,0.3304
0.4502,0.4525
0.4303,0.4195
0.2791,0.2796
0.4591,0.2746
0.0284,0.0278
0.1121,0.1113
0.2839,0.2908
0.4009,0.3889
0.3876,0.4023
0.1864,0.1822
0.0293,0.027
0.1549,0.1559
0.4196,0.4156
0.3046,0.3124
0.0405,0.1597
0.0132,0.0092
0.0436,0.0476
0.0,0.0
0.496,0.4875
0.0,0.0
0.1176,0.1799
0.2222,0.2195
0.4112,0.4023
0.3784,0.3772
0.0,0.0
0.1569,0.2056
0.0068,0.2438
0.1125,0.2497
0.4196,0.4337
0.4768,0.4677
0.0341,0.0367
0.0399,0.0415
0.0123,0.0115
0.3107,0.3067
0.0033,0.004
0.4348,0.4347
0.1099,0.1301
0.0,0.0
0.3277,0.3257
0.4251,0.4353
0.363,0.3654
0.4686,0.4627
0.3955,0.3198
0.4719,0.4598
0.1739,0.1818
0.3159,0.3359
0.3696,0.3582
0.1843,0.2072
0.2454,0.2296
0.2878,0.2709
0.0645,0.0544
0.0093,0.0109
0.0375,0.0409
0.281,0.2824
0.3721,0.3807
0.0641,0.0758
0.3414,0.3487
0.3819,0.3908
0.5056,0.506
0.4173,0.4183
0.1468,0.1383
0.4621,0.3463
0.4686,0.469
0.3944,0.3939
0.3302,0.3292
0.3846,0.3966
0.226,0.245
0.0038,0.0062
0.0,0.0
0.4584,0.4666
0.034,0.2732
0.2925,0.2952
0.3929,0.4022
0.4284,0.4226
0.4909,0.4841
0.0019,0.0024
0.0063,0.0041
0.0366,0.2159
0.0,0.0
0.2471,0.2485
0.2675,0.2743
0.0359,0.0343
0.3333,0.3285
0.2814,0.3181
0.3309,0.3235
0.2741,0.2941
0.1839,0.1898
0.4627,0.4569
0.0107,0.0108
0.2242,0.2335
0.3251,0.3233
0.0,0.0
0.0137,0.1993
0.1737,0.1743
0.2461,0.26
0.3325,0.3273
0.0011,0.0007
0.2516,0.2529
0.4559,0.4561
0.3182,0.3081
0.4051,0.1635
0.0064,0.1863
0.0,0.0
0.0742,0.0711
0.0017,0.001
0.3999,0.1297
0.4587,0.1059
0.0255,0.0718
0.0412,0.0396
0.0057,0.0743
0.0,0.0
0.0665,0.0673
0.463,0.4611
0.1833,0.1815
0.0265,0.0267
0.0057,0.0054
0.0308,0.0326
0.0,0.1606
0.3866,0.1886
0.0206,0.0155
0.47,0.4814
0.2448,0.2469
0.2789,0.2737
0.0151,0.0162
0.1897,0.1917
0.1971,0.1952
0.2904,0.2254
0.0593,0.0613
0.4734,0.2178
0.0,0.0
0.2584,0.2536
0.456,0.4509
0.186,0.2112
0.4266,0.442
0.3402,0.3453
0.0377,0.323
0.0273,0.0226
0.4092,0.4144
0.3609,0.3622
0.1955,0.1879
0.3776,0.3888
0.3659,0.374
0.0664,0.0842
0.3973,0.3989
0.4274,0.4341
0.4038,0.2911
0.1804,0.2522
0.4411,0.434
0.1119,0.1244
0.0,0.2362
0.4738,0.2677
0.0009,0.0003
0.0314,0.0299
0.1499,0.1582
0.0291,0.0247
0.4082,0.2064
0.4402,0.4338
0.0744,0.2778
0.4399,0.4467
0.4021,0.4061
0.0,0.0
0.3771,0.3981
0.3219,0.333
0.4533,0.4495
0.4671,0.2869
0.0006,0.0009
0.1293,0.1237
0.0021,0.2231
0.4234,0.4355
0.2682,0.2765
0.0995,0.1395
0.2676,0.2691
0.0,0.0
0.0065,0.0076
0.2829,0.3085
0.2269,0.2351
0.0127,0.0103
0.0662,0.0654
0.3179,0.3062
0.0,0.0
0.4382,0.4292
0.131,0.1282
0.3093,0.3103
0.0104,0.0137
0.4629,0.4587
0.018,0.1981
0.0,0.0
0.4616,0.4582
0.0173,0.0186
0.0604,0.0609
0.3551,0.3572
0.4421,0.4344
0.1829,0.1947
0.4126,0.4128
0.2424,0.2472
0.0269,0.0248
0.133,0.13
0.2107,0.2078
0.4857,0.4759
0.4538,0.4512
0.3055,0.304
0.1893,0.3538
0.4733,0.4768
0.0011,0.3295
0.084,0.0805
0.4262,0.4236
0.4577,0.4615
0.2921,0.2819
0.3603,0.3592
0.002,0.0015
0.256,0.2622
0.0637,0.066
0.0,0.0
0.0,0.0
0.0717,0.075
0.4657,0.4671
0.4635,0.482
0.1215,0.1068
0.4675,0.469
0.0941,0.3182
0.0,0.0
0.2476,0.2578
0.0843,0.0989
0.3304,0.3433
0.2691,0.2572
0.3497,0.2956
0.4544,0.4621
0.2788,0.2836
0.3313,0.335
0.1634,0.1553
0.473,0.4731
0.0448,0.3328
0.4399,0.4498
0.0452,0.0454
0.2836,0.281
0.1327,0.1185
0.4435,0.4417
0.2851,0.2897
0.4627,0.4559
0.418,0.2741
0.3844,0.383
0.177,0.172
0.3586,0.3826
0.0017,0.0004
0.0,0.0
0.4372,0.4374
0.4597,0.2174
0.4467,0.4554
0.0,0.0
0.2136,0.2164
0.4372,0.4368
0.121,0.1215
0.4389,0.3137
0.4795,0.4752
0.2735,0.3061
0.3879,0.2606
0.3024,0.2717
0.0406,0.0415
0.4425,0.4493
0.3566,0.3979
0.0218,0.0191
0.1229,0.2635
0.1257,0.2574
0.2343,0.2304
0.3262,0.2294
0.1347,0.2138
0.4436,0.4623
0.0206,0.1386
0.0053,0.0046
0.3292,0.1559
0.0009,0.1649
0.0,0.0
0.4737,0.4722
0.032,0.028
0.0066,0.0051
0.0111,0.0116
0.307,0.3085
0.1025,0.1041
0.3867,0.3827
0.0872,0.0963
0.2168,0.2439
0.2545,0.1805
0.2798,0.2708
0.2133,0.2341
0.3327,0.3365
0.4283,0.193
0.0,0.1782
0.1287,0.1304
0.2688,0.1806
0.1664,0.1673
0.0,0.0
0.4409,0.4591
0.0,0.0
0.0,0.0
0.1923,0.1868
0.4353,0.4431
0.0016,0.0014
0.3603,0.369
0.066,0.0912
0.3741,0.3728
0.3053,0.3145
0.2961,0.2899
0.0,0.0
0.4309,0.4294
0.4691,0.4736
0.2663,0.2334
0.0,0.0
0.2064,0.2122
0.0,0.0
0.3034,0.3072
0.0331,0.0329
0.059,0.0591
0.4748,0.4724
0.073,0.1905
0.2113,0.2051
0.5021,0.1913
0.06,0.0866
0.0796,0.0802
0.5184,0.2001
0.1792,0.173
0.4358,0.4263
0.3839,0.3866
0.0215,0.0188
0.2075,0.2016
0.0564,0.062
