ITE_true,ITE_malts
0.439,0.4537
0.0296,0.0293
0.0018,0.0006
0.1904,0.2179
0.0295,0.0282
0.0213,0.0168
0.4447,0.4453
0.3817,0.3771
0.0135,0.1715
0.146,0.0966
0.132,0.1267
0.0045,0.0048
0.034,0.0287
0.0681,0.0609
0.3158,0.3144
0.0028,0.0018
0.4573,0.1817
0.0122,0.0108
0.1308,0.1351
0.5091,0.4897
0.4563,0.4462
0.2097,0.1825
0.2881,0.2929
0.1447,0.1395
0.3365,0.208
0.0096,0.0074
0.0089,0.0074
0.4171,0.1963
0.1499,0.2464
0.1893,0.1724
0.2884,0.2882
0.0,0.0
0.4724,0.1821
0.0138,0.1932
0.4478,0.4425
0.0011,0.0013
0.3935,0.3874
0.4445,0.4508
0.4683,0.19
0.0274,0.0203
0.0034,0.2074
0.2355,0.2205
0.1028,0.1021
0.4127,0.4148
0.0,0.0
0.0016,0.0
0.3737,0.3761
0.2789,0.2916
0.1279,0.1243
0.0575,0.0529
0.0935,0.1951
0.2613,0.2064
0.3593,0.3903
0.4378,0.282
0.0825,0.0745
0.1685,0.1718
0.4523,0.462
0.2876,0.2887
0.3952,0.3914
0.4865,0.488
0.4181,0.4172
0.2019,0.1973
0.3408,0.3231
0.3868,0.3853
0.005,0.0024
0.3095,0.3167
0.2273,0.2238
0.0,0.0
0.3099,0.3064
0.4057,0.4027
0.4783,0.4719
0.006,0.0055
0.3248,0.2458
0.0045,0.0
0.3271,0.3243
0.2392,0.2277
0.1291,0.154
0.4259,0.4219
0.4662,0.461
0.025,0.0283
0.487,0.1482
0.1079,0.1105
0.0871,0.0804
0.0036,0.0025
0.0119,0.0087
0.001,0.0
0.2417,0.2339
0.0667,0.0696
0.0671,0.0687
0.3367,0.3408
0.0496,0.0556
0.4501,0.2157
0.3476,0.3497
0.1817,0.2319
0.4115,0.4163
0.4205,0.4284
0.0787,0.0779
0.4124,0.4173
0.0079,0.0064
0.0061,0.0038
0.3902,0.3975
0.0535,0.0619
0.3473,0.3351
0.466,0.4702
