ITE_true,ITE_malts
0.4828,0.2443
0.0266,0.0255
0.3992,0.4116
0.0008,0.0009
0.0723,0.2594
0.402,0.3906
0.0541,0.2577
0.4908,0.4898
0.0,0.0
0.0172,0.0156
0.1989,0.2605
0.4643,0.4519
0.4445,0.444
0.2125,0.2364
0.1305,0.1288
0.022,0.0214
0.3495,0.3592
0.3979,0.2978
0.4047,0.4157
0.0713,0.0604
0.2961,0.294
0.3769,0.3866
0.1954,0.221
0.0426,0.044
0.0014,0.0008
0.0084,0.0098
0.4788,0.4721
0.1269,0.1622
0.2766,0.2727
0.1935,0.213
0.3866,0.3934
0.4069,0.28
0.2742,0.2848
0.1214,0.1204
0.3851,0.3083
0.4362,0.4509
0.0387,0.2874
0.4685,0.4763
0.3098,0.3016
0.2565,0.2559
0.0701,0.072
0.3855,0.379
0.0346,0.3268
0.4318,0.3096
0.1179,0.295
0.0,0.0
0.4708,0.4711
0.4884,0.487
0.1565,0.1599
0.288,0.2837
0.4094,0.4224
0.3521,0.349
0.2343,0.2357
0.2653,0.3263
0.023,0.0201
0.4234,0.4354
0.0203,0.2285
0.2497,0.254
0.4322,0.4332
0.0026,0.0027
0.0284,0.0294
0.0063,0.0063
0.442,0.4265
0.4503,0.4454
0.2708,0.2727
0.4348,0.4366
0.0282,0.0225
0.0006,0.0
0.1205,0.1224
0.2259,0.2165
0.0864,0.0653
0.4229,0.4283
0.0291,0.0257
0.2706,0.2622
0.4845,0.4745
0.2341,0.2223
0.0134,0.268
0.0873,0.0791
0.4907,0.307
0.4214,0.4261
0.4473,0.4356
0.0468,0.0389
0.4649,0.469
0.2368,0.2217
0.1272,0.3132
0.15,0.1354
0.4498,0.4515
0.0,0.0
0.1734,0.246
0.2606,0.2867
0.4213,0.4091
0.333,0.3322
0.3589,0.361
0.3208,0.2439
0.0,0.0
0.3378,0.3443
0.4579,0.4549
0.4483,0.4601
0.0783,0.0671
0.0049,0.0022
0.1096,0.1013
0.0046,0.0015
0.2858,0.2677
0.303,0.304
0.0,0.0
0.2879,0.3066
0.1606,0.1669
0.385,0.3992
0.0,0.0
0.2048,0.2097
0.3059,0.2986
0.1546,0.1446
0.0228,0.0247
0.0362,0.0377
0.4472,0.442
0.4001,0.3891
0.4082,0.4058
0.0161,0.0145
0.0,0.0
0.0044,0.0038
0.4584,0.4576
0.0,0.0
0.2141,0.2081
0.043,0.0423
0.1258,0.1925
0.4645,0.4737
0.4612,0.4552
0.0226,0.0188
0.3665,0.3651
0.0,0.0
0.3197,0.3233
0.059,0.2458
0.2715,0.2682
0.3661,0.3748
0.4222,0.4214
0.1217,0.1135
0.0,0.2807
0.001,0.0003
0.2773,0.286
0.0077,0.0067
0.4589,0.4602
0.481,0.4787
0.02,0.0195
0.4337,0.4346
0.445,0.4361
0.1147,0.1032
0.4359,0.4298
0.4357,0.4441
0.0792,0.0825
0.1356,0.1364
0.4358,0.4361
0.0,0.0
0.0339,0.036
0.4832,0.4868
0.4517,0.4334
0.0856,0.0838
0.0854,0.2531
0.231,0.232
0.387,0.3996
0.157,0.18
0.2412,0.2882
0.2252,0.2215
0.4523,0.4576
0.4704,0.4563
0.469,0.4552
0.1515,0.1523
0.3872,0.2552
0.0028,0.0034
0.2155,0.2328
0.0171,0.2699
0.1351,0.1548
0.2419,0.2583
0.1491,0.1602
0.2819,0.2919
0.4283,0.248
0.4456,0.4529
0.0113,0.0123
0.463,0.4675
0.0965,0.0975
0.2486,0.2607
0.2422,0.2278
0.2434,0.2477
0.4727,0.2633
0.0036,0.2634
0.4863,0.482
0.1276,0.1338
0.4577,0.459
0.17,0.1968
0.1178,0.1377
0.4469,0.4497
0.0016,0.002
0.4342,0.426
0.2478,0.2443
0.001,0.001
0.4212,0.4224
0.0606,0.0801
0.376,0.3721
0.3977,0.2356
0.469,0.2385
0.2296,0.2592
0.0176,0.0131
0.0,0.1993
0.4357,0.4402
0.3714,0.368
0.1045,0.1057
0.0553,0.0482
0.0165,0.0173
0.0412,0.0497
0.2023,0.2349
0.4775,0.4853
0.0014,0.0
0.2529,0.2585
0.224,0.2195
0.455,0.4575
0.2798,0.3082
0.2716,0.2723
0.4606,0.2265
0.0581,0.0661
0.0236,0.2837
0.3971,0.3973
0.0087,0.0083
0.2015,0.2115
0.3117,0.3083
0.413,0.4174
0.2167,0.2085
0.0408,0.0438
0.0056,0.0067
0.1227,0.1092
0.2021,0.2018
0.1373,0.1711
0.0209,0.0154
0.0003,0.0
0.0211,0.0658
0.2663,0.2882
0.0223,0.0205
0.0512,0.0459
0.3753,0.1016
0.0605,0.1117
0.0,0.0
0.3952,0.1195
0.3206,0.32
0.2586,0.2502
0.0189,0.0168
0.1686,0.1781
0.1519,0.1562
0.3621,0.364
0.0,0.0
0.1678,0.1687
0.1262,0.1174
