ITE_true,ITE_malts
0.3013,0.3133
0.1328,0.1192
0.0701,0.1764
0.094,0.0959
0.4708,0.4678
0.0092,0.0043
0.0056,0.0073
0.4282,0.4274
0.3479,0.3709
0.0,0.0
0.0,0.0
0.0025,0.0014
0.4255,0.4212
0.3946,0.3994
0.2453,0.2411
0.2271,0.1866
0.4078,0.4177
0.0697,0.0744
0.1297,0.3078
0.0,0.0
0.3343,0.335
0.2635,0.2777
0.4311,0.4406
0.3655,0.3619
0.0126,0.1936
0.0053,0.2323
0.0017,0.0014
0.0418,0.0454
0.3878,0.1821
0.0008,0.0003
0.4126,0.418
0.3138,0.3219
0.0,0.0
0.0034,0.004
0.4837,0.479
0.4945,0.5008
0.0052,0.0054
0.0604,0.057
0.4401,0.2049
0.2003,0.2037
0.3886,0.4067
0.0106,0.0102
0.3549,0.3587
0.1891,0.2046
0.4416,0.2752
0.322,0.3438
0.4694,0.4665
0.1144,0.1189
0.0087,0.0077
0.4523,0.4664
0.2816,0.2815
0.3479,0.2327
0.3204,0.3309
0.481,0.2356
0.1503,0.1649
0.0,0.0
0.0076,0.0062
0.455,0.4591
0.477,0.2386
0.261,0.264
0.0,0.2234
0.0446,0.0445
0.0913,0.0909
0.2901,0.2129
0.4731,0.4704
0.4995,0.4945
0.0671,0.0695
0.1323,0.2217
0.0117,0.0112
0.1109,0.1178
0.3805,0.3743
0.4622,0.4674
0.057,0.0691
0.3912,0.2827
0.4809,0.473
0.3971,0.3836
0.1783,0.1787
0.0574,0.0538
0.4212,0.4211
0.2566,0.2688
0.4497,0.4364
0.0915,0.1022
0.038,0.2673
0.121,0.2283
0.0,0.2825
0.1483,0.141
0.4614,0.4628
0.3969,0.2774
0.349,0.3623
0.0412,0.0355
0.0,0.0
0.4666,0.473
0.1152,0.1304
0.3874,0.1817
0.4784,0.4836
0.0013,0.0018
0.0065,0.0066
0.4027,0.4076
0.0,0.0
0.4857,0.4786
0.3375,0.3686
0.3819,0.3923
0.173,0.1736
0.4503,0.4554
0.0127,0.0145
0.0,0.0
0.3981,0.3978
0.2519,0.2642
0.4142,0.4243
0.0,0.0
0.4117,0.4032
0.1752,0.1758
0.467,0.4629
0.442,0.4482
0.0525,0.0521
0.1588,0.1583
0.3344,0.3358
0.1558,0.1651
0.2252,0.2251
0.0193,0.0173
0.2159,0.22
0.0,0.2092
0.0115,0.01
0.143,0.1438
0.2297,0.2232
0.4322,0.4485
0.0798,0.0831
0.1914,0.1967
0.5077,0.4945
0.0123,0.013
0.1749,0.1755
0.0254,0.2675
0.3186,0.2018
0.0,0.2175
0.1647,0.1712
0.2227,0.2387
0.3088,0.3059
0.3956,0.4146
0.0,0.0
0.358,0.1985
0.4408,0.194
0.4631,0.4556
0.0282,0.0329
0.038,0.0434
0.1414,0.1552
0.4829,0.22
0.1556,0.1566
0.4746,0.484
0.3251,0.1764
0.1713,0.1742
0.2153,0.2145
0.342,0.2152
0.1268,0.1253
0.073,0.0733
0.4748,0.2453
0.2257,0.2172
0.0,0.0
0.4626,0.4768
0.2588,0.2575
0.3563,0.3606
0.0778,0.0656
0.1654,0.1521
0.1532,0.1535
0.4466,0.4283
0.0,0.0
0.003,0.0023
0.153,0.1375
0.0628,0.1755
0.1146,0.103
0.2307,0.2491
0.2674,0.2735
0.2532,0.2689
0.3542,0.3494
0.4302,0.4285
0.0346,0.0308
0.3387,0.2455
0.0284,0.0284
0.4567,0.46
0.1697,0.1589
0.2082,0.2016
0.2854,0.2744
0.003,0.0035
0.47,0.4594
0.0835,0.0828
0.1302,0.1271
0.2353,0.2389
0.4633,0.4719
0.0006,0.0
0.0692,0.0646
0.3348,0.3364
0.4983,0.1801
0.0,0.0
0.0039,0.0031
0.4243,0.4285
0.2596,0.2779
0.1673,0.1652
0.4186,0.4114
0.4789,0.4618
0.458,0.4592
0.0969,0.1053
0.0,0.0
0.3379,0.3324
0.0173,0.0143
0.4307,0.428
0.0101,0.011
0.0693,0.0926
0.1355,0.1342
0.3214,0.3159
0.1054,0.0974
0.4652,0.4726
0.2642,0.289
0.1655,0.17
0.2938,0.2886
0.4048,0.4045
0.4484,0.4614
0.0019,0.0015
0.4398,0.4504
0.0569,0.0563
0.0221,0.018
0.0424,0.0408
0.4318,0.4251
0.4496,0.4537
0.0016,0.0004
0.0004,0.0006
0.3464,0.3356
0.4469,0.4458
0.2904,0.284
0.4609,0.4475
0.2422,0.2355
0.2636,0.2727
0.3677,0.3616
0.469,0.4799
0.3603,0.3622
0.1758,0.1682
0.144,0.3003
0.3767,0.3749
0.0,0.2393
0.3018,0.3253
0.2348,0.2249
0.0393,0.0375
0.2171,0.2196
0.0,0.0
0.1503,0.1497
0.0735,0.0721
0.3799,0.3933
0.4379,0.435
0.0021,0.2152
0.1877,0.1768
0.0981,0.1302
0.0965,0.1021
0.3028,0.3154
0.0039,0.0024
0.0858,0.0848
0.2318,0.2294
0.0,0.0
0.1634,0.179
0.0727,0.0684
0.0,0.1449
0.0057,0.0062
0.0,0.0
0.0207,0.0198
0.4332,0.4286
0.406,0.4061
0.0,0.0
0.4272,0.4324
0.3816,0.3846
0.2799,0.2821
0.0042,0.0029
0.0422,0.0395
0.0877,0.0916
0.1381,0.1403
0.0186,0.0203
0.0385,0.0364
0.0223,0.0214
0.4644,0.4794
0.4939,0.4852
0.2353,0.2352
0.448,0.4623
0.0775,0.0812
0.4764,0.2566
0.092,0.0893
0.329,0.333
0.0,0.0
0.2492,0.2338
0.4647,0.4586
0.4531,0.4571
0.4494,0.4681
0.4399,0.2676
0.4663,0.4683
0.0,0.0
0.1099,0.118
0.1677,0.2649
0.1225,0.1212
0.3469,0.3613
0.3762,0.3734
0.3953,0.3902
0.4474,0.443
0.0,0.0
0.0367,0.0325
0.3947,0.398
0.4004,0.1824
0.3856,0.1354
0.0147,0.0115
0.073,0.0764
0.1151,0.12
0.0457,0.0413
0.0,0.0
0.2623,0.2632
0.0198,0.0234
0.0028,0.0025
0.0094,0.0105
0.4357,0.0845
0.2666,0.2622
0.1746,0.0655
0.0019,0.1238
0.001,0.0005
0.3205,0.319
0.0033,0.0032
0.1226,0.1227
0.199,0.1895
0.0,0.0
0.4379,0.4389
0.0,0.0
0.2664,0.0795
0.0184,0.0124
0.3103,0.3014
0.0106,0.1267
0.0098,0.0096
0.1858,0.182
0.0,0.0
0.4559,0.4617
0.0092,0.0081
0.3276,0.3235
0.2315,0.1667
0.0957,0.126
0.4463,0.2276
0.2534,0.223
0.0018,0.0015
0.0506,0.0582
0.4582,0.4597
0.2522,0.2444
0.4571,0.4494
0.4774,0.4761
0.2443,0.3505
0.0015,0.3608
0.3047,0.2948
0.4955,0.4883
0.3928,0.3923
0.4774,0.473
0.2931,0.307
0.0,0.0
0.4025,0.2849
0.4314,0.4276
0.0016,0.0007
0.3938,0.3999
0.3006,0.2935
0.218,0.2298
0.4271,0.4241
0.1844,0.1769
0.0,0.0
0.3937,0.1593
0.1373,0.1254
0.0,0.0
