ITE_true,ITE_malts
0.1226,0.127
0.4712,0.4688
0.0,0.2783
0.4321,0.433
0.1292,0.1364
0.4667,0.4576
0.0781,0.0877
0.0064,0.0063
0.3171,0.3235
0.0637,0.0669
0.1787,0.1578
0.0,0.1705
0.4127,0.4145
0.0011,0.0012
0.3541,0.0825
0.0013,0.0002
0.1947,0.2293
0.0933,0.0843
0.0325,0.0378
0.2492,0.0956
0.0,0.0
0.0,0.1194
0.043,0.1672
0.2777,0.2738
0.206,0.2269
0.2485,0.1725
0.0045,0.0022
0.4532,0.4463
0.4403,0.4358
0.3295,0.169
0.0007,0.2086
0.0008,0.0004
0.4429,0.1347
0.0438,0.0403
0.4547,0.1745
0.0207,0.022
0.4812,0.4768
0.0127,0.0136
0.0,0.0
0.0,0.1988
0.2891,0.1754
0.2984,0.2893
0.079,0.161
0.0003,0.1836
0.2673,0.272
0.418,0.4097
0.0128,0.0095
0.4196,0.2914
0.3277,0.3154
0.0,0.0
0.272,0.2869
0.1516,0.2621
0.0938,0.2518
0.4569,0.2555
0.3837,0.3769
0.342,0.3634
0.4677,0.4742
0.0432,0.0369
0.4377,0.4352
0.0971,0.1017
0.3545,0.3555
0.1044,0.1026
0.1854,0.1873
0.0495,0.0416
0.4066,0.4033
0.4821,0.4796
0.053,0.0485
0.0819,0.0752
0.1648,0.16
0.3882,0.2
0.3072,0.2881
0.3461,0.3543
0.0109,0.0123
0.0032,0.0022
0.1326,0.1324
0.146,0.1304
0.2623,0.2564
0.003,0.0019
0.0159,0.1509
0.1058,0.1126
0.39,0.385
0.0056,0.1535
0.1874,0.1826
0.0027,0.0016
0.0274,0.0306
0.2065,0.2009
0.2431,0.2353
0.4096,0.1997
0.3127,0.3273
0.4297,0.1418
0.0009,0.1523
0.0,0.0
0.5014,0.5048
0.1001,0.106
0.0,0.0
0.2277,0.2803
0.013,0.0101
0.0036,0.0043
0.4893,0.4942
0.0809,0.0728
0.2967,0.1228
0.0164,0.0223
0.0038,0.0068
0.245,0.2106
0.4206,0.4358
0.0502,0.0663
0.4324,0.4247
0.3297,0.3154
0.4448,0.4594
0.3909,0.3901
0.4497,0.4355
0.4998,0.4982
0.1931,0.206
0.0552,0.0628
0.3392,0.3345
0.4115,0.419
0.4479,0.2248
0.1746,0.1753
0.0637,0.0641
0.3354,0.3329
0.2925,0.166
0.0026,0.0041
0.0168,0.0157
0.4278,0.4218
0.0101,0.0082
0.0,0.0
0.2976,0.2878
0.4734,0.4708
0.0363,0.0317
0.1104,0.0993
0.4541,0.462
0.434,0.4357
0.0058,0.005
0.0037,0.004
0.4204,0.18
0.0173,0.156
0.4164,0.1602
0.0,0.0
0.187,0.1795
0.3445,0.3536
0.1343,0.1343
0.007,0.0026
0.1264,0.1856
0.008,0.0085
0.4425,0.4325
0.1166,0.1063
0.4648,0.4547
0.1705,0.1692
0.0189,0.0215
0.3718,0.2771
0.2356,0.225
0.4687,0.4805
0.0,0.0
0.0968,0.2524
0.4666,0.4472
0.2086,0.2118
0.0127,0.0166
0.434,0.4506
0.4659,0.4801
0.1198,0.1153
0.4635,0.4545
0.0009,0.0007
0.0957,0.1003
0.4778,0.2513
0.474,0.4606
0.0044,0.0048
0.1085,0.123
0.4113,0.4045
0.0908,0.0925
0.1161,0.1998
0.0023,0.0028
0.35,0.3675
0.0395,0.0377
0.2079,0.2102
0.2322,0.2307
0.1613,0.235
0.2728,0.2914
0.2504,0.2554
0.1085,0.1053
0.4518,0.4621
0.3259,0.3178
0.0004,0.0002
0.0913,0.1391
0.0261,0.0274
0.0594,0.0637
0.2527,0.262
0.4765,0.4776
0.0301,0.0268
0.043,0.0416
0.1749,0.1752
0.47,0.4612
0.0,0.0
0.327,0.3275
0.3913,0.3085
0.4757,0.4909
0.481,0.4879
0.3974,0.2704
0.4719,0.4515
0.3877,0.3926
0.083,0.1132
0.1192,0.1431
0.3377,0.354
0.0,0.0
0.4204,0.4165
0.0958,0.095
0.4423,0.4431
0.0,0.0
0.0049,0.005
0.0437,0.1719
0.0073,0.1771
0.3361,0.3464
0.0,0.1633
0.0796,0.136
0.0596,0.0648
0.0,0.0
0.4165,0.4163
0.023,0.0246
0.0018,0.002
0.2853,0.2883
0.0061,0.0044
0.0726,0.0706
0.1456,0.1426
0.3872,0.3859
0.3187,0.3206
0.2414,0.245
0.0,0.0
0.3011,0.1825
0.3374,0.3204
0.0261,0.0266
0.3726,0.3819
0.0502,0.0449
0.1008,0.1061
0.0136,0.0114
0.0007,0.0014
0.4551,0.4539
0.0,0.2526
0.3472,0.3427
0.4525,0.4635
0.0161,0.0171
0.4527,0.4494
0.1634,0.1746
0.4289,0.4164
0.0034,0.0025
0.4264,0.4351
0.0709,0.076
0.2583,0.2632
0.0186,0.0154
0.437,0.4322
0.3811,0.3862
0.0032,0.223
0.0,0.0
0.3088,0.3328
0.3772,0.3848
0.0,0.0
0.4607,0.2758
0.099,0.0992
0.4533,0.4644
0.127,0.1325
0.4138,0.417
0.474,0.295
0.4743,0.475
0.0347,0.0332
0.3268,0.3617
0.4541,0.2906
0.4773,0.2997
0.4718,0.4637
0.2512,0.262
0.3022,0.3052
0.0769,0.0773
0.0113,0.0105
0.1042,0.3148
0.3168,0.3181
0.438,0.449
0.0928,0.2908
0.4201,0.2786
0.4526,0.4423
0.2289,0.2275
0.4643,0.4744
0.1353,0.1368
0.2203,0.2126
0.2455,0.2576
0.0175,0.0138
0.1623,0.1542
0.0346,0.0311
0.0011,0.1502
0.2362,0.2325
0.4062,0.4213
0.0322,0.0351
0.2815,0.2906
0.0513,0.0464
0.0002,0.0
0.4133,0.2199
0.4425,0.4433
0.1167,0.241
0.4797,0.47
0.0355,0.035
0.3402,0.3333
0.0537,0.0494
0.0073,0.0059
0.4817,0.4865
0.0075,0.004
0.0,0.0
0.0,0.0
0.0967,0.0942
0.3424,0.336
0.428,0.4278
0.025,0.0221
0.3559,0.1044
0.1987,0.2223
0.2225,0.2306
0.0,0.0
0.0,0.0
0.4032,0.3994
0.0872,0.099
0.3335,0.1197
0.0,0.0
0.0947,0.0853
0.0,0.0
0.3031,0.3052
0.2515,0.2541
0.4409,0.4285
0.3921,0.3975
0.0,0.0
0.3036,0.277
0.4518,0.4511
0.0375,0.2485
0.3618,0.3535
0.4504,0.451
0.0,0.0
0.0,0.0
0.1394,0.2007
0.1327,0.1274
0.1728,0.167
0.0,0.0
0.3691,0.3578
0.3046,0.3073
0.3112,0.3166
0.4617,0.4675
0.4365,0.4393
0.0666,0.0711
0.234,0.2187
0.4488,0.4417
0.3378,0.3205
0.0355,0.03
0.2118,0.1942
0.3466,0.336
0.0,0.0
0.384,0.3788
0.0094,0.2351
0.0777,0.0782
0.4358,0.2322
0.4472,0.457
0.0,0.0
0.483,0.4782
0.3479,0.3564
0.4456,0.4387
0.0007,0.0004
0.0416,0.0384
0.3471,0.3452
0.0189,0.0218
0.2154,0.2169
0.0029,0.0012
0.492,0.4947
0.0,0.0
0.0019,0.0007
0.2014,0.1998
0.3292,0.3355
0.0527,0.0529
0.4103,0.4085
0.2705,0.2822
0.3634,0.3912
0.3975,0.396
0.0003,0.0
0.1851,0.1781
0.0158,0.0183
0.3815,0.3759
0.2951,0.3013
0.008,0.0068
0.0084,0.0063
0.2752,0.2665
0.1685,0.1754
0.0014,0.0008
0.3913,0.3902
0.1894,0.1832
0.0835,0.0901
0.1337,0.2423
0.2825,0.2784
0.4599,0.4628
0.1034,0.2395
0.0763,0.076
0.4523,0.4486
0.1888,0.1886
0.0867,0.0801
0.0469,0.0876
0.3938,0.2608
0.0509,0.2628
0.0534,0.0504
0.3726,0.3651
0.4296,0.4167
0.3057,0.3009
0.4239,0.4281
0.1319,0.1278
0.2737,0.2875
0.3092,0.3082
0.3883,0.3853
0.0,0.0
0.0684,0.2393
0.1609,0.1744
0.4327,0.4237
0.1289,0.1198
0.0,0.0
0.0005,0.1815
0.3264,0.3264
0.005,0.0041
0.4691,0.4747
0.1514,0.1228
0.0,0.0
0.3498,0.364
0.0696,0.101
0.0,0.0
0.0718,0.0732
0.34,0.3449
0.0687,0.16
0.4174,0.1582
