ITE_true,ITE_malts
0.4805,0.4891
0.0054,0.0035
0.0855,0.0852
0.1686,0.165
0.0225,0.1685
0.1845,0.1704
0.0,0.0
0.0005,0.0
0.3848,0.1449
0.4693,0.4671
0.4507,0.2089
0.1175,0.1128
0.2117,0.2071
0.423,0.4291
0.4208,0.3146
0.2995,0.2954
0.0999,0.0985
0.3228,0.3253
0.0446,0.0481
0.4329,0.4092
0.4981,0.4841
0.1301,0.1276
0.0929,0.0792
0.3813,0.3757
0.4794,0.4756
0.0002,0.0
0.3392,0.3412
0.3464,0.2458
0.1946,0.1897
0.001,0.0
0.4558,0.2471
0.1855,0.2188
0.3542,0.3559
0.0,0.1747
0.0089,0.0089
0.3306,0.352
0.3667,0.3647
0.1796,0.1839
0.0008,0.1851
0.0,0.0
0.0921,0.0953
0.0859,0.0909
0.0034,0.0038
0.4137,0.4168
0.0,0.183
0.3417,0.3462
0.0,0.0
0.1205,0.2565
0.4483,0.4519
0.0008,0.0005
0.4675,0.4783
0.4391,0.449
0.087,0.0931
0.2443,0.2564
0.0028,0.1696
0.1165,0.1162
0.0086,0.0093
0.0234,0.0238
0.4063,0.2446
0.1477,0.1527
0.132,0.1372
0.0426,0.2621
0.3063,0.2924
0.4117,0.41
0.4693,0.4616
0.4205,0.4245
0.4739,0.4638
0.2089,0.206
0.2163,0.2227
0.0168,0.0162
0.461,0.4552
0.1639,0.1581
0.0,0.0
0.4213,0.424
0.2154,0.2324
0.0,0.0
0.4557,0.4544
0.4488,0.2618
0.3784,0.3813
0.3902,0.3978
0.182,0.1723
0.1874,0.1808
0.4484,0.454
0.4517,0.4447
0.4668,0.4611
0.1358,0.2895
0.4715,0.4752
0.4534,0.3138
0.0439,0.0432
0.0027,0.0015
0.2167,0.2088
0.2458,0.2539
0.4369,0.4434
0.0,0.0
0.1575,0.1611
0.4467,0.4501
0.4571,0.4567
0.0499,0.0576
0.0269,0.2786
0.3986,0.389
0.2531,0.2571
0.0662,0.0633
0.3853,0.3793
0.4816,0.4823
0.019,0.279
0.1761,0.1655
0.4061,0.4011
0.2619,0.2693
0.0,0.0
0.1786,0.1967
0.2817,0.2183
0.3598,0.348
0.1269,0.1312
0.0204,0.0203
0.1682,0.1655
0.0623,0.0711
0.4338,0.4337
0.0101,0.0091
0.0176,0.0159
0.4182,0.4248
0.1539,0.1518
0.2781,0.2901
0.0181,0.3146
0.4823,0.4783
0.3002,0.3345
0.4227,0.4392
0.4014,0.4075
0.1075,0.3293
0.4042,0.4039
0.083,0.0779
0.4442,0.4523
0.4407,0.3381
0.4697,0.4612
0.0,0.0
0.4421,0.4395
0.4798,0.4797
0.0,0.0
0.0333,0.0378
0.3163,0.3208
0.0658,0.0689
0.4567,0.4615
0.0,0.0
0.3317,0.3981
0.3773,0.378
0.0022,0.001
0.2257,0.2214
0.4698,0.4601
0.031,0.2084
0.0047,0.0039
0.4297,0.4427
0.1165,0.1173
0.003,0.0036
0.0957,0.1156
0.4968,0.5031
0.0391,0.0366
0.4564,0.4398
0.0536,0.0532
0.2965,0.3021
0.4066,0.4199
0.222,0.2238
0.0885,0.0917
0.4696,0.4689
0.0098,0.238
0.1039,0.1088
0.0218,0.0215
0.1389,0.1328
0.3249,0.3206
0.353,0.2446
0.2165,0.226
0.2208,0.2116
0.4951,0.2118
0.4686,0.4798
0.4595,0.4616
0.0,0.0
0.1244,0.1218
0.0364,0.0377
0.0158,0.0172
0.0,0.0
0.435,0.4207
0.3416,0.1358
0.2919,0.2933
0.0,0.2033
0.0083,0.0054
0.0762,0.0887
0.4688,0.467
0.2199,0.227
0.1363,0.1307
0.2674,0.2739
0.0027,0.0021
0.0565,0.0554
0.1689,0.2443
0.2451,0.2346
0.1027,0.259
0.2727,0.2913
0.3979,0.2169
0.1317,0.2377
0.4289,0.4189
0.2595,0.2411
0.4594,0.4594
0.0066,0.2393
0.3597,0.3608
0.0,0.0
0.0586,0.0569
0.1985,0.2056
0.2639,0.2564
0.0006,0.0005
0.2604,0.2635
0.4671,0.4777
0.1138,0.1061
0.4824,0.4883
0.0549,0.0542
0.0,0.0
0.0029,0.0033
0.4457,0.1354
0.2346,0.2524
0.1967,0.1955
0.0,0.0
0.0686,0.0601
0.2977,0.295
0.3493,0.3544
0.4584,0.2392
0.4136,0.4145
0.1475,0.1483
0.4387,0.4424
0.4517,0.4445
0.0,0.0
0.4506,0.4519
0.0905,0.08
0.2151,0.2097
0.0404,0.0387
0.0978,0.1056
0.0,0.0
0.031,0.0307
0.329,0.3339
0.4125,0.409
0.2537,0.2453
0.01,0.0119
0.4053,0.4163
0.117,0.1088
0.2403,0.2344
0.3525,0.132
0.2686,0.256
0.0019,0.0013
0.0,0.0
0.0233,0.0313
0.4528,0.4473
0.0,0.1667
0.1388,0.1443
0.0253,0.0291
0.0098,0.1254
0.001,0.141
0.4726,0.4601
0.0954,0.1014
0.0063,0.0081
0.1586,0.1633
0.0553,0.0475
0.4681,0.4775
0.0243,0.0222
0.342,0.3407
0.4446,0.4476
0.4033,0.4086
0.4237,0.4173
0.1526,0.1941
0.2163,0.2085
0.3928,0.3936
0.1172,0.1177
0.4155,0.4122
0.0,0.0
0.378,0.3865
0.2293,0.2337
0.0821,0.0834
0.2332,0.2219
0.2799,0.2316
0.4112,0.2028
0.008,0.0097
0.1551,0.1429
0.3072,0.2917
0.4402,0.4488
0.0,0.0
0.4232,0.4208
0.3266,0.3325
0.2373,0.2437
0.4808,0.47
0.2055,0.2039
0.2896,0.2853
0.4677,0.4666
0.3156,0.3211
0.1708,0.1962
0.0299,0.0245
0.0861,0.0916
0.2828,0.2958
0.0088,0.1764
0.0008,0.0005
0.4562,0.4606
0.3086,0.3051
0.0115,0.0118
0.0881,0.1049
0.4215,0.1066
0.0044,0.0025
0.0105,0.0105
0.219,0.2219
0.003,0.1763
0.0,0.0
0.159,0.1755
0.4779,0.2271
0.4476,0.4494
0.4102,0.4119
0.0,0.3066
0.4486,0.45
0.3572,0.3712
0.3894,0.3937
0.4195,0.4281
0.1906,0.1837
0.0441,0.0438
0.1307,0.1323
0.4285,0.2512
0.2,0.2526
0.0161,0.0206
0.0,0.0
0.3516,0.3564
0.4494,0.4392
0.4581,0.2677
0.4735,0.4665
0.009,0.0084
0.4363,0.4414
0.461,0.4561
0.249,0.247
0.0541,0.0541
0.4905,0.3233
0.4261,0.4133
0.4325,0.4366
0.4239,0.4245
0.0248,0.027
0.0055,0.0056
0.1627,0.1614
0.0701,0.0665
0.4705,0.4787
0.3362,0.3444
0.0687,0.0773
0.0095,0.0116
0.0,0.0
0.3474,0.3403
0.4731,0.4703
0.3797,0.2274
0.2643,0.2519
0.1407,0.1338
0.4153,0.1516
0.4604,0.4606
0.061,0.1939
0.0102,0.0099
0.0682,0.1582
0.0,0.0
0.4703,0.4709
0.1697,0.1604
0.0,0.0
0.0,0.0
0.2239,0.2316
0.2351,0.2515
0.2214,0.2304
0.0324,0.0406
0.4706,0.2086
0.0,0.0
0.2697,0.2697
0.4653,0.4713
0.5034,0.5097
0.4031,0.1992
0.2657,0.2013
0.0,0.0
0.0591,0.0627
0.2084,0.2217
0.1661,0.1769
0.006,0.0051
0.1569,0.1629
0.0167,0.0153
0.4411,0.4331
0.3913,0.3822
0.1628,0.1616
0.4498,0.4536
0.0818,0.0819
0.4345,0.4272
0.0085,0.0064
0.4061,0.4094
0.4466,0.4401
0.4847,0.316
0.1084,0.1009
0.0192,0.0311
0.4039,0.3185
0.4643,0.4636
0.4252,0.4296
0.0121,0.3193
0.4782,0.4758
0.241,0.3034
0.2153,0.2979
0.324,0.32
0.2414,0.2322
0.0373,0.041
0.4797,0.4649
0.0916,0.0828
0.19,0.1791
0.1746,0.1878
0.4343,0.2377
0.2226,0.224
0.0015,0.2345
0.0,0.0
0.3957,0.3942
0.3692,0.3571
0.414,0.4293
0.0582,0.0818
0.0474,0.046
0.2482,0.2381
0.4777,0.462
0.4219,0.4221
0.0112,0.0067
0.0,0.0
0.4295,0.2224
0.3219,0.3114
0.1993,0.2068
0.3467,0.3573
0.4134,0.4158
0.0164,0.0185
0.4729,0.1769
0.1054,0.0994
0.1162,0.1179
0.0751,0.0647
0.0144,0.0178
0.0,0.0
0.4523,0.4516
0.0905,0.0877
0.1431,0.177
0.0959,0.0899
0.3032,0.3065
0.2178,0.2285
0.0,0.19
0.4406,0.2245
0.4481,0.4473
0.1489,0.172
0.1531,0.2202
0.0012,0.0012
0.3582,0.36
0.0656,0.2568
0.2042,0.2084
0.178,0.1784
0.1319,0.1435
0.2386,0.2368
0.3043,0.3164
0.4571,0.4528
0.1103,0.1095
0.2178,0.221
0.2093,0.2206
0.4564,0.4593
0.2007,0.2128
0.4518,0.4464
0.3662,0.3632
