ITE_true,ITE_malts
0.3517,0.2385
0.0256,0.2332
0.324,0.3251
0.1346,0.1122
0.0,0.0
0.475,0.4663
0.0102,0.0082
0.0385,0.0319
0.1058,0.103
0.3581,0.343
0.3909,0.3851
0.1745,0.1399
0.4483,0.4425
0.1372,0.138
0.0092,0.0085
0.0036,0.0021
0.0136,0.0086
0.2947,0.2896
0.1098,0.1593
0.3706,0.117
0.0355,0.0291
0.4134,0.4183
0.1785,0.1753
0.1439,0.1408
0.0658,0.0509
0.0658,0.1229
0.2396,0.2269
0.0,0.0
0.1759,0.1695
0.4841,0.1031
0.0,0.0
0.2269,0.2224
0.0229,0.0152
0.17,0.1627
0.0006,0.0
0.0521,0.0495
0.0452,0.0784
0.2232,0.2188
0.0,0.0
0.332,0.3253
0.0183,0.0191
0.0075,0.0037
0.3426,0.211
0.3185,0.321
0.4596,0.463
0.3267,0.3216
0.4731,0.4664
0.2172,0.2246
0.2329,0.2955
0.1731,0.3024
0.4918,0.4969
0.0781,0.0811
0.332,0.3401
0.0,0.0
0.3393,0.2187
0.1392,0.1425
0.2431,0.256
0.0162,0.012
0.1446,0.1797
0.0033,0.0033
0.4631,0.4643
0.3875,0.3799
0.0217,0.0196
0.3449,0.2438
0.0,0.0
0.4348,0.4364
0.4061,0.3263
0.1907,0.2015
0.4411,0.4408
0.4191,0.228
0.4167,0.4124
0.0,0.2693
0.2432,0.2439
0.4748,0.4707
0.0249,0.0207
0.0,0.0
0.0027,0.0027
0.0509,0.0569
0.4173,0.4175
0.3801,0.3862
0.1183,0.1114
0.0,0.2014
0.4195,0.198
0.1514,0.1477
0.0315,0.2303
0.0267,0.0276
0.2782,0.2327
0.429,0.4226
0.0,0.1711
0.359,0.3555
0.1867,0.1814
0.007,0.0062
0.3009,0.3047
0.0205,0.2519
0.0144,0.0135
0.2031,0.2023
0.0028,0.0026
0.4242,0.4312
0.4494,0.4584
0.0249,0.0211
0.4661,0.4718
0.2802,0.2918
0.4604,0.4534
0.2101,0.2137
0.4462,0.4747
0.429,0.422
0.5086,0.5057
0.057,0.0496
0.2475,0.2547
0.024,0.2682
0.0972,0.1113
0.2883,0.2734
0.0136,0.0048
0.002,0.0009
0.4105,0.4155
0.327,0.3145
0.0,0.0
0.2708,0.2685
0.1929,0.1853
0.2715,0.2591
0.2751,0.2634
0.4305,0.4336
0.4079,0.4045
0.0055,0.3111
0.4052,0.4067
0.3143,0.3306
0.2728,0.2664
0.3742,0.3689
0.2779,0.2849
0.0,0.0
0.0,0.0
0.1875,0.2105
0.4082,0.4052
0.0616,0.268
0.4721,0.465
0.0212,0.0155
0.4252,0.4257
0.266,0.2671
0.2976,0.3468
0.4323,0.4301
0.1937,0.2357
0.4845,0.3115
0.4881,0.4807
0.2106,0.2098
0.4876,0.4741
0.004,0.0037
0.5009,0.4906
0.4429,0.3733
0.2313,0.2312
0.4144,0.4231
0.4037,0.3994
0.3416,0.3425
0.4545,0.4624
0.4659,0.4668
0.4162,0.4195
0.3883,0.3728
0.0,0.3115
0.1579,0.1538
0.0066,0.0073
0.0387,0.038
0.2181,0.2119
0.0048,0.0017
0.0977,0.0891
0.1348,0.1218
0.4306,0.4131
0.4784,0.4743
0.4492,0.4453
0.1198,0.1139
0.4508,0.45
0.0336,0.0283
0.2219,0.2218
0.0564,0.0537
0.3119,0.2455
0.4468,0.2451
0.467,0.1961
0.0704,0.0687
0.4604,0.4587
0.3596,0.3568
0.0318,0.0304
0.4319,0.2571
0.0769,0.0741
0.2279,0.228
0.053,0.0463
0.4557,0.4457
0.1259,0.1191
0.4463,0.4548
0.0759,0.0734
0.336,0.3414
0.4302,0.4301
0.3622,0.3753
0.0,0.0
0.0652,0.0646
0.3569,0.3606
0.0043,0.003
0.3834,0.3895
0.4376,0.444
0.012,0.0085
0.0025,0.0009
0.2685,0.2595
0.0,0.0
0.0606,0.0612
0.1551,0.1586
0.0478,0.0485
0.2164,0.2012
0.2757,0.2813
0.0019,0.1
0.0104,0.0067
0.0963,0.1044
0.1106,0.0958
0.0093,0.0065
0.3267,0.1174
0.0268,0.0322
0.0042,0.0054
0.1788,0.1828
0.0277,0.1952
0.4846,0.1994
0.371,0.1714
0.339,0.3402
0.338,0.3372
0.0008,0.1957
0.4229,0.1939
0.3512,0.3481
0.4449,0.4442
0.4148,0.1924
0.1384,0.1843
0.0169,0.0112
0.4564,0.1773
0.0,0.0
0.4811,0.1393
0.1414,0.1448
0.0086,0.0057
0.3591,0.3678
0.0,0.0
0.3895,0.1315
0.053,0.0486
0.3902,0.3921
0.1348,0.1379
0.2836,0.3085
0.1696,0.1545
0.0431,0.036
0.1397,0.1232
0.2806,0.2806
0.0088,0.0065
0.0872,0.0786
0.3562,0.1738
0.0033,0.0036
0.3784,0.3856
0.0398,0.1992
0.471,0.476
0.0447,0.0432
0.288,0.292
0.2422,0.2245
0.3813,0.3872
0.4791,0.4836
0.3983,0.3992
0.331,0.3243
0.0676,0.0609
0.2678,0.2663
0.0151,0.0161
0.4298,0.435
0.0085,0.007
0.1684,0.1715
0.3143,0.3212
0.0463,0.0422
0.152,0.1578
0.4016,0.198
0.3763,0.3713
0.2113,0.2173
0.2448,0.2459
0.2288,0.2294
0.0209,0.0203
0.2522,0.26
0.0,0.2326
0.3698,0.368
0.0832,0.0951
0.0,0.0
0.3897,0.1906
0.3385,0.3456
0.3925,0.1922
0.4276,0.4259
0.0475,0.0422
0.1368,0.145
0.1307,0.1433
0.4742,0.1864
0.1707,0.1432
0.0009,0.0007
0.0,0.0
0.1568,0.1606
0.4622,0.466
0.0,0.0
0.4729,0.4728
0.0991,0.0979
0.3253,0.324
0.0,0.0
0.4409,0.4366
0.135,0.2447
0.0119,0.0136
0.396,0.3865
0.4243,0.2403
0.3991,0.4089
0.2413,0.2513
0.0,0.0
0.4805,0.4734
0.0,0.3234
0.1668,0.1578
0.0,0.3193
0.4354,0.4376
0.3994,0.3881
0.4353,0.4377
0.1964,0.1917
0.2339,0.2431
0.1568,0.2937
0.3556,0.362
0.4506,0.4393
0.0008,0.0009
0.3691,0.3656
0.0,0.0
0.3938,0.3899
0.0203,0.0152
0.4221,0.431
0.2875,0.2861
0.1021,0.1104
0.328,0.3358
0.0688,0.0827
0.3107,0.3165
0.4676,0.4643
0.4919,0.4827
0.0,0.0
0.4761,0.4714
0.0,0.0
0.3338,0.3356
0.471,0.4651
0.3055,0.3045
0.4776,0.492
0.472,0.4685
0.0937,0.0954
0.1007,0.1007
0.3294,0.3345
0.1721,0.1672
0.2847,0.2905
0.1073,0.1078
0.2102,0.1701
0.0087,0.2116
0.0766,0.0707
0.3638,0.2107
0.1073,0.1858
0.002,0.0013
0.2013,0.2015
0.3303,0.3313
0.4854,0.4728
0.1752,0.2181
0.0211,0.0228
0.0423,0.0404
0.2215,0.2123
0.0458,0.0459
0.3748,0.3826
0.4161,0.4244
0.0,0.0
0.0,0.0
0.0126,0.1897
0.0006,0.2387
0.1923,0.1855
0.132,0.1484
0.193,0.1888
0.4742,0.2023
0.0234,0.024
0.4545,0.4568
0.4731,0.4696
0.0805,0.0739
0.4459,0.2537
0.2354,0.252
0.0297,0.0443
0.381,0.3912
0.3365,0.3311
0.3942,0.3806
0.3069,0.2996
0.0059,0.0051
0.0417,0.0405
0.4241,0.4215
0.4559,0.4471
0.0206,0.2647
0.137,0.2596
0.1127,0.1037
0.4101,0.4087
