X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,A
0.9443069543157513,0.3288211264068631,0.8134457192184529,0.5381715056133652,0.7591370353660379,0.058900224143777935,0.02902650407811025,0.5527581603865559,0.4876632549699984,0.7541450951779884,0.6420708911553392,1.0
0.3412437979590469,0.27156869226404146,0.27594585438679264,0.8547308675293352,0.30833556243958127,0.1833213201547983,0.5702717068395118,0.8072092185071155,0.4386138083134097,0.3313365578665156,0.584780156132825,1.0
0.8830146175451193,0.34195020708137436,0.2914754083384764,0.47820053818367103,0.6251185683154836,0.9378720854402641,0.984065713635952,0.5541414503678149,0.5903474517259996,0.661932501029263,0.3256741004732352,1.0
0.04481767346324439,0.05951744460974906,0.4713189362399042,0.868827452279122,0.9691598809454371,0.5276244313122539,0.07696092463280724,0.33872094709549283,0.7082905897985776,0.8211645085779046,0.5930052258736407,0.0
0.49953952583477357,0.07763602177214046,0.19230323804514904,0.9762984968023432,0.33239325016131727,0.32419552085026593,0.4419902025521121,0.20080181270315367,0.819889830133663,0.13835067632878595,0.7745747827692767,1.0
0.38439931165390306,0.9389433969764209,0.039623183372888615,0.5422258983780462,0.08356556433101137,0.9180344086725716,0.3272318520924692,0.48743230649998026,0.690616972353051,0.29046726000150314,0.8043435298523262,0.0
0.4611515077403401,0.2612792281899531,0.15770564003998566,0.3173057202762406,0.6764018678545808,0.9674599533189993,0.6016498414346853,0.5266774671972975,0.9313164365361257,0.8271281364003255,0.9180853347523011,1.0
0.28706950278696375,0.479921361824295,0.712185235503448,0.13220990378585096,0.17253361130267209,0.4107686698502804,0.33603193987255797,0.30909240866976606,0.2698049674562062,0.5347662442196952,0.4760610552354462,1.0
0.6245556970265359,0.3722359443802066,0.266178699637564,0.3005374688483733,0.41137586394930836,0.08662891391584415,0.7047337361765953,0.6883036209000273,0.8095483420403978,0.558639385042544,0.0810040373060521,0.0
0.1366843507663581,0.07016140540718929,0.6097138228982237,0.15155420517144036,0.8165879540352159,0.6501411705888419,0.8150536547246208,0.7648300520349253,0.9806495490611806,0.6972868766198008,0.5131971661894081,0.0
0.26233374154938927,0.1461170760749938,0.5414292399443296,0.3331673743752246,0.544786976947239,0.6784258170933845,0.5483395066691874,0.7712388618897167,0.554627466267062,0.7181395574264429,0.5379980582666911,0.0
0.19861319904808727,0.6546163449298594,0.4877941905136901,0.48293020873855685,0.5385881647174895,0.8578535696474618,0.576355407079293,0.03513798872208718,0.4352966248460617,0.8035839566620359,0.5575040343129943,1.0
