ITE_true,ITE_malts
0.1061,0.1034
0.4518,0.4498
0.0152,0.0125
0.0434,0.0366
0.238,0.2291
0.0017,0.0018
0.0846,0.0818
0.0806,0.0881
0.1858,0.1992
0.0227,0.0199
0.3517,0.3407
0.0082,0.0083
0.0127,0.0093
0.0068,0.0047
0.0,0.1885
0.1887,0.2037
0.0848,0.0849
0.1245,0.1175
0.4216,0.4298
0.4638,0.4438
0.4623,0.4521
0.3419,0.3433
0.0376,0.0315
0.047,0.0409
0.4398,0.4401
0.0,0.0
0.0,0.0
0.0658,0.0602
0.4495,0.4548
0.2563,0.1133
0.0127,0.0119
0.0,0.1579
0.0053,0.0034
0.3278,0.3189
0.4463,0.4402
0.2384,0.2597
0.0,0.0
0.0136,0.0133
0.3843,0.1484
0.0939,0.0957
0.041,0.0407
0.2206,0.2146
0.2429,0.2296
0.0959,0.084
0.0694,0.0624
0.245,0.2388
0.1689,0.1677
0.4365,0.4322
0.3521,0.3493
0.3843,0.3782
0.0,0.0
0.347,0.341
0.0014,0.0
0.1754,0.1888
0.0609,0.0753
0.301,0.3119
0.0051,0.0029
0.0,0.0
0.3027,0.1141
0.3821,0.376
0.0066,0.0032
0.0476,0.0419
0.4662,0.1713
0.2963,0.1752
0.2777,0.2873
0.404,0.2355
0.0459,0.0462
0.3173,0.3105
0.4946,0.4975
0.1726,0.1793
0.3899,0.3725
0.4536,0.4558
0.0,0.0
0.0,0.0
0.4916,0.4852
0.0,0.0
0.3221,0.3287
0.3503,0.3611
0.4585,0.455
0.4404,0.4442
0.0005,0.0
0.0132,0.009
0.1336,0.1288
0.4797,0.4675
0.4728,0.2609
0.3835,0.2584
0.4241,0.4197
0.4519,0.4434
0.0024,0.2861
0.0082,0.0051
0.1154,0.1157
0.4543,0.4602
0.4404,0.4535
0.0022,0.0026
0.023,0.0231
0.0191,0.1798
0.0678,0.0575
0.1998,0.1981
0.0606,0.0584
0.2898,0.2886
0.0028,0.0017
0.4017,0.411
0.3369,0.3263
0.0022,0.2277
0.1275,0.2826
0.2149,0.2109
0.3105,0.3132
0.2546,0.2688
0.491,0.5047
0.3726,0.3699
0.4627,0.4529
0.1275,0.1194
0.0,0.0
0.1215,0.1232
0.4569,0.2489
0.3205,0.3133
0.3714,0.3678
0.0863,0.0857
0.0,0.0
0.4677,0.4726
0.1331,0.1304
0.0385,0.0421
0.1311,0.1532
0.1793,0.1796
0.1284,0.1234
0.0055,0.0037
0.0946,0.0948
0.4714,0.4728
0.0026,0.0037
0.3138,0.308
0.0229,0.0205
0.0316,0.0396
0.4724,0.4672
0.0631,0.0603
0.4632,0.4578
0.4435,0.4436
0.4292,0.4245
0.4069,0.4107
0.1621,0.1586
0.0059,0.2643
0.0,0.0
0.437,0.4338
0.0,0.0
0.1574,0.1599
0.0008,0.0006
0.177,0.1701
0.11,0.0954
0.1631,0.1725
0.0804,0.0845
0.1201,0.1484
0.4406,0.1367
0.443,0.4522
0.3334,0.3312
0.1001,0.1011
0.0,0.0
0.208,0.2029
0.0077,0.0089
0.3998,0.4118
0.4807,0.4932
0.3332,0.3397
0.0442,0.037
0.3551,0.3403
0.4236,0.4237
0.3915,0.3755
0.0,0.0
0.0086,0.0043
0.4289,0.1991
0.4906,0.2102
0.0167,0.256
0.0608,0.0582
0.0194,0.0178
0.2822,0.2906
0.4553,0.4535
0.2856,0.2495
0.2616,0.3024
0.4356,0.4497
0.1869,0.2184
0.0032,0.328
0.3328,0.3548
0.4137,0.4241
0.1398,0.1301
0.3344,0.3355
0.4467,0.4407
0.3132,0.318
0.423,0.42
0.122,0.2856
0.4308,0.2235
0.0045,0.0039
0.0357,0.0387
0.4445,0.4459
0.0967,0.1057
0.005,0.0044
0.0688,0.0689
0.0701,0.0641
0.4475,0.4536
0.4776,0.239
0.3348,0.3236
0.1017,0.085
0.3036,0.297
0.3724,0.3914
0.4717,0.4706
0.3783,0.3751
0.0206,0.0238
0.0035,0.0016
0.0,0.2051
0.198,0.197
0.0443,0.0424
0.4488,0.1865
0.0253,0.0226
0.3054,0.2268
0.1936,0.2227
0.0341,0.0362
0.4334,0.4218
0.4221,0.4242
0.3762,0.392
0.3765,0.3739
0.0895,0.0879
0.0904,0.0873
0.4444,0.4423
0.1287,0.1308
0.4314,0.4317
0.3936,0.2381
0.0988,0.2326
0.0877,0.1038
0.0049,0.0042
0.2327,0.2587
0.0,0.2716
0.1443,0.1307
0.3951,0.3887
0.0324,0.0385
0.3377,0.3405
0.358,0.3688
0.3856,0.4009
0.3082,0.3058
0.0,0.2572
0.467,0.4639
0.0418,0.0445
0.1194,0.1342
0.2234,0.2128
0.0055,0.0048
0.3708,0.3572
0.4442,0.4341
0.0,0.0
0.2289,0.2445
0.081,0.0823
0.1063,0.1006
0.4424,0.4437
0.3894,0.3857
0.231,0.2473
0.3497,0.2091
0.4075,0.4082
0.1504,0.1379
0.1574,0.1586
0.0432,0.0415
0.1413,0.1548
0.2395,0.2254
0.4196,0.421
0.2582,0.2532
0.3818,0.383
0.0038,0.0022
0.4442,0.4462
0.027,0.0255
0.382,0.3916
0.0285,0.2449
0.3836,0.3897
0.1382,0.2656
0.473,0.4683
0.3511,0.354
0.2596,0.2612
0.0,0.0
0.0332,0.0324
0.4402,0.4384
0.0845,0.0821
0.1988,0.1895
0.4455,0.4512
0.1082,0.1198
0.4484,0.437
0.218,0.2273
0.0696,0.0721
0.2075,0.2071
0.1696,0.169
0.4991,0.4883
0.3431,0.3389
0.277,0.2882
0.0068,0.0055
0.4567,0.4554
0.0399,0.3351
0.269,0.2938
0.4436,0.3125
0.4049,0.3196
0.4507,0.4527
0.3856,0.3817
0.4348,0.2807
0.3485,0.3545
0.2382,0.2405
0.0204,0.0165
0.4293,0.4204
0.2286,0.2208
0.3261,0.3414
0.1344,0.1374
0.0113,0.0157
0.0011,0.0007
0.0207,0.0202
0.3967,0.4155
0.4823,0.484
0.463,0.4717
0.1029,0.1144
0.2539,0.2765
0.0113,0.0051
0.002,0.0019
0.4517,0.4648
0.4505,0.4557
0.4644,0.4653
0.0005,0.2484
0.0732,0.0641
0.3684,0.3664
0.3787,0.253
0.2744,0.2702
0.1186,0.1112
0.0645,0.0796
0.4214,0.1891
0.1331,0.1435
0.0181,0.0129
0.2736,0.2881
0.01,0.0105
0.4391,0.4388
0.1484,0.1425
0.0375,0.0355
0.4852,0.4896
0.4863,0.4751
0.3519,0.3551
0.1318,0.1331
0.2223,0.2109
0.4948,0.5044
0.0142,0.015
0.0,0.0
0.2348,0.2368
0.2572,0.322
0.0296,0.0232
0.0004,0.2192
0.3475,0.351
0.452,0.4474
0.0856,0.2791
0.248,0.301
0.4218,0.4208
0.0027,0.003
0.3259,0.3259
0.0576,0.0665
0.4399,0.4445
0.4366,0.428
0.4346,0.4419
0.1625,0.1654
0.0,0.3348
0.1925,0.1862
0.0358,0.3461
0.2235,0.2254
0.0753,0.33
0.3587,0.346
0.3313,0.3391
0.4544,0.4628
0.4688,0.4686
0.1716,0.3184
0.2875,0.2933
0.2438,0.2526
0.3618,0.2942
0.4524,0.4554
0.0442,0.036
0.4297,0.2889
0.1941,0.1875
0.0244,0.2198
0.0,0.0
0.3033,0.3038
0.143,0.1404
0.0558,0.0458
0.3926,0.3906
0.0048,0.0056
0.4465,0.4461
0.352,0.3561
0.1644,0.3243
0.4665,0.4589
0.3893,0.3848
0.3816,0.387
0.4308,0.4241
0.1118,0.097
0.3523,0.3432
0.3419,0.2805
0.1384,0.1315
0.1493,0.1353
0.4156,0.4128
0.1681,0.1733
0.2038,0.2014
0.4158,0.415
0.3176,0.3014
0.0004,0.0
0.2376,0.242
0.0207,0.0223
0.2112,0.2175
0.4556,0.4469
0.4579,0.4563
0.3598,0.3551
0.4496,0.4512
0.404,0.3884
0.4642,0.4642
0.453,0.4502
0.4115,0.4098
0.0,0.0
0.0095,0.3307
0.4162,0.4139
0.4106,0.402
0.0286,0.0279
0.1482,0.1405
0.3194,0.3106
0.2115,0.2024
0.0077,0.0078
0.2583,0.2385
0.4229,0.4153
0.0617,0.0613
0.4041,0.4086
0.0,0.1104
0.0,0.0
0.0,0.0
0.1012,0.0946
0.0,0.0
0.3991,0.1979
0.0,0.0
0.4182,0.4127
0.4781,0.4739
0.2527,0.2561
0.4573,0.4385
0.3668,0.3714
0.0008,0.299
0.1984,0.2003
0.3256,0.3246
0.0,0.3028
0.0,0.0
0.4574,0.4589
0.2108,0.2124
0.0819,0.1139
0.011,0.1972
0.0836,0.0892
0.2787,0.2877
0.002,0.0009
0.153,0.153
0.1383,0.1457
0.4345,0.4358
0.3924,0.3905
0.484,0.5056
0.4101,0.4161
0.4421,0.4368
0.1579,0.1883
0.4648,0.4582
0.114,0.1235
0.0,0.0
0.3019,0.2983
0.361,0.3631
0.0254,0.0201
0.4688,0.4708
0.4084,0.4153
0.4409,0.4474
0.1144,0.1824
0.0062,0.0059
0.0108,0.0136
0.2215,0.2263
0.1555,0.1537
0.402,0.4133
0.0264,0.1419
0.3217,0.3285
0.0285,0.0239
0.0487,0.0441
0.4004,0.2639
0.0372,0.0314
0.2666,0.2791
0.429,0.4391
0.3289,0.3405
0.3484,0.3757
0.4719,0.4718
0.1255,0.1389
0.0417,0.0394
0.3657,0.3585
0.4252,0.4215
0.0222,0.0224
0.0382,0.041
0.1797,0.182
0.0015,0.0
0.1223,0.1214
0.0678,0.0635
0.4735,0.4837
0.3181,0.313
0.4544,0.1862
0.016,0.0146
0.2381,0.1844
0.4049,0.4024
0.0208,0.0136
0.3074,0.3041
0.0811,0.0747
0.0,0.0
0.2645,0.1668
0.0047,0.005
0.3782,0.3698
0.3994,0.4014
0.0,0.0
0.0508,0.0456
0.1439,0.1443
0.4532,0.183
0.2018,0.2531
0.0253,0.0176
0.3833,0.388
0.1769,0.1787
0.3215,0.3113
0.1755,0.1648
0.468,0.4627
0.0436,0.0427
0.0877,0.0817
0.0481,0.0423
0.3931,0.121
0.0399,0.0385
0.2209,0.1131
0.0043,0.0044
0.1146,0.0986
0.2935,0.0881
0.0,0.0
0.0326,0.0292
0.3316,0.1034
0.437,0.4312
0.1638,0.1178
0.188,0.1783
0.1731,0.1732
0.0125,0.0098
0.423,0.4267
0.0,0.0
0.0666,0.0661
0.0392,0.1476
0.2338,0.2229
0.4418,0.4433
0.0,0.2005
0.0,0.0
0.0012,0.0005
0.1903,0.2017
0.4078,0.4201
0.4501,0.4529
0.1534,0.144
0.4064,0.408
0.0901,0.0999
0.0,0.0
0.4357,0.4412
0.0868,0.0849
0.3404,0.1817
0.4576,0.459
0.0584,0.0683
0.2794,0.268
0.4168,0.163
0.0,0.0
0.011,0.0079
0.0068,0.1307
0.2486,0.2439
0.0916,0.1092
0.0867,0.0515
0.0248,0.0212
0.0353,0.0354
0.0489,0.0658
0.0088,0.0105
0.4732,0.0815
0.0023,0.0027
0.0141,0.0133
0.4046,0.4001
0.0218,0.0214
0.0,0.115
0.099,0.0986
0.277,0.2812
0.0112,0.0142
0.1346,0.1376
0.1435,0.1403
0.1976,0.1577
0.0065,0.0062
0.3579,0.3553
0.4135,0.4158
0.1525,0.1497
