X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,A
0.29236737409976643,0.7782147288516944,0.5427791368036711,0.7897258416046913,0.8639030779960232,0.38209433293241735,0.8806433504019836,0.17650574398501695,0.6138335048933842,0.16122661945695937,0.5480394604304503,1.0
0.3547402729039356,0.04473085667596399,0.2864235146620693,0.7694760160700548,0.3183205375992836,0.7379981173051785,0.39779344831048247,0.3373884933805674,0.03145972749744319,0.2737366229585585,0.6800942589892398,0.0
0.9715818574807695,0.6818839878474744,0.9025804403039512,0.022207053283925138,0.1969092736057868,0.16852909709633257,0.715181593831645,0.44793104109951354,0.9882433243088713,0.2938950381396621,0.7117224885668344,1.0
0.43124209283097137,0.2097799535486915,0.9133908329013392,0.6027218891124766,0.6046601135287677,0.18136413541452578,0.3707570290967862,0.4993543119015228,0.9613111474552963,0.696929190967795,0.08971508916187187,1.0
0.6749691227658959,0.4593945158585033,0.8701148588181891,0.36900785447503104,0.6873861479315481,0.7921368228605897,0.7710031096789765,0.1401001511853428,0.5848657791542817,0.5858236756651481,0.03910344189722348,1.0
0.8655597588179653,0.3656474287416648,0.6039891260652621,0.6757785733001567,0.21859415984738428,0.42297875080704006,0.4557586545998076,0.6507258949429083,0.04277866629312577,0.16375838202812854,0.13902111302762732,1.0
0.976055761394586,0.25784280759541645,0.3445488839619255,0.46710248140113975,0.40518537916035724,0.36858352761927415,0.07248513614411034,0.5306163837776147,0.3963647615260808,0.586043725636578,0.6955590778461914,1.0
0.23058052630589831,0.7865979036972888,0.4626171910131509,0.6095280684005137,0.279399380694225,0.44708013595094587,0.35578238645224514,0.9605254354123682,0.8523224730867819,0.018042313011329192,0.34846110374487715,1.0
0.2960670414056088,0.11479766573450079,0.18895421050095285,0.8481706901303504,0.8326838347218957,0.8230863124532137,0.9491544465979258,0.6656734285780767,0.06634604811707068,0.6961863626375395,0.3908288976298414,1.0
0.6934201002489888,0.5705825124991174,0.631116578601326,0.6127273709712471,0.46819786057751167,0.791181438546435,0.28833517740324965,0.6855511288361232,0.36125718248377425,0.924229549118002,0.0617714717596648,1.0
0.8368818905000882,0.41923636419518984,0.9721979296284494,0.16006889028146987,0.35505543482953783,0.8146078274220879,0.48571565800937666,0.300134646371916,0.33975429550520664,0.02751898221210347,0.5244149581234738,0.0
0.9295993184016673,0.09905391613743497,0.6009384354903093,0.27884932433678156,0.38574850810979966,0.0015912440166273578,0.6301432850652758,0.21671404570973707,0.9125498391187391,0.3046316261561989,0.6020896572962359,1.0
0.43939896112484444,0.34202340644551465,0.5886354421658595,0.9739826827851554,0.22916486341721287,0.13549652662965384,0.4537488688248005,0.6271253978955851,0.23355846561575333,0.42767137741712313,0.11740623905433112,1.0
0.6335544903681514,0.15642111837347505,0.8705311246259664,0.599074271845432,0.20588076584268622,0.7805149126753079,0.5354644214458584,0.32727809092661575,0.5948157090150423,0.929867636259903,0.278745855224934,1.0
0.38588141011527066,0.8756019528483938,0.7422747979830245,0.7285154614623177,0.6074501571463584,0.10305667254452378,0.7371790575062585,0.5666077166464577,0.5770906536241807,0.7839604550881355,0.36347073132937846,1.0
0.8467695229849527,0.5700429066432576,0.64885354987371,0.11234955275694214,0.6914272185210271,0.08350900797745464,0.47312394507336186,0.3847088438346504,0.256780770224073,0.13318914052922148,0.5820564367097977,1.0
0.8445112612585709,0.7523675607960141,0.27328461615683075,0.841316727296759,0.8093539236924187,0.8712840817124298,0.7698616412136842,0.20015110298429617,0.17633724746700818,0.8228254207744975,0.38563795761145814,1.0
0.3613174740846129,0.9483105116693548,0.22031473273449742,0.43102041298335925,0.17413830503516325,0.5134972387127142,0.2837399980042763,0.4029008228444423,0.5046279029131329,0.9381100308466178,0.3238910111588612,1.0
0.33531013526776354,0.09812009947942557,0.7719464764818119,0.5048768079718745,0.2156798948803449,0.14419123343122653,0.6962114083162347,0.5815286051304621,0.8871116639668236,0.09765462665708291,0.39266357298952326,1.0
0.9075602513602454,0.7795314339053453,0.6358413689323663,0.05565969174115104,0.05450524045551097,0.9920414997100971,0.7888591180333417,0.4368298878707837,0.45756848180523046,0.03194110612695389,0.29210249266455124,0.0
0.9173923000603523,0.09587826189401094,0.23995665296158442,0.6326814119713261,0.9991254889389015,0.3190089494739625,0.18021226454460149,0.377643494740142,0.47825287187592924,0.9282292195804471,0.5130577581228122,1.0
0.9201195628719818,0.06766519026566664,0.39429756592030873,0.9316532231392078,0.6680907639195429,0.6541572728413897,0.6041191433566455,0.5646315990576551,0.9235002125824501,0.40896149086908506,0.7854566663181652,1.0
0.8310590655659711,0.3361894700046043,0.40505399049972246,0.8349014753051095,0.9361366791040348,0.3323458573086435,0.2750852973304919,0.06594561893483097,0.007457343096414437,0.5169225805795289,0.5416885205286139,1.0
0.2060341265444915,0.7332713307332571,0.2613735579453438,0.6897670677351181,0.8681388493870749,0.6177774814189102,0.455983060294642,0.33592316047259996,0.3170898908624049,0.03202241339130152,0.12058432634055238,1.0
0.07965554416327547,0.8686642355616836,0.07859208570113896,0.878648587760126,0.39622092822678956,0.23884533211237835,0.9442295008313538,0.962323356797187,0.8525557359184577,0.18897448771672143,0.15891766751770886,0.0
0.7587910934675546,0.05669335565500577,0.2993557450518628,0.8179119200916838,0.2090157842849012,0.36384111386970186,0.5864208286486552,0.4034306932864338,0.3042077252577913,0.6253677864301844,0.23330540411496226,1.0
0.7092051936000198,0.801506602811466,0.709874873486212,0.4828502042801681,0.7832106158817663,0.8212517350381343,0.39846201799328085,0.9659160804743135,0.35203783064549843,0.354129087612301,0.2856042787340408,1.0
0.9172687457734798,0.04187394889318774,0.46230047037195376,0.4385862478661524,0.6336275498680203,0.6483795109943441,0.07485124635115359,0.2757609302698327,0.232477922961439,0.11280408777644113,0.7275267712213456,1.0
0.8185476116596375,0.2882810372361245,0.09190116306988172,0.37197613061339674,0.07267519358750962,0.44773443276318947,0.478474712138938,0.1495263745151827,0.04295090373961952,0.9043945020560535,0.028887441919221768,1.0
0.8430399701619454,0.017639228098264126,0.7716118449802825,0.5067798935809976,0.80555259462693,0.4571709055492642,0.15929929992254577,0.7328386170859881,0.9313459844625064,0.6625660247759583,0.7690431667268199,1.0
0.04863181581425846,0.3955345782296834,0.47418340754733446,0.5246939171078252,0.5039090498441005,0.17704903041078957,0.48585066233676655,0.13369654842145817,0.07912691835253194,0.15388237165041496,0.7029051181480668,0.0
0.5532129365558281,0.3500170710125382,0.7815210891730799,0.6233219647629021,0.32822444217849844,0.7187436481099363,0.020677425926995396,0.8373577895056598,0.45291233532398334,0.5898088129079301,0.3125141325275226,1.0
0.8352734832500088,0.2905061176496718,0.021389057487752994,0.5063430055740314,0.5914528632401946,0.7066933959154366,0.9778472390024743,0.22441184040235884,0.4273289240561269,0.4718398191459,0.4754610956904497,0.0
0.9724186439758927,0.5017303243675136,0.09120380667633887,0.6205652304103152,0.2625830246280182,0.1480460116324428,0.2970843531966739,0.5153803979571486,0.9353007466480352,0.5057547779668985,0.25910669754446924,1.0
0.5709962643444562,0.7936213497281244,0.7869537653709248,0.4917791122181747,0.0054590497640985,0.023139149395757452,0.08673421464776354,0.022494815013358482,0.3489290158968905,0.44777149025832064,0.7397868688899492,1.0
0.23093320978309373,0.2724372549693491,0.7836478335717649,0.372508430872044,0.5307291114386951,0.16696867725419018,0.049638049924174976,0.14971650467218456,0.5761684871789055,0.12017210479537022,0.6654135819395863,1.0
