ITE_true,ITE_malts
0.0912,0.1093
0.2542,0.1318
0.0,0.1548
0.4565,0.454
0.002,0.003
0.2243,0.213
0.425,0.146
0.1443,0.1456
0.0,0.0
0.0442,0.1735
0.3294,0.3193
0.0104,0.0099
0.0006,0.0003
0.1509,0.1753
0.1504,0.1662
0.3937,0.385
0.3737,0.3797
0.0,0.2049
0.1146,0.1203
0.3304,0.3202
0.1437,0.1411
0.2632,0.2696
0.3042,0.3114
0.4504,0.4482
0.0842,0.0826
0.4214,0.2434
0.4538,0.4535
0.1702,0.1687
0.1332,0.1328
0.0,0.0
0.4496,0.2623
0.1266,0.1349
0.3328,0.336
0.0083,0.2362
0.4374,0.4353
0.293,0.2355
0.0013,0.2904
0.3015,0.323
0.3279,0.3264
0.0076,0.0045
0.0003,0.0
0.3687,0.3082
0.2189,0.215
0.4847,0.4851
0.0681,0.3103
0.4644,0.4569
0.3451,0.3496
0.4565,0.4539
0.3549,0.3549
0.2684,0.3621
0.3045,0.306
0.0514,0.3348
0.418,0.4193
0.0065,0.0048
0.1628,0.168
0.1866,0.3421
0.4351,0.441
0.2246,0.2269
0.4794,0.4828
0.4117,0.4139
0.2897,0.2797
0.5007,0.4915
0.4016,0.3811
0.0215,0.3856
0.4416,0.4383
0.1085,0.1056
0.4516,0.4453
0.134,0.1314
0.456,0.4548
0.4669,0.4636
0.2017,0.1839
0.4711,0.3415
0.1758,0.1956
0.1184,0.322
0.2081,0.3165
0.2709,0.2591
0.5089,0.3007
0.4527,0.444
0.4774,0.4692
0.002,0.0029
0.0,0.3058
0.0914,0.0869
0.4058,0.4124
0.3647,0.3568
0.2912,0.2881
0.3263,0.3271
0.275,0.2719
0.3238,0.3248
0.2978,0.3078
0.4148,0.4112
0.1598,0.2962
0.1042,0.1069
0.0039,0.0004
0.4302,0.2895
0.4573,0.4653
0.4447,0.4487
0.3575,0.347
0.3479,0.3567
0.0765,0.0671
0.303,0.3029
0.4407,0.4479
0.4591,0.282
0.3603,0.3497
0.021,0.2727
0.0286,0.0294
0.0861,0.1058
0.2363,0.2367
0.3649,0.3834
0.4701,0.4861
0.0633,0.2793
0.1821,0.1718
0.1759,0.2008
0.4018,0.3974
0.3744,0.3086
0.4737,0.4724
0.1785,0.1706
0.4547,0.4572
0.0199,0.0206
0.1059,0.0958
0.4555,0.279
0.4152,0.4139
0.4809,0.4891
0.0185,0.0167
0.511,0.5058
0.4417,0.3276
0.0,0.0
0.4345,0.4281
0.4606,0.4596
0.2949,0.301
0.0834,0.3052
0.3445,0.3508
0.3796,0.381
0.4336,0.4323
0.0686,0.0704
0.308,0.3118
0.1072,0.1011
0.2497,0.2436
0.0006,0.0
0.0671,0.1437
0.0471,0.0457
0.0722,0.0806
0.1598,0.1588
0.0116,0.0123
0.4839,0.4835
0.1256,0.1323
0.257,0.2571
0.4914,0.4831
0.1053,0.1045
0.1636,0.3112
0.1117,0.1092
0.0798,0.2945
0.4579,0.4633
0.4412,0.4358
0.428,0.4326
0.0,0.0
0.4615,0.4431
0.3214,0.2762
0.0681,0.0579
0.4338,0.3003
0.1068,0.2378
0.0717,0.0645
0.2245,0.2334
0.4272,0.2756
0.3294,0.311
0.4754,0.4604
0.337,0.3281
0.0568,0.0553
0.329,0.3232
0.4216,0.4235
0.4132,0.4037
0.0028,0.0025
0.0098,0.0091
0.1383,0.1356
0.0003,0.0
0.4465,0.4626
0.3062,0.3155
0.225,0.131
0.2486,0.2466
0.3625,0.3448
0.0001,0.0
0.0,0.0
0.0165,0.0194
0.0044,0.1691
0.2608,0.2546
0.3257,0.3182
0.0707,0.0843
0.0301,0.0293
0.3892,0.3939
0.1939,0.1814
0.1365,0.1343
0.3709,0.2022
0.1918,0.1751
0.2964,0.2946
0.4341,0.4376
0.172,0.1771
0.0885,0.0909
0.0996,0.1012
0.4243,0.4028
0.1534,0.1525
0.0943,0.125
0.0569,0.0548
0.0303,0.0255
0.4433,0.4474
0.0099,0.2873
0.3517,0.2661
0.1912,0.1861
0.3942,0.3892
0.4098,0.2688
0.3204,0.3259
0.4568,0.4569
0.3079,0.3182
0.0012,0.0012
0.3454,0.342
0.0,0.0
0.0648,0.0744
0.3081,0.307
0.197,0.1855
0.4846,0.4897
0.0008,0.0003
0.4815,0.4718
0.1312,0.219
0.285,0.2778
0.0,0.0
0.2388,0.2385
0.2251,0.149
0.0379,0.0421
0.4333,0.4317
0.0008,0.0008
0.0142,0.0122
0.0232,0.0191
0.0529,0.186
0.0172,0.0169
0.3893,0.3962
0.0,0.0
0.4255,0.4236
0.343,0.3412
0.0936,0.1054
0.0135,0.0108
0.0776,0.0707
0.3587,0.3576
0.0451,0.0382
0.0342,0.077
0.2965,0.2984
0.0,0.0
0.0,0.0
0.0,0.0
0.4109,0.1398
0.2628,0.2657
0.1623,0.1876
0.1555,0.094
0.3752,0.3774
0.0,0.2295
0.0,0.0
0.0939,0.0889
0.4553,0.4616
0.327,0.3218
0.1184,0.1102
0.392,0.3871
0.0,0.0
0.0133,0.0133
0.0209,0.1597
0.0,0.0
0.2252,0.2393
0.317,0.3153
0.0192,0.0122
0.4433,0.1703
0.2872,0.2862
0.4034,0.4087
0.0175,0.0204
0.1884,0.2023
0.2768,0.2819
0.0133,0.01
0.3539,0.2623
0.0171,0.252
0.4964,0.2198
0.364,0.3451
0.4166,0.2139
0.162,0.1516
0.2536,0.2395
0.4575,0.4559
0.0139,0.0104
0.3895,0.3773
0.417,0.2824
0.4171,0.4069
0.311,0.2968
0.0,0.0
0.2637,0.2586
0.2929,0.2476
0.1085,0.2303
0.4455,0.461
0.0249,0.0226
0.0447,0.0333
0.4744,0.1748
0.3036,0.2043
0.4219,0.4209
0.0155,0.0133
0.206,0.2092
0.1453,0.1463
0.0851,0.0862
0.4484,0.4534
0.0092,0.0047
0.4636,0.4663
0.3987,0.3961
0.3171,0.3285
0.1022,0.0869
0.0035,0.2819
0.3894,0.2685
0.1602,0.2776
0.1615,0.1667
0.4061,0.4032
0.3757,0.1977
0.1281,0.1393
0.0033,0.002
0.0209,0.018
0.1304,0.1132
0.4942,0.4888
0.477,0.4685
0.1279,0.2314
0.0336,0.0225
0.0,0.0
0.1278,0.2541
0.4155,0.4147
0.0999,0.1831
0.3948,0.4047
0.0069,0.0045
0.0811,0.1762
0.2976,0.2818
0.2509,0.2397
0.1229,0.2417
0.1814,0.1704
0.0,0.0
0.3795,0.3673
0.2797,0.2672
0.0568,0.0469
0.4616,0.4574
0.4173,0.4197
0.4315,0.437
0.1446,0.1463
0.0384,0.0286
0.0662,0.0621
0.0,0.0
0.445,0.4363
0.2398,0.1926
0.0002,0.0
0.4814,0.4836
0.1625,0.1387
0.3519,0.3337
0.3777,0.3641
0.4214,0.4198
0.0576,0.0396
0.3709,0.2487
0.3855,0.3886
0.468,0.2407
0.183,0.1728
0.4818,0.4804
0.0702,0.0692
0.1657,0.1617
0.1475,0.1634
0.1358,0.1272
0.3169,0.3154
0.0626,0.0625
0.4973,0.4912
0.258,0.2614
0.0927,0.0912
0.1157,0.1287
0.0,0.2156
0.2521,0.2559
0.02,0.0192
0.0917,0.0836
0.1472,0.1554
0.2727,0.1769
0.2396,0.2136
0.0,0.2221
0.0488,0.1823
0.4966,0.2241
0.1294,0.2267
0.4146,0.4105
0.0728,0.0835
0.4689,0.4619
0.0682,0.066
0.4548,0.4557
0.0,0.0
0.0032,0.003
0.4612,0.4661
0.0611,0.052
0.0579,0.0661
0.347,0.3437
0.155,0.1522
0.4008,0.3997
0.0442,0.0398
0.0292,0.0347
0.4744,0.464
0.0969,0.2557
0.01,0.0117
0.1051,0.1107
0.3888,0.3957
0.0054,0.2535
0.4506,0.4407
0.3447,0.2097
0.1185,0.1259
0.0093,0.2707
0.4678,0.4552
0.0177,0.0157
0.2208,0.2319
0.05,0.0469
0.145,0.1429
0.1536,0.1924
0.4441,0.4444
0.0,0.0
0.4729,0.4676
0.0245,0.0226
0.0,0.0
0.325,0.3038
0.397,0.3941
0.1162,0.1137
0.1588,0.1638
0.3049,0.3132
0.161,0.1627
0.4465,0.4468
0.2859,0.2859
0.4274,0.4262
0.4218,0.3552
0.3871,0.379
0.0134,0.0049
0.4228,0.4288
0.4397,0.4396
0.0169,0.2713
0.4071,0.4002
0.2705,0.2424
0.0822,0.21
0.018,0.0116
0.0,0.0
0.0919,0.0737
0.2957,0.2968
0.0975,0.0889
0.0267,0.0174
0.4198,0.4301
0.4115,0.4093
0.0783,0.0787
0.2031,0.1873
0.0437,0.0414
0.4371,0.1953
0.2106,0.1943
0.1396,0.2219
0.3321,0.3317
0.2162,0.1662
0.4003,0.18
0.0039,0.0007
0.3471,0.3387
0.2083,0.2112
0.4489,0.4406
0.0029,0.0015
0.4377,0.2143
0.1329,0.1198
0.3335,0.3258
0.4203,0.4119
0.1593,0.2106
0.1422,0.1491
0.1487,0.223
0.0923,0.0862
0.0065,0.2142
0.1103,0.1097
0.4541,0.4614
0.0,0.0
0.0,0.1838
0.0022,0.0003
0.4062,0.3906
0.0,0.0
0.3348,0.3333
0.2378,0.2196
0.159,0.159
0.3787,0.1376
0.4888,0.2031
0.3467,0.1788
0.2959,0.2989
0.1533,0.1486
0.0,0.0
0.0771,0.0632
0.3601,0.3766
0.4368,0.1683
0.3006,0.2979
0.268,0.2665
0.0296,0.0248
0.2318,0.2411
