ITE_true,ITE_malts
0.0124,0.2211
0.0242,0.024
0.4804,0.4881
0.2705,0.213
0.0008,0.0005
0.491,0.4808
0.4524,0.4517
0.1483,0.142
0.3099,0.3192
0.0403,0.0456
0.024,0.0346
0.0,0.0
0.0325,0.0277
0.0,0.1344
0.0853,0.0957
0.3747,0.3717
0.4487,0.4538
0.0042,0.0031
0.0,0.0
0.2779,0.2733
0.041,0.0387
0.4213,0.4265
0.2557,0.1795
0.0345,0.0439
0.1303,0.129
0.4443,0.4468
0.2462,0.2388
0.0678,0.2435
0.107,0.1101
0.4366,0.4396
0.0,0.0
0.4393,0.4347
0.2436,0.2432
0.3326,0.3276
0.1653,0.1688
0.2255,0.2631
0.0258,0.0262
0.1636,0.1684
0.362,0.3591
0.011,0.0079
0.4676,0.4838
0.4637,0.456
0.234,0.2322
0.2987,0.2335
0.0,0.0
0.4462,0.2731
0.3243,0.332
0.0906,0.0859
0.2096,0.2171
0.4718,0.4799
0.0,0.2561
0.4425,0.4534
0.0,0.0
0.0052,0.3008
0.0,0.2692
0.2162,0.2206
0.4722,0.4805
0.1038,0.1069
0.4144,0.4146
0.2152,0.2276
0.0,0.0
0.0065,0.011
0.39,0.3703
0.4502,0.4454
0.2928,0.3087
0.1722,0.251
0.0261,0.0247
0.302,0.2935
0.0794,0.0784
0.5151,0.5057
0.3497,0.342
0.0554,0.0559
0.4203,0.4225
0.0948,0.1158
0.4322,0.4268
0.1239,0.1162
0.1987,0.201
0.0,0.0
0.0335,0.0312
0.0,0.0
0.3821,0.3713
0.02,0.0181
0.0097,0.0104
0.0,0.0
0.1324,0.1402
0.057,0.0556
0.3002,0.2914
0.0764,0.1324
0.024,0.0298
0.3151,0.3118
0.3775,0.3669
0.097,0.1284
0.1213,0.2031
0.2647,0.2764
0.0344,0.0323
0.0749,0.182
0.4794,0.4747
0.2746,0.1424
0.0076,0.0082
0.0275,0.0253
0.0605,0.0552
0.0515,0.0607
0.0734,0.1472
0.0814,0.1604
0.074,0.0772
0.0,0.0
0.4712,0.4686
0.4197,0.1928
0.3178,0.3209
0.0954,0.1005
0.0313,0.0314
0.0294,0.0353
0.3964,0.3928
