ITE_true,ITE_malts
0.0712,0.3098
0.0018,0.0014
0.0038,0.0026
0.3571,0.3513
0.4469,0.4375
0.2186,0.3086
0.4916,0.4879
0.3958,0.3072
0.2498,0.3141
0.0,0.0
0.4682,0.4649
0.3816,0.2811
0.1242,0.1267
0.4247,0.4352
0.4907,0.4998
0.0747,0.0701
0.0,0.2971
0.2126,0.2182
0.3002,0.3145
0.0531,0.0517
0.1197,0.2351
0.0,0.0
0.4616,0.4713
0.1127,0.11
0.4524,0.4572
0.0176,0.018
0.0877,0.0914
0.4593,0.185
0.1253,0.1258
0.2359,0.2346
0.2759,0.2866
0.0,0.0
0.1295,0.2066
0.47,0.4711
0.4017,0.4033
0.0,0.0
0.1336,0.1399
0.3953,0.4042
0.0322,0.0324
0.4709,0.472
0.1558,0.187
0.0711,0.0756
0.1925,0.192
0.1124,0.1159
0.3424,0.3526
0.0131,0.0104
0.0067,0.2295
0.366,0.3676
0.0,0.3041
0.3874,0.3895
0.2583,0.2597
0.471,0.4758
0.4628,0.351
0.0182,0.0174
0.4297,0.429
0.3024,0.3159
0.3886,0.3957
0.0506,0.062
0.4632,0.4627
0.0,0.0
0.4762,0.4772
0.0506,0.0575
0.3626,0.293
0.5014,0.2873
0.0419,0.041
0.4592,0.4606
0.4555,0.2523
0.1728,0.3018
0.329,0.3324
0.4691,0.4636
0.2969,0.2841
0.0022,0.0015
0.2829,0.3291
0.4405,0.439
0.1821,0.176
0.3088,0.2712
0.0101,0.0098
0.2802,0.1949
0.3758,0.3709
0.4065,0.4121
0.2002,0.1933
0.0463,0.0473
0.0336,0.0275
0.4461,0.4333
0.0,0.0
0.1302,0.1389
0.3133,0.2993
0.001,0.0007
0.0,0.2246
0.0697,0.0633
0.3811,0.3716
0.2359,0.2439
0.1271,0.1272
0.3985,0.1752
0.4018,0.4033
0.3242,0.3342
0.0223,0.0239
0.0111,0.2313
0.0,0.0
0.23,0.2452
0.3946,0.2584
0.4491,0.4594
0.0462,0.0543
0.4532,0.456
0.0601,0.0579
0.2859,0.3175
0.4086,0.4057
0.3526,0.3642
0.3174,0.3513
0.4632,0.4642
0.3823,0.3862
0.2084,0.2027
0.464,0.4635
0.4043,0.4169
0.0068,0.004
0.009,0.0093
0.0022,0.0011
0.0569,0.1813
0.4227,0.4253
0.0905,0.0922
0.1013,0.1474
0.1972,0.2115
0.0247,0.0227
0.1893,0.1869
0.0329,0.0344
0.3731,0.3886
0.0953,0.0953
0.1607,0.1605
0.0,0.0
0.0039,0.0057
0.483,0.4893
0.2745,0.2229
0.5064,0.4968
0.1396,0.1799
0.3078,0.3072
0.157,0.1427
0.1811,0.1744
0.0043,0.0013
0.1512,0.14
0.2917,0.2007
0.2796,0.2859
0.0253,0.0268
0.3042,0.302
0.2778,0.2149
0.4121,0.4023
0.1466,0.2375
0.4272,0.4266
0.0,0.0
0.2681,0.2739
0.2009,0.3048
0.4332,0.4331
0.0089,0.0107
0.4191,0.4139
0.4472,0.4526
0.4648,0.449
0.0057,0.0044
0.2167,0.3135
0.0623,0.0584
0.4499,0.463
0.4008,0.4036
0.3042,0.3039
0.2337,0.2255
0.1413,0.1438
