ITE_true,ITE_malts
0.0,0.0
0.0109,0.0076
0.4287,0.4382
0.0865,0.0767
0.4084,0.1406
0.1123,0.112
0.0803,0.0775
0.3419,0.3371
0.0467,0.0479
0.2446,0.2324
0.1222,0.1201
0.1785,0.1683
0.4775,0.4769
0.0028,0.0026
0.3045,0.3291
0.0,0.0
0.439,0.4464
0.4815,0.4881
0.3976,0.4006
0.3953,0.3766
0.0775,0.0799
0.1564,0.157
0.4174,0.4226
0.4816,0.4762
0.1851,0.1797
0.0068,0.0059
0.3344,0.1891
0.0626,0.0569
0.0052,0.0009
0.1341,0.1245
0.415,0.4247
0.0248,0.0235
0.1397,0.1381
0.2394,0.2612
0.3653,0.3595
0.4302,0.4425
0.3706,0.3023
0.4231,0.2637
0.341,0.3324
0.2713,0.2522
0.2931,0.2688
0.4149,0.412
0.3736,0.2144
0.2165,0.2175
0.3824,0.17
0.0037,0.0022
0.2189,0.2052
0.077,0.216
0.0132,0.009
0.0011,0.0008
0.4045,0.4118
0.0248,0.0199
0.0952,0.1472
0.3105,0.1653
0.3403,0.3368
0.4571,0.4684
0.0076,0.0064
0.0,0.0
0.0593,0.0593
0.3843,0.3817
0.4522,0.4588
0.4069,0.3992
0.1438,0.2098
0.2307,0.2133
0.3059,0.3061
0.0328,0.0267
0.02,0.3084
0.0014,0.0006
0.3057,0.3122
0.3547,0.3531
0.4457,0.4316
0.503,0.503
0.2875,0.2774
0.3225,0.2568
0.4109,0.4073
0.0305,0.0217
0.0,0.0
0.4291,0.4181
0.272,0.2727
0.423,0.4437
0.458,0.446
0.3304,0.3242
0.2787,0.2724
0.0005,0.0
0.1802,0.1743
0.1639,0.1514
0.1946,0.1916
0.1595,0.1684
0.1836,0.1841
0.0,0.0
0.335,0.3187
0.4281,0.4453
0.3892,0.391
0.4242,0.4343
0.3821,0.3849
0.24,0.2382
0.1352,0.1267
0.2925,0.2916
0.2239,0.2766
0.2611,0.2988
0.1262,0.1172
0.04,0.0596
0.1966,0.1975
0.4509,0.4621
0.3794,0.2358
0.2179,0.2188
0.1125,0.1116
0.4109,0.4295
0.003,0.0025
0.135,0.1405
0.4036,0.1156
0.0968,0.0857
0.2596,0.2651
0.0215,0.029
0.0,0.0
0.1869,0.1345
0.2878,0.2878
0.0128,0.0111
0.0,0.0
0.3572,0.3681
0.1766,0.1889
0.3463,0.3526
0.0969,0.144
0.0317,0.0324
0.4402,0.4406
0.0054,0.0023
0.0,0.1552
0.3836,0.3891
0.0,0.0
0.1674,0.1908
0.0278,0.0279
0.0037,0.0011
0.1953,0.1917
0.467,0.1663
0.4523,0.4524
0.0849,0.0802
0.0317,0.0321
0.0492,0.2467
0.2703,0.2821
0.0687,0.227
0.4745,0.4771
0.1524,0.1418
0.4328,0.2087
0.4706,0.4706
0.0081,0.0049
0.1177,0.1124
0.3734,0.3644
0.0,0.0
0.1401,0.1422
0.0449,0.0449
0.2041,0.2012
0.4307,0.4378
0.0516,0.0482
0.0462,0.211
0.3512,0.3395
0.3872,0.195
0.1732,0.1729
0.3646,0.3757
0.074,0.0778
0.0697,0.0821
0.3174,0.3101
0.0662,0.065
0.0058,0.0055
0.4737,0.4582
0.0221,0.2237
0.4574,0.4447
0.0,0.0
0.3789,0.3753
0.0063,0.0077
0.0,0.3282
0.3756,0.3799
0.4747,0.483
0.4574,0.459
0.4397,0.4331
