ITE_true,ITE_malts
0.4307,0.4414
0.2621,0.2631
0.1704,0.1781
0.0013,0.0011
0.4887,0.4828
0.4061,0.3956
0.3548,0.3422
0.3651,0.2795
0.0,0.0
0.4047,0.3945
0.1259,0.1203
0.4527,0.4423
0.0,0.0
0.4539,0.4593
0.0868,0.1097
0.4752,0.4686
0.4801,0.4796
0.0644,0.0611
0.0005,0.0
0.4571,0.4362
0.0019,0.0019
0.4233,0.4312
0.2949,0.2922
0.3208,0.3145
0.0393,0.0304
0.4668,0.4723
0.1471,0.1423
0.1296,0.2754
0.0022,0.0014
0.3567,0.2567
0.4552,0.2831
0.3392,0.3438
0.157,0.1469
0.5094,0.504
0.3558,0.3532
0.4272,0.4396
0.0,0.0
0.0,0.0
0.2812,0.2742
0.359,0.3603
0.4649,0.4802
0.4704,0.4643
0.1564,0.1546
0.1997,0.1961
0.4703,0.4754
0.1711,0.1847
0.0234,0.0138
0.3773,0.3841
0.2054,0.2011
0.1145,0.1188
0.0306,0.0252
0.0132,0.0114
0.3349,0.3415
0.0195,0.0162
0.4165,0.1731
0.427,0.438
0.2681,0.2681
0.0024,0.2417
0.2585,0.2595
0.1308,0.1308
0.236,0.2292
0.004,0.0026
0.2364,0.214
0.3867,0.3892
0.2361,0.2532
0.4468,0.4473
0.4707,0.2961
0.2781,0.2677
0.3382,0.3607
0.0224,0.286
0.428,0.416
0.3535,0.3658
0.4071,0.4063
0.0117,0.007
0.1312,0.1191
0.0165,0.0118
0.3436,0.3436
0.2643,0.2503
0.0095,0.0038
0.2632,0.2741
0.3012,0.3003
0.2212,0.2489
0.0704,0.0937
0.4626,0.4552
0.4674,0.4622
0.4506,0.4399
0.4145,0.2237
0.1478,0.1522
0.0092,0.0121
0.0,0.0
0.3239,0.3372
0.0075,0.0077
0.0084,0.0074
0.4566,0.4735
0.3416,0.191
0.1349,0.1437
0.0023,0.2493
0.4404,0.4504
0.0,0.3055
0.2631,0.2715
0.2766,0.276
0.4308,0.4365
0.0253,0.3354
0.0,0.0
0.3768,0.3876
0.4149,0.3415
0.435,0.429
0.0026,0.3246
0.4619,0.4783
0.0781,0.0814
0.4735,0.4625
0.0,0.3426
0.2738,0.2731
0.3364,0.3483
0.0045,0.2853
0.3394,0.334
0.1745,0.1842
0.0247,0.2386
0.3533,0.3616
0.0877,0.2007
0.0687,0.0788
0.023,0.028
0.1907,0.1947
0.1664,0.168
0.2571,0.2512
0.1981,0.2037
0.1252,0.1272
0.0391,0.1653
0.0268,0.0282
0.0165,0.0156
0.1171,0.1206
0.4735,0.4775
0.0028,0.0029
0.1935,0.2006
0.0,0.0
0.1078,0.1097
0.3838,0.3814
0.4327,0.434
0.0483,0.2464
0.4281,0.4299
0.2626,0.2903
0.4364,0.4328
0.1301,0.3323
0.0601,0.0618
0.1922,0.1997
0.4193,0.4162
0.0,0.2791
0.269,0.2702
0.433,0.4482
0.2335,0.243
0.1223,0.1239
0.2468,0.2434
0.1389,0.1447
0.4248,0.4278
0.4804,0.4651
0.4242,0.3069
0.4581,0.4497
0.4316,0.2805
0.4233,0.4358
0.0214,0.019
0.0147,0.0118
0.0069,0.0067
0.4414,0.4434
0.2994,0.1724
0.404,0.1709
0.3313,0.176
0.3592,0.3542
0.4737,0.209
0.009,0.0093
0.2952,0.2836
0.0102,0.0102
0.2346,0.1998
0.1149,0.1169
0.4805,0.4683
0.2697,0.2732
0.0171,0.0216
0.351,0.3524
0.37,0.1707
0.0,0.0
0.2123,0.2123
0.0081,0.0087
0.0424,0.1256
0.3152,0.3102
0.017,0.0118
0.0012,0.0011
0.004,0.1
0.4603,0.4612
0.0,0.0
0.1463,0.1367
0.007,0.0057
0.066,0.0576
0.3248,0.3083
0.4442,0.436
0.3627,0.3599
0.0,0.0
0.0,0.0
0.1062,0.0966
0.1944,0.1446
0.0217,0.1436
0.3055,0.3216
0.2917,0.292
0.0,0.0
0.1,0.1315
0.029,0.0242
0.1205,0.1171
0.021,0.0112
0.3295,0.3181
0.4647,0.1515
0.2663,0.281
