ITE_true,ITE_malts
0.0,0.0
0.3304,0.3398
0.0564,0.0561
0.3136,0.3088
0.4822,0.4749
0.0015,0.0
0.0591,0.1815
0.0882,0.1019
0.091,0.0932
0.0057,0.0057
0.0053,0.0072
0.0444,0.1098
0.1912,0.2119
0.4803,0.4896
0.4071,0.2413
0.0279,0.0344
0.1907,0.1872
0.2084,0.2097
0.4824,0.4827
0.3801,0.3702
0.359,0.358
0.4617,0.4785
0.0287,0.2826
0.1129,0.1414
0.2622,0.2667
0.446,0.4529
0.0042,0.0033
0.0007,0.0002
0.471,0.4759
0.0199,0.0237
0.0146,0.2353
0.0201,0.1604
0.138,0.1328
0.0268,0.0293
0.4758,0.4721
0.3763,0.3882
0.0048,0.0041
0.0773,0.0831
0.3964,0.3961
0.1038,0.1094
0.0684,0.0757
0.4396,0.439
0.4527,0.452
0.448,0.4512
0.1748,0.3105
0.4896,0.482
0.1376,0.1406
0.021,0.0205
0.2889,0.2855
0.0,0.0
0.332,0.3435
0.3273,0.3348
0.0,0.2443
0.2983,0.2152
0.2403,0.2428
0.3778,0.388
0.1328,0.1359
0.4588,0.4622
0.0,0.0
0.2102,0.2065
0.3107,0.3035
0.0008,0.2451
0.0262,0.0308
0.4644,0.4582
0.0032,0.0019
0.3759,0.1885
0.413,0.4125
0.0395,0.0429
0.207,0.2013
0.0,0.0
0.1345,0.1365
0.1292,0.1285
0.0,0.2196
0.081,0.0777
0.452,0.4421
0.3686,0.3567
0.1987,0.1989
0.3875,0.3813
0.4815,0.4809
0.0,0.0
0.0076,0.0079
0.0277,0.1996
0.2164,0.2083
0.2122,0.2177
0.1295,0.1288
0.1265,0.1142
0.365,0.0961
0.066,0.0744
0.0464,0.0489
0.1837,0.1897
0.0,0.0
0.4499,0.169
0.3898,0.3916
0.0291,0.0312
0.096,0.0963
0.298,0.3052
0.1576,0.1534
0.3803,0.3879
0.0268,0.0233
0.1817,0.1805
0.0836,0.0906
0.0069,0.0075
0.3117,0.2994
0.4595,0.4637
0.0866,0.1061
0.1261,0.1955
0.0013,0.1628
0.0014,0.0006
0.4608,0.4767
0.0083,0.0101
0.28,0.2456
0.0199,0.0146
0.4135,0.2648
0.4217,0.4255
0.0702,0.2711
0.4445,0.4397
0.4338,0.4331
0.396,0.4093
0.0285,0.0148
0.2903,0.2882
0.4601,0.4569
0.0544,0.3217
0.4232,0.2926
0.0604,0.0608
0.0,0.2715
0.4838,0.4963
0.0,0.0
0.3802,0.3929
0.0022,0.2133
0.4101,0.2034
0.0376,0.0385
0.2741,0.2868
0.0067,0.0071
0.2328,0.2374
0.0228,0.0252
0.0,0.1757
0.3813,0.3831
0.2114,0.2174
0.0793,0.0805
0.0288,0.031
0.4167,0.2014
0.4315,0.4267
0.0,0.0
0.0,0.0
0.4658,0.4578
0.3727,0.3698
0.0127,0.0173
0.1939,0.1838
0.4359,0.4569
0.1091,0.13
0.2112,0.2201
0.317,0.318
0.182,0.235
0.1399,0.1698
0.0,0.0
0.0507,0.0473
0.0519,0.051
0.4053,0.4175
0.4695,0.4847
0.2967,0.227
0.2767,0.2854
0.0628,0.058
0.0,0.0
0.3737,0.3541
0.444,0.4289
0.3623,0.3681
0.2106,0.1927
0.4333,0.4249
0.3895,0.3113
0.0289,0.0259
0.0133,0.2731
0.3998,0.4247
0.1189,0.129
0.5031,0.4955
0.0764,0.08
0.2598,0.2788
0.0099,0.0096
0.3765,0.3717
0.0603,0.0502
0.0,0.0
0.0982,0.0857
0.0059,0.0036
0.4438,0.4371
0.4216,0.412
0.0161,0.0138
0.0987,0.1
0.0476,0.0427
0.0,0.0
0.373,0.1213
0.0351,0.1096
0.0216,0.0162
0.0,0.0
0.2634,0.2525
0.1779,0.1673
0.3883,0.3912
0.1972,0.2136
0.4194,0.4131
0.1744,0.1529
0.275,0.2936
0.4216,0.4186
0.4323,0.3055
0.1191,0.1284
0.1635,0.1589
0.0011,0.0
0.4909,0.4833
0.0733,0.289
0.4606,0.4562
0.3335,0.3336
0.265,0.2883
0.088,0.0876
0.3931,0.4017
0.2744,0.2768
0.389,0.3795
0.042,0.0416
0.1988,0.1871
0.0,0.0
0.3933,0.3961
0.2104,0.203
0.1241,0.1161
0.1745,0.1798
0.4502,0.4426
0.3374,0.3346
0.2612,0.2554
0.0556,0.0566
0.0712,0.0699
0.0,0.0
0.318,0.1925
0.3771,0.1787
0.4534,0.447
0.3854,0.392
0.0363,0.0291
0.0426,0.0502
0.4228,0.4246
0.0427,0.04
0.082,0.0779
0.4012,0.3963
0.0106,0.0081
0.4542,0.4614
0.0,0.0
0.1804,0.1487
0.0016,0.1985
0.0339,0.0345
0.0736,0.0677
0.0457,0.2081
0.2834,0.2953
0.133,0.1332
0.2033,0.2056
0.3248,0.3193
0.493,0.4979
0.349,0.2821
0.0203,0.0158
0.4637,0.4558
0.4477,0.451
0.2426,0.2528
0.1456,0.1522
0.1429,0.1594
0.0149,0.016
0.3441,0.3401
0.0078,0.01
0.5018,0.4879
0.0,0.2511
0.4623,0.4534
0.22,0.2303
0.002,0.0007
0.3546,0.3592
0.1994,0.2029
0.418,0.4126
0.447,0.2259
0.0486,0.0492
0.4468,0.4462
0.2191,0.2284
0.1612,0.18
0.0616,0.063
0.399,0.3921
0.0312,0.2797
0.358,0.2906
0.2697,0.2639
0.448,0.4573
0.133,0.1367
0.2787,0.2836
0.4899,0.4893
0.0,0.0
0.1812,0.1795
0.4333,0.4302
0.2971,0.2983
0.4332,0.4341
0.0934,0.1614
0.0199,0.0207
0.4331,0.2373
0.1334,0.1328
0.0038,0.0037
0.0131,0.009
0.1395,0.1583
0.2615,0.2706
0.4288,0.4324
0.4433,0.4453
0.3946,0.3884
0.4461,0.4401
0.28,0.2843
0.0607,0.3383
0.4696,0.4745
0.0052,0.0037
0.2425,0.244
0.3899,0.4073
0.1596,0.1561
0.1782,0.187
0.0,0.0
0.2012,0.2165
0.1827,0.2023
0.0002,0.0
0.4036,0.412
0.44,0.4496
0.428,0.4255
0.0,0.0
0.1144,0.1077
0.415,0.4116
0.1688,0.1704
0.4844,0.4859
0.2655,0.2695
0.2971,0.3027
0.0312,0.0333
0.0481,0.047
0.3375,0.3641
0.4331,0.4447
0.0,0.0
0.4183,0.4138
0.0095,0.0087
0.4122,0.4096
0.0,0.0
0.403,0.3995
0.0172,0.0131
0.496,0.4951
0.444,0.4445
0.001,0.0006
0.0639,0.0691
0.4372,0.4351
0.4231,0.4288
