ITE_true,ITE_malts
0.3322,0.3425
0.0306,0.0324
0.3805,0.3983
0.3847,0.3812
0.455,0.4531
0.0326,0.0343
0.0618,0.0534
0.1579,0.1553
0.4678,0.4759
0.4818,0.0957
0.0329,0.0346
0.2218,0.2194
0.0055,0.0028
0.1935,0.2082
0.0,0.0
0.0013,0.0001
0.0583,0.1137
0.4275,0.4332
0.1358,0.1472
0.0032,0.0016
0.1539,0.1426
0.1726,0.1728
0.4568,0.4661
0.4205,0.4184
0.4549,0.4533
0.2961,0.3089
0.1363,0.3152
0.4282,0.3072
0.1648,0.3182
0.4745,0.352
0.3628,0.3732
0.1603,0.1498
0.4202,0.4278
0.0341,0.0346
0.4745,0.47
0.3521,0.3614
0.4659,0.4617
0.0445,0.0469
0.1743,0.1682
0.0157,0.2712
0.4669,0.2586
0.2794,0.2692
0.0009,0.0
0.3556,0.3571
0.1103,0.1111
0.4082,0.4083
0.2121,0.2004
0.1589,0.1557
0.4057,0.403
0.0035,0.0026
0.0,0.0
0.3535,0.1179
0.0723,0.0722
0.0867,0.0958
0.2158,0.2389
0.1767,0.1707
0.0,0.0
0.1807,0.1829
0.3028,0.3105
0.3211,0.3115
0.4434,0.4456
0.2728,0.2615
0.1044,0.1035
0.014,0.0136
0.0267,0.0238
0.0328,0.0359
0.3109,0.3047
0.0047,0.0042
0.4769,0.4799
0.0969,0.0992
0.4639,0.4538
0.4512,0.4599
0.1855,0.1828
0.0441,0.0462
0.4659,0.4587
0.3414,0.3303
0.384,0.3871
0.2163,0.2997
0.1531,0.1558
0.2314,0.2403
0.3222,0.3068
0.3149,0.3154
0.0005,0.306
0.0841,0.0776
0.41,0.4037
0.0114,0.2855
0.4165,0.4161
0.1922,0.2929
0.2275,0.2403
0.3937,0.3886
0.0022,0.0029
0.4339,0.4428
0.1955,0.3318
0.0563,0.0701
0.428,0.4349
0.2676,0.2912
0.4314,0.4322
0.2735,0.2741
0.4521,0.4518
0.3841,0.3793
0.0347,0.0311
0.1364,0.14
0.2177,0.2061
0.409,0.408
0.45,0.462
0.1862,0.2512
0.3123,0.217
0.0116,0.0102
0.0768,0.0812
