ITE_true,ITE_malts
0.0064,0.0042
0.0009,0.0007
0.3979,0.4078
0.3207,0.3154
0.4641,0.4633
0.4787,0.4685
0.0576,0.0558
0.4345,0.4321
0.4349,0.4409
0.1956,0.1842
0.0,0.0
0.4524,0.4435
0.0957,0.0975
0.4593,0.4666
0.0606,0.0682
0.0,0.0
0.1668,0.1779
0.4551,0.4611
0.3942,0.3964
0.2453,0.245
0.4875,0.4725
0.2929,0.2993
0.4654,0.4736
0.0,0.0
0.1417,0.142
0.0703,0.0708
0.0518,0.1557
0.4451,0.4401
0.0,0.0
0.0068,0.0061
0.3467,0.3492
0.0,0.0
0.446,0.4511
0.1363,0.1387
0.2363,0.1987
0.0002,0.0
0.3665,0.3591
0.3375,0.2706
0.3428,0.3408
0.2687,0.2622
0.1851,0.1862
0.1471,0.1368
0.4772,0.2502
0.4009,0.4107
0.2076,0.2188
0.2532,0.2549
0.0,0.2463
0.0558,0.057
0.3923,0.3935
0.4726,0.4824
0.0039,0.1667
0.0,0.0
0.1965,0.2521
0.0039,0.0047
0.0035,0.0028
0.175,0.1882
0.0432,0.0429
0.0001,0.0
0.0592,0.0614
0.0,0.0
0.0206,0.0198
0.1157,0.0888
0.4577,0.4394
0.2904,0.286
0.0729,0.0764
0.0,0.0
0.0655,0.0723
0.1332,0.1384
0.4718,0.1683
0.0057,0.0048
0.1855,0.1159
0.0196,0.0203
0.0631,0.1368
0.0,0.1892
0.3969,0.3881
0.3116,0.2927
0.2825,0.2761
0.1288,0.1218
0.0158,0.0093
0.4353,0.4363
0.2695,0.2765
0.0007,0.0002
0.465,0.4669
0.0254,0.0223
0.0254,0.0231
0.4769,0.4674
0.1944,0.1762
0.3653,0.3588
0.1772,0.1824
0.2765,0.2678
0.323,0.318
0.463,0.4699
0.1319,0.1517
0.2517,0.264
0.0577,0.0619
0.4563,0.4609
0.4611,0.4595
0.3556,0.3524
0.4389,0.4361
0.4667,0.4598
0.2309,0.2212
0.0221,0.0213
0.3921,0.3046
0.0584,0.0551
0.4718,0.4844
0.0186,0.308
0.1208,0.1285
0.4304,0.2648
0.4605,0.4755
0.1136,0.118
0.4448,0.4336
0.0282,0.0227
0.4747,0.4655
0.0297,0.0313
0.2148,0.2038
0.0192,0.0202
0.3792,0.3808
0.2967,0.2961
0.0,0.0
0.4245,0.4308
0.392,0.2358
0.0023,0.0001
0.1772,0.1724
0.4464,0.4415
0.0954,0.0987
0.3514,0.2609
0.3922,0.3894
0.387,0.3894
0.2487,0.2566
0.2484,0.2409
0.2869,0.2185
0.0,0.0
0.0,0.0
0.0,0.0
0.3523,0.355
0.3437,0.3475
0.0009,0.2416
0.2214,0.2255
0.1801,0.1705
0.436,0.4329
0.4215,0.4236
0.3202,0.2813
0.4706,0.4694
0.4011,0.2712
0.4367,0.2654
