ITE_true,ITE_malts
0.171,0.1767
0.2812,0.2795
0.4658,0.4763
0.471,0.474
0.2133,0.205
0.3186,0.3075
0.167,0.1574
0.0976,0.0946
0.3343,0.3386
0.0364,0.0417
0.3138,0.309
0.0,0.1645
0.0038,0.0023
0.0119,0.0104
0.2645,0.2636
0.2639,0.2538
0.121,0.118
0.472,0.477
0.0322,0.0372
0.0029,0.0023
0.2816,0.2812
0.3191,0.3351
0.4344,0.4419
0.4952,0.2294
0.446,0.4476
0.0318,0.0321
0.0099,0.0101
0.3623,0.3593
0.1596,0.1576
0.442,0.4413
0.1213,0.133
0.4493,0.4456
0.437,0.4416
0.1548,0.2621
0.0533,0.0475
0.3941,0.4067
0.4299,0.4232
0.2675,0.2751
0.0,0.0
0.0527,0.0485
0.1138,0.1178
0.0435,0.0406
0.0757,0.0769
0.0418,0.0409
0.4303,0.4392
0.1405,0.1384
0.2485,0.2595
0.4008,0.2798
0.1593,0.1614
0.4647,0.4727
0.4108,0.4143
0.4172,0.4249
0.1231,0.3529
0.0946,0.1067
0.0,0.0
0.4526,0.4649
0.4512,0.4606
0.4577,0.464
0.4295,0.4308
0.4322,0.3067
0.0186,0.017
0.4088,0.4099
0.0499,0.0422
0.0253,0.0257
0.5101,0.517
0.5018,0.5008
0.3702,0.3635
0.4858,0.2145
0.041,0.0312
0.0531,0.0519
0.0363,0.0233
0.1221,0.1306
0.3707,0.3677
0.0408,0.0445
0.0826,0.0733
0.388,0.3699
0.0939,0.1025
0.4317,0.4225
0.0,0.0
0.4358,0.4392
0.0072,0.2173
0.1482,0.1524
0.1167,0.1438
0.2714,0.2873
0.2061,0.2153
0.0,0.0
0.1932,0.2354
0.0764,0.0762
0.1287,0.1303
0.4472,0.4392
0.4442,0.4344
0.456,0.2464
0.4223,0.4251
0.3555,0.3796
0.459,0.2559
0.0118,0.0078
0.0125,0.0101
0.4017,0.4368
0.3846,0.1949
0.0218,0.0209
0.0861,0.079
0.3183,0.1773
0.1845,0.1858
0.3165,0.321
0.2266,0.2359
0.0101,0.0062
0.3786,0.1431
0.0331,0.165
0.1093,0.105
0.0417,0.0365
0.3358,0.332
0.0435,0.1568
0.1534,0.1485
0.0249,0.0218
0.2491,0.2476
0.4872,0.4771
0.0044,0.0022
0.0475,0.0502
0.0045,0.0038
0.4153,0.416
0.2809,0.2702
0.0908,0.0794
0.0357,0.0306
0.4734,0.4672
0.0894,0.0696
0.2125,0.2142
0.2318,0.2304
0.2897,0.2913
0.186,0.1989
0.4265,0.4161
0.0651,0.0534
0.0219,0.0231
0.4107,0.2303
0.2337,0.2417
0.3887,0.2492
0.2324,0.2204
0.405,0.403
0.4128,0.4156
0.009,0.0076
0.1416,0.2738
0.1588,0.1603
0.3819,0.3797
0.3755,0.3723
0.4683,0.47
0.0854,0.0807
0.1563,0.1794
0.0931,0.0894
0.384,0.3023
0.3717,0.3764
0.4333,0.4426
0.1669,0.1794
0.0203,0.0225
0.4365,0.4282
0.4535,0.2137
0.0,0.0
0.3194,0.3025
0.0075,0.0088
0.0122,0.0103
0.1226,0.1199
0.4349,0.4341
0.418,0.2556
0.0,0.2595
0.4294,0.4384
0.3751,0.3638
0.3484,0.2997
0.3744,0.3659
0.0528,0.0545
0.1241,0.3145
0.2398,0.2588
0.4154,0.399
0.2701,0.2794
0.2403,0.2648
0.2682,0.2693
0.4531,0.4446
0.374,0.4063
0.4328,0.4448
0.214,0.2219
0.175,0.1812
0.2672,0.258
0.1969,0.3197
0.3686,0.3689
0.3618,0.3682
0.4431,0.435
0.0041,0.0045
0.3804,0.3776
0.0,0.0
0.4551,0.4562
0.4418,0.4522
0.0646,0.3203
0.3295,0.3389
0.4759,0.4632
0.0387,0.0385
