ITE_true,ITE_malts
0.0526,0.0464
0.4092,0.4141
0.1277,0.1293
0.1642,0.1566
0.0098,0.0109
0.3165,0.3069
0.037,0.0312
0.4009,0.4024
0.0577,0.0615
0.276,0.2693
0.4497,0.4435
0.1491,0.1422
0.4566,0.456
0.2977,0.3072
0.3125,0.3259
0.2894,0.2822
0.0517,0.0497
0.1491,0.1447
0.2975,0.2349
0.0743,0.0833
0.1664,0.1785
0.3825,0.3875
0.0,0.0
0.2824,0.2733
0.0405,0.0363
0.0016,0.2325
0.3528,0.3582
0.1476,0.1436
0.3564,0.3564
0.3736,0.1719
0.3132,0.3052
0.3116,0.3081
0.1427,0.1325
0.0344,0.0369
0.0073,0.0047
0.1796,0.1921
0.484,0.4791
0.0,0.0
0.0515,0.0572
0.3384,0.3427
0.007,0.186
0.3305,0.3229
0.0568,0.062
0.4382,0.0978
0.1204,0.1087
0.1042,0.0975
0.1069,0.1205
0.0,0.0
0.0131,0.0108
0.4512,0.4628
0.0,0.0
0.1232,0.1108
0.002,0.0008
0.2861,0.2908
0.1714,0.1579
0.0864,0.0603
0.0897,0.0956
0.0,0.0
0.0,0.0
0.0725,0.0706
0.0228,0.1449
0.2692,0.2481
0.3067,0.2891
0.2765,0.2704
0.3542,0.3586
0.039,0.054
0.463,0.4559
0.4697,0.4613
0.0347,0.0281
0.4595,0.2782
0.1995,0.2811
0.2085,0.2493
0.1833,0.1796
0.4987,0.4968
0.4117,0.4072
0.0,0.0
0.4362,0.4462
0.3645,0.224
0.0,0.0
0.3776,0.382
0.2152,0.202
0.1487,0.1456
0.0,0.0
0.0296,0.0294
0.4682,0.4647
0.474,0.4636
0.4563,0.4566
0.3547,0.351
0.2755,0.2885
0.4661,0.4617
0.0733,0.0698
0.4486,0.2967
0.4297,0.2412
0.2392,0.2482
0.3664,0.2111
0.0888,0.0851
0.0482,0.0468
0.277,0.283
0.0191,0.0137
0.2401,0.2358
0.3604,0.3629
0.1308,0.1374
0.2086,0.1926
0.442,0.4402
0.4634,0.4762
0.0,0.0
0.1006,0.0968
0.2163,0.2205
0.0259,0.2329
0.4688,0.2224
0.2224,0.2105
0.1146,0.0974
0.4592,0.4551
0.2078,0.2339
0.0,0.0
0.4666,0.4544
0.0077,0.0057
0.0821,0.0849
0.2416,0.2359
0.022,0.0199
0.4486,0.4453
0.0556,0.2087
0.0,0.0
0.1325,0.2206
0.068,0.0639
0.1785,0.2303
0.269,0.2445
0.4083,0.4124
0.4613,0.4464
0.0035,0.2801
0.0756,0.0677
0.0897,0.3401
0.4343,0.4314
0.4735,0.4813
0.4371,0.4388
0.0144,0.0086
0.3897,0.3863
0.2841,0.2818
0.4434,0.437
0.3941,0.3973
0.132,0.1879
0.0133,0.0096
0.122,0.1253
0.174,0.1839
0.0341,0.0381
0.0057,0.0056
0.4621,0.4556
0.2818,0.2782
0.324,0.3198
0.4721,0.169
0.0996,0.103
0.2486,0.2342
0.4428,0.1627
0.0,0.0
0.01,0.0109
0.1154,0.0909
0.043,0.0446
0.2436,0.2657
0.0,0.0
0.4247,0.1065
0.0023,0.0003
0.2974,0.2869
0.018,0.1772
0.1637,0.199
0.1106,0.1032
0.1392,0.1438
0.4553,0.4561
0.3439,0.3502
0.0311,0.0301
0.1748,0.1735
0.4088,0.4076
0.1936,0.208
0.2761,0.2699
0.3274,0.3236
0.0073,0.0073
0.3566,0.3698
0.4563,0.452
0.277,0.2875
0.2042,0.1969
0.245,0.2471
0.4732,0.4739
0.0,0.0
0.0227,0.224
0.2097,0.2251
0.4231,0.4235
0.185,0.1925
0.0138,0.0125
0.0,0.0
0.4504,0.4479
0.3142,0.1806
0.4642,0.4533
0.3105,0.3036
0.0375,0.0403
0.0595,0.065
0.0188,0.0187
0.2465,0.2509
0.4457,0.4349
0.1874,0.1746
0.0399,0.0514
0.004,0.1777
0.0,0.0
0.0,0.0
0.0,0.1398
0.2249,0.2135
0.2185,0.2127
0.3234,0.3289
0.0,0.0
0.0,0.0
0.0227,0.1417
0.4851,0.1962
0.0025,0.0017
0.1752,0.1819
0.452,0.444
0.1272,0.1279
0.4399,0.4541
0.3958,0.3968
0.3547,0.3626
0.2931,0.3237
0.018,0.0161
0.0345,0.2495
0.0139,0.2494
0.2496,0.2511
0.1581,0.1692
0.0106,0.013
0.0664,0.0701
0.3524,0.3496
0.0,0.0
0.0038,0.003
0.3295,0.3315
0.4185,0.4313
0.2804,0.2076
0.045,0.044
0.4471,0.4523
0.0016,0.0012
0.4581,0.4574
0.0054,0.0013
0.0085,0.0096
0.0563,0.0595
0.1469,0.1349
0.0,0.0
0.4634,0.4592
0.4482,0.4247
0.1503,0.1621
0.0056,0.0018
0.1745,0.1799
0.3848,0.22
0.2842,0.2888
0.3641,0.2225
0.0774,0.1025
0.0796,0.078
0.4701,0.4718
0.0,0.0
0.1571,0.1639
0.343,0.3373
0.1384,0.1408
0.0012,0.0007
0.4596,0.4699
0.0033,0.0015
0.0064,0.0068
0.0087,0.0076
0.0601,0.0972
0.38,0.3757
0.4494,0.235
0.0,0.0
0.3231,0.224
0.2727,0.2745
0.0043,0.0048
0.3058,0.3078
0.4249,0.4278
0.4034,0.4049
0.4506,0.4538
0.0,0.0
0.1497,0.1554
0.3329,0.3338
0.3173,0.3169
0.4899,0.4799
0.0058,0.006
0.4661,0.475
