ITE_true,ITE_malts
0.2766,0.1605
0.0338,0.0314
0.0008,0.0002
0.4685,0.4739
0.4344,0.4265
0.0,0.0
0.2302,0.207
0.0058,0.0023
0.254,0.2521
0.4282,0.2276
0.3251,0.3124
0.1662,0.1588
0.3985,0.3933
0.4569,0.2646
0.1886,0.2685
0.1082,0.0993
0.4093,0.4136
0.232,0.2626
0.4442,0.4473
0.0928,0.1001
0.0716,0.2571
0.3328,0.3434
0.2015,0.2023
0.0,0.0
0.3647,0.3634
0.0795,0.1061
0.3329,0.3503
0.2017,0.1942
0.3594,0.3598
0.0,0.0
0.3036,0.2928
0.4757,0.4705
0.0,0.0
0.0,0.0
0.0713,0.2292
0.4223,0.4417
0.1696,0.1805
0.4503,0.463
0.0104,0.0069
0.4353,0.4396
0.1111,0.1143
0.1865,0.1852
0.0166,0.2439
0.1865,0.1977
0.0158,0.2485
0.4583,0.4517
0.0188,0.0129
0.1775,0.1712
0.2841,0.2776
0.4065,0.2591
0.2659,0.2658
0.3725,0.3927
0.3576,0.3687
0.0405,0.0329
0.2684,0.1763
0.3057,0.315
0.1983,0.2038
0.4213,0.1636
0.1008,0.1036
0.1742,0.1805
0.0,0.0
0.4587,0.4477
0.0225,0.0224
0.0,0.0
0.1023,0.1186
0.0498,0.0436
0.4848,0.4776
0.0259,0.0229
0.1369,0.1323
0.0,0.0
0.4623,0.1119
0.1667,0.1826
0.3124,0.3136
0.0,0.0
0.015,0.0111
0.1115,0.0962
0.0502,0.0491
0.4775,0.4705
0.0206,0.0152
0.4677,0.4706
0.0301,0.0263
0.3218,0.3185
0.4454,0.4464
0.3458,0.3361
0.0632,0.0864
0.4309,0.4244
0.4,0.3969
0.1606,0.1624
0.0548,0.0595
0.4472,0.4465
0.2779,0.2686
0.0,0.0
0.463,0.469
0.4255,0.2416
0.0325,0.2636
0.0397,0.041
0.0517,0.2528
0.2062,0.2072
0.0436,0.0382
0.4557,0.4474
0.4324,0.4446
0.0178,0.0169
0.4853,0.2975
0.0,0.2539
0.4424,0.4542
0.3199,0.2526
0.2101,0.2309
0.382,0.3994
0.4017,0.2418
0.0,0.0
0.4137,0.2256
0.0776,0.0719
0.4932,0.4883
0.0838,0.0866
0.0377,0.0291
0.3317,0.1412
0.3937,0.1614
0.259,0.2609
0.4222,0.2201
0.0,0.1586
0.2066,0.1989
0.0397,0.2425
0.0103,0.0072
0.0347,0.0358
0.0013,0.2434
0.411,0.4327
0.3872,0.3827
0.0018,0.0005
0.0062,0.0075
0.4554,0.4472
0.4223,0.4313
0.1757,0.1843
0.3972,0.3989
0.0,0.0
0.2709,0.2745
0.1141,0.1217
0.1173,0.1374
0.3301,0.198
0.4781,0.4746
0.0134,0.0164
0.0029,0.0015
0.38,0.3813
0.2247,0.2271
0.2536,0.2595
0.4479,0.2034
0.1279,0.2078
0.097,0.092
0.0,0.2314
0.4734,0.4812
0.001,0.0011
0.1326,0.1396
0.1323,0.1297
0.0274,0.0226
0.4689,0.4709
