ITE_true,ITE_malts
0.011,0.0064
0.4518,0.4512
0.0096,0.0074
0.3929,0.3884
0.3335,0.3274
0.3195,0.3076
0.0,0.3376
0.2368,0.388
0.4506,0.4548
0.09,0.3368
0.2195,0.3244
0.3996,0.3891
0.443,0.4379
0.4642,0.4713
0.294,0.2937
0.3983,0.3223
0.1255,0.2874
0.4653,0.4711
0.015,0.016
0.0176,0.0138
0.0059,0.003
0.444,0.4521
0.0621,0.0545
0.2164,0.2193
0.0177,0.0161
0.0,0.0
0.0314,0.0282
0.4384,0.119
0.4751,0.4804
0.1611,0.1469
0.0357,0.0301
0.1693,0.1664
0.4151,0.4194
0.0177,0.2149
0.2747,0.2715
0.3866,0.3888
0.0,0.0
0.4323,0.2625
0.0599,0.0565
0.1194,0.1862
0.1602,0.2016
0.2535,0.2396
0.2886,0.3028
0.4649,0.4677
0.0,0.0
0.0024,0.0016
0.4411,0.4389
0.4746,0.471
0.2536,0.2438
0.3671,0.3719
0.197,0.2023
0.0887,0.0781
0.4355,0.4371
0.1872,0.2114
0.0,0.0
0.0,0.0
0.2401,0.2437
0.0703,0.0736
0.1642,0.1613
0.2294,0.2267
0.3093,0.3005
0.0972,0.0864
0.4574,0.4315
0.2151,0.2502
0.0378,0.0445
0.1477,0.1591
0.4036,0.4
0.4638,0.1791
0.4705,0.4707
0.046,0.0475
0.0,0.0
0.0623,0.0627
0.0058,0.0065
0.0669,0.1002
0.0036,0.0019
0.099,0.1078
0.0227,0.0244
0.4056,0.3962
0.1342,0.1297
0.1897,0.1966
0.0873,0.1631
0.1781,0.1787
0.0035,0.0027
0.4569,0.1814
0.098,0.1146
0.4018,0.3948
0.2044,0.1972
0.2335,0.195
0.4267,0.4423
0.0056,0.0038
0.1702,0.1635
0.0251,0.0316
0.4291,0.4311
0.4382,0.451
0.3297,0.3308
0.1084,0.1075
0.4526,0.4503
0.4422,0.452
0.3753,0.3797
0.0036,0.0021
0.0413,0.3099
0.4439,0.4543
0.3986,0.3897
0.2408,0.2394
0.1624,0.1688
0.4,0.292
0.4415,0.2642
0.1549,0.1571
0.203,0.2067
0.0,0.2115
0.4252,0.417
0.0204,0.0159
0.0118,0.0085
0.4616,0.4617
0.0058,0.0033
0.1369,0.1325
0.3517,0.3509
0.2433,0.2426
0.4739,0.4772
0.1971,0.1682
0.0,0.0
0.153,0.1814
0.0206,0.0167
0.0056,0.1409
0.3204,0.1171
0.1297,0.1278
0.0,0.0
0.3063,0.3094
0.1778,0.1767
0.0,0.0
0.1286,0.1241
0.0,0.0
0.4429,0.4441
0.249,0.2521
0.2342,0.2404
0.0,0.0
0.0066,0.1662
0.2389,0.2458
0.0,0.0
0.0,0.0
0.4476,0.4512
0.3876,0.2144
0.4343,0.2061
0.4902,0.4982
0.3394,0.3347
0.3853,0.3793
0.3369,0.2033
0.0141,0.2166
0.0331,0.0302
0.4307,0.1903
0.3976,0.3932
0.2671,0.1439
0.0841,0.0813
0.0248,0.0255
0.0,0.0
0.0088,0.008
0.2288,0.2156
0.0033,0.0013
0.0849,0.2055
0.4316,0.4326
0.4396,0.4286
0.1499,0.2118
0.3779,0.4013
0.2234,0.2113
0.2615,0.2777
0.2342,0.2582
0.0866,0.1051
0.0,0.0
0.0,0.0
0.0679,0.0694
0.4687,0.4643
0.4532,0.4644
0.3291,0.3233
0.0485,0.0482
0.3639,0.3801
0.0116,0.0128
0.2283,0.2405
0.0261,0.0249
0.0,0.1396
0.0024,0.003
0.1903,0.1161
0.324,0.3222
0.0,0.0
0.3755,0.3815
0.013,0.0134
0.0,0.0
0.4398,0.4455
0.0021,0.0023
0.1973,0.2165
0.2393,0.2241
0.0237,0.0218
0.2087,0.2097
0.1108,0.111
0.3295,0.21
0.4407,0.4427
0.4563,0.4664
0.0302,0.3067
0.0374,0.0355
0.4328,0.4356
0.058,0.0733
0.4626,0.4636
0.4,0.3937
0.3031,0.3081
0.1049,0.1111
0.4846,0.4781
0.039,0.0403
0.4539,0.4528
0.3673,0.3745
0.0,0.0
0.1698,0.1665
0.0,0.0
0.0733,0.0769
0.2574,0.2598
0.4723,0.4732
0.4404,0.4543
0.4526,0.4479
0.2469,0.2707
0.0125,0.0108
0.4314,0.4376
0.4566,0.4516
0.4567,0.45
0.2494,0.279
0.0077,0.0063
0.0354,0.0348
0.2337,0.1754
0.0,0.0
0.1577,0.1434
0.2694,0.2735
0.2982,0.2882
0.136,0.1511
0.0443,0.0346
0.0216,0.0211
0.1755,0.164
0.0038,0.1028
0.0,0.0
0.0002,0.0
0.0,0.1927
0.0242,0.192
0.0202,0.1905
0.3397,0.3397
0.454,0.4537
0.0082,0.2119
0.4221,0.4145
0.3738,0.22
0.005,0.2402
0.0076,0.2662
0.4538,0.455
0.0204,0.0173
0.3056,0.3136
0.0021,0.262
0.0125,0.0104
0.3095,0.3034
0.2748,0.2754
0.328,0.3216
0.0,0.0
0.1852,0.1906
0.3703,0.1927
0.0416,0.0402
0.1238,0.1259
0.1695,0.2135
0.2636,0.2056
0.4287,0.421
0.0,0.0
0.2264,0.221
0.4301,0.4327
0.3977,0.3999
0.1017,0.1912
0.0715,0.0765
0.0,0.0
0.0035,0.0036
0.035,0.038
0.1363,0.1394
0.4389,0.4456
0.4271,0.4161
0.1064,0.1215
0.3547,0.3402
0.4453,0.1998
0.4294,0.4382
0.0,0.0
0.0048,0.0017
0.0226,0.0267
0.02,0.0171
0.015,0.014
0.0,0.0
0.0,0.0
0.3582,0.154
0.0996,0.098
0.0097,0.1593
0.139,0.1333
0.441,0.4631
0.4653,0.4662
0.1529,0.2416
0.2933,0.3191
0.1032,0.097
0.0065,0.0053
0.0617,0.0589
0.3015,0.3103
0.4142,0.4073
0.0,0.0
0.3984,0.4024
0.4074,0.4125
0.0,0.0
0.412,0.4098
0.0651,0.0685
0.0054,0.0059
0.2634,0.2079
0.4454,0.451
0.0237,0.0204
0.3226,0.3346
0.4911,0.4915
0.2148,0.2279
0.0,0.0
0.3745,0.2452
0.4426,0.4313
0.3498,0.3395
0.3293,0.3305
0.1158,0.1174
0.1414,0.1294
0.04,0.0317
0.2014,0.1907
0.2964,0.2901
0.3682,0.2035
0.2745,0.2823
0.4197,0.432
0.0,0.2573
0.0595,0.0527
0.0684,0.2648
0.4304,0.4328
0.0,0.0
0.001,0.2812
0.1237,0.1666
0.2141,0.2627
0.4243,0.4233
0.2671,0.2837
0.4281,0.4254
0.2001,0.1951
0.4528,0.4631
0.1022,0.107
0.4855,0.4901
0.4661,0.4695
0.1291,0.2231
0.2216,0.2123
0.0807,0.0926
0.2254,0.2242
0.0028,0.0024
0.0411,0.0465
0.0474,0.0462
0.4556,0.4613
0.1909,0.193
0.1014,0.2541
0.4251,0.4233
0.3459,0.3462
0.0,0.3385
0.4279,0.4232
0.0778,0.0704
0.3644,0.3627
0.42,0.4327
0.4239,0.4212
0.0,0.0
0.4563,0.2804
0.2191,0.225
0.1543,0.1486
0.1689,0.1673
0.1513,0.2698
0.4651,0.4679
0.4148,0.4116
0.3057,0.3156
0.0,0.2387
0.2962,0.235
0.0188,0.0179
0.4408,0.4462
0.0571,0.0672
0.0,0.0
0.0666,0.0633
0.2455,0.2384
0.4164,0.4151
0.0,0.0
0.3442,0.3521
0.1377,0.1539
0.1211,0.1082
0.0,0.2249
0.1424,0.1522
0.4325,0.4251
0.0674,0.0598
0.0,0.0
0.3917,0.4058
0.0,0.2211
0.431,0.432
0.1959,0.2433
