ITE_true,ITE_malts
0.0016,0.0008
0.1849,0.1777
0.1307,0.1248
0.0049,0.0068
0.0463,0.0414
0.0,0.0
0.4164,0.1205
0.4782,0.1598
0.0126,0.0078
0.2781,0.2617
0.4983,0.4995
0.3289,0.3148
0.3009,0.2855
0.0285,0.3347
0.3214,0.3058
0.4979,0.4874
0.0,0.0
0.3904,0.3412
0.4372,0.434
0.4991,0.4799
0.2647,0.2478
0.46,0.4694
0.1709,0.1452
0.4117,0.4045
0.0799,0.0741
0.2016,0.1787
0.0,0.0
0.2492,0.2285
0.2053,0.2095
0.2076,0.1984
0.3713,0.3644
0.4181,0.4122
0.0,0.0
0.269,0.2572
0.0022,0.0014
0.0558,0.0511
0.3543,0.2039
0.0,0.0
0.0363,0.0325
0.1998,0.1825
0.477,0.494
0.3918,0.3849
0.3911,0.2298
0.4252,0.4276
0.1791,0.181
0.035,0.0285
0.2989,0.3031
0.2915,0.2923
0.4023,0.4043
0.4748,0.4827
0.4545,0.4616
0.0416,0.0469
0.3393,0.3487
0.0742,0.0726
0.2563,0.2686
0.0906,0.1053
0.1466,0.1648
0.4945,0.4974
0.0416,0.0415
0.408,0.406
0.2317,0.2252
0.0,0.0
0.1138,0.1106
0.4684,0.4623
0.4292,0.4251
0.3353,0.3401
0.3648,0.3574
0.3806,0.3667
0.078,0.0709
0.0737,0.0777
0.2334,0.2249
0.1601,0.3039
0.464,0.4635
0.3326,0.3335
0.0782,0.0797
0.0012,0.3203
0.2088,0.3017
0.3696,0.3111
0.4553,0.4523
0.4521,0.457
0.3456,0.3334
0.4485,0.4553
0.1251,0.1176
0.0092,0.0066
0.0031,0.0022
0.2985,0.2894
0.0,0.0
0.0332,0.0417
0.0633,0.0695
0.0,0.0
0.0536,0.0618
0.1159,0.128
0.0153,0.0818
0.0575,0.0567
0.0032,0.0028
0.242,0.1016
0.061,0.0522
0.0406,0.155
0.3428,0.3451
0.1443,0.1439
0.1833,0.1716
0.1139,0.1047
0.4621,0.2257
0.4295,0.432
0.4149,0.2906
0.2434,0.2393
0.1849,0.1899
0.4543,0.467
0.252,0.2665
0.3233,0.3254
0.4098,0.399
0.0,0.0
0.3905,0.3945
0.4644,0.3157
0.1312,0.1376
0.3112,0.3104
0.0476,0.2802
0.4609,0.4629
0.0023,0.3223
0.2584,0.2508
0.3167,0.3145
0.094,0.0846
0.4058,0.3981
0.3992,0.2645
0.4424,0.443
0.2281,0.2367
0.2597,0.2529
0.4366,0.2633
0.2158,0.2138
0.0425,0.0395
0.212,0.2122
0.1884,0.1858
0.3878,0.3818
0.2114,0.2173
0.284,0.2868
0.3088,0.3058
0.4436,0.4457
0.0222,0.017
0.459,0.4542
0.3503,0.3536
0.4443,0.2724
0.344,0.3388
0.3349,0.3255
0.0935,0.2686
0.0029,0.0009
0.2324,0.2236
0.3174,0.2072
0.3673,0.3774
0.242,0.2417
0.2224,0.2421
0.1854,0.1865
0.2402,0.2324
0.3435,0.2711
0.0,0.0
0.477,0.4611
0.2617,0.2541
0.452,0.4423
0.2,0.1994
0.3757,0.3792
0.1338,0.1239
0.0472,0.2265
0.0306,0.024
0.2535,0.2472
0.0087,0.0077
0.2205,0.2202
0.0,0.0
0.2929,0.2905
0.4738,0.4664
0.0783,0.0649
0.5056,0.4872
0.4773,0.4708
0.3412,0.3738
0.2303,0.2208
0.0,0.0
0.4394,0.458
0.0411,0.0383
0.4696,0.2283
0.4944,0.2187
0.0658,0.0602
0.303,0.3
0.435,0.2803
0.0883,0.0881
0.2618,0.2563
0.4139,0.4153
0.3859,0.3832
0.4509,0.4587
0.2365,0.2371
0.4043,0.2464
0.0,0.0
0.2652,0.2706
0.0151,0.0092
0.4213,0.4128
0.2982,0.2931
0.0241,0.0225
0.2358,0.2341
0.4921,0.5013
0.3845,0.3722
0.2307,0.2281
0.429,0.428
0.1097,0.1233
0.3133,0.3199
0.4909,0.4813
0.4797,0.4805
0.2378,0.2289
0.0383,0.0385
0.4424,0.4427
0.2356,0.2277
0.3819,0.3894
0.182,0.1879
0.4957,0.2283
0.4652,0.4753
0.0715,0.0741
0.1321,0.134
0.4494,0.3114
0.026,0.0254
0.2689,0.3331
0.1952,0.3048
0.468,0.4745
0.3671,0.3732
0.3906,0.2837
0.4868,0.4831
0.3564,0.3688
0.4745,0.3157
0.211,0.219
0.0,0.0
0.2936,0.2927
0.3797,0.3831
0.2446,0.2239
0.2727,0.2645
0.0,0.1933
0.1466,0.1612
0.0405,0.0438
0.0065,0.0087
0.0009,0.1779
0.0,0.1937
0.3288,0.3289
0.1746,0.1739
0.0111,0.0134
0.0,0.1879
0.1473,0.1511
0.4332,0.4327
0.0048,0.0043
0.4415,0.4371
0.0355,0.0348
